id,agenda_legislativa,corporacion_id,comision_id,activo,usercreated,usermodifed,created_at,updated_at
4682,1400,2,1500,NA,NA,NA,NA,NA
4683,1399,2,3685,NA,NA,NA,NA,NA
4684,1397,2,1496,NA,NA,NA,NA,NA
4685,1396,2,1495,NA,NA,NA,NA,NA
4686,1395,2,1494,NA,NA,NA,NA,NA
4687,1394,2,1493,NA,NA,NA,NA,NA
4688,1393,2,1492,NA,NA,NA,NA,NA
4689,1392,2,1491,NA,NA,NA,NA,NA
4690,1391,2,3593,NA,NA,NA,NA,NA
4691,1390,2,1489,NA,NA,NA,NA,NA
4692,1389,2,1488,NA,NA,NA,NA,NA
4693,1388,2,3591,NA,NA,NA,NA,NA
4694,1387,2,1486,NA,NA,NA,NA,NA
4695,1386,2,1485,NA,NA,NA,NA,NA
4696,1385,2,1484,NA,NA,NA,NA,NA
4697,1384,2,1483,NA,NA,NA,NA,NA
4698,1383,2,3824,NA,NA,NA,NA,NA
4699,1382,2,1481,NA,NA,NA,NA,NA
4700,1381,2,3816,NA,NA,NA,NA,NA
4701,1380,2,3835,NA,NA,NA,NA,NA
4702,1379,2,3838,NA,NA,NA,NA,NA
4703,1378,2,3864,NA,NA,NA,NA,NA
4704,1377,2,3860,NA,NA,NA,NA,NA
4705,1376,2,3693,NA,NA,NA,NA,NA
4706,1375,2,3863,NA,NA,NA,NA,NA
4707,1374,2,3862,NA,NA,NA,NA,NA
4708,1373,2,3851,NA,NA,NA,NA,NA
4709,1372,2,1468,NA,NA,NA,NA,NA
4710,1371,2,3778,NA,NA,NA,NA,NA
4711,1370,2,1466,NA,NA,NA,NA,NA
4712,1369,2,3726,NA,NA,NA,NA,NA
4713,1368,2,3712,NA,NA,NA,NA,NA
4714,1367,2,1463,NA,NA,NA,NA,NA
4715,1366,2,3818,NA,NA,NA,NA,NA
4716,1365,2,3687,NA,NA,NA,NA,NA
4717,1364,1,1458,NA,NA,NA,NA,NA
4718,1364,2,1459,NA,NA,NA,NA,NA
4719,1363,2,1456,NA,NA,NA,NA,NA
4720,1362,2,1455,NA,NA,NA,NA,NA
4721,1361,2,3688,NA,NA,NA,NA,NA
4722,1360,2,3679,NA,NA,NA,NA,NA
4723,1359,2,3681,NA,NA,NA,NA,NA
4724,1358,2,1450,NA,NA,NA,NA,NA
4725,1357,2,3677,NA,NA,NA,NA,NA
4726,1356,2,1447,NA,NA,NA,NA,NA
4727,1355,2,1446,NA,NA,NA,NA,NA
4728,1354,2,1445,NA,NA,NA,NA,NA
4729,1353,2,1444,NA,NA,NA,NA,NA
4730,1352,2,1443,NA,NA,NA,NA,NA
4731,1351,2,1442,NA,NA,NA,NA,NA
4732,1350,2,1441,NA,NA,NA,NA,NA
4733,1349,2,1440,NA,NA,NA,NA,NA
4734,1348,1,1438,NA,NA,NA,NA,NA
4735,1348,2,1439,NA,NA,NA,NA,NA
4736,1347,2,1436,NA,NA,NA,NA,NA
4737,1346,2,1435,NA,NA,NA,NA,NA
4738,1344,1,1431,NA,NA,NA,NA,NA
4739,1344,2,1432,NA,NA,NA,NA,NA
4740,1343,1,1429,NA,NA,NA,NA,NA
4741,1343,2,1430,NA,NA,NA,NA,NA
4742,1342,1,1427,NA,NA,NA,NA,NA
4743,1342,2,1428,NA,NA,NA,NA,NA
4744,1341,2,1426,NA,NA,NA,NA,NA
4745,1340,2,1421,NA,NA,NA,NA,NA
4746,1339,2,3587,NA,NA,NA,NA,NA
4747,1338,2,1413,NA,NA,NA,NA,NA
4748,1335,2,6376,NA,NA,NA,NA,NA
4749,1334,2,1400,NA,NA,NA,NA,NA
4750,1333,2,1408,NA,NA,NA,NA,NA
4751,1332,1,1412,NA,NA,NA,NA,NA
4752,1331,1,1384,NA,NA,NA,NA,NA
4753,1331,2,1385,NA,NA,NA,NA,NA
4754,1330,1,1383,NA,NA,NA,NA,NA
4755,1329,1,1382,NA,NA,NA,NA,NA
4756,1328,1,1381,NA,NA,NA,NA,NA
4757,1327,1,1379,NA,NA,NA,NA,NA
4758,1327,2,1380,NA,NA,NA,NA,NA
4759,1325,1,1377,NA,NA,NA,NA,NA
4760,1324,1,1375,NA,NA,NA,NA,NA
4761,1323,1,1374,NA,NA,NA,NA,NA
4762,1322,1,1376,NA,NA,NA,NA,NA
4763,1321,1,1372,NA,NA,NA,NA,NA
4764,1320,1,1371,NA,NA,NA,NA,NA
4765,1319,1,1370,NA,NA,NA,NA,NA
4766,1317,1,1368,NA,NA,NA,NA,NA
4767,1316,1,1367,NA,NA,NA,NA,NA
4768,1313,1,1363,NA,NA,NA,NA,NA
4769,1313,2,1364,NA,NA,NA,NA,NA
4770,1312,1,1360,NA,NA,NA,NA,NA
4771,1311,1,1357,NA,NA,NA,NA,NA
4772,1310,1,1356,NA,NA,NA,NA,NA
4773,1309,1,1355,NA,NA,NA,NA,NA
4774,1308,1,1354,NA,NA,NA,NA,NA
4775,1307,1,1353,NA,NA,NA,NA,NA
4776,1305,1,1351,NA,NA,NA,NA,NA
4777,1304,1,1350,NA,NA,NA,NA,NA
4778,1303,1,1349,NA,NA,NA,NA,NA
4779,1302,1,1347,NA,NA,NA,NA,NA
4780,1301,1,1346,NA,NA,NA,NA,NA
4781,1300,1,1345,NA,NA,NA,NA,NA
4782,1299,1,7205,NA,NA,NA,NA,NA
4783,1297,1,1342,NA,NA,NA,NA,NA
4784,1296,1,1341,NA,NA,NA,NA,NA
4785,1295,2,1340,NA,NA,NA,NA,NA
4786,1294,2,1348,NA,NA,NA,NA,NA
4787,1293,1,1336,NA,NA,NA,NA,NA
4788,1291,1,1333,NA,NA,NA,NA,NA
4789,1290,1,1416,NA,NA,NA,NA,NA
4790,1290,2,1417,NA,NA,NA,NA,NA
4791,1289,1,1325,NA,NA,NA,NA,NA
4792,1288,2,1337,NA,NA,NA,NA,NA
4793,1287,1,1321,NA,NA,NA,NA,NA
4794,1286,1,1320,NA,NA,NA,NA,NA
4795,1285,1,1314,NA,NA,NA,NA,NA
4796,1285,2,1315,NA,NA,NA,NA,NA
4797,1284,1,1309,NA,NA,NA,NA,NA
4798,1283,1,1305,NA,NA,NA,NA,NA
4799,1282,1,1304,NA,NA,NA,NA,NA
4800,1281,1,4218,NA,NA,NA,NA,NA
4801,1280,1,1302,NA,NA,NA,NA,NA
4802,1278,1,1300,NA,NA,NA,NA,NA
4803,1277,1,1299,NA,NA,NA,NA,NA
4804,1276,1,1298,NA,NA,NA,NA,NA
4805,1275,1,1297,NA,NA,NA,NA,NA
4806,1274,1,1296,NA,NA,NA,NA,NA
4807,1272,1,1294,NA,NA,NA,NA,NA
4808,1271,1,1293,NA,NA,NA,NA,NA
4809,1270,1,1292,NA,NA,NA,NA,NA
4810,1268,1,1290,NA,NA,NA,NA,NA
4811,1265,2,1286,NA,NA,NA,NA,NA
4812,1264,2,1285,NA,NA,NA,NA,NA
4813,1263,2,1284,NA,NA,NA,NA,NA
4814,1262,1,1281,NA,NA,NA,NA,NA
4815,1261,2,1283,NA,NA,NA,NA,NA
4816,1260,2,1279,NA,NA,NA,NA,NA
4817,1259,2,1278,NA,NA,NA,NA,NA
4818,1258,2,1275,NA,NA,NA,NA,NA
4819,1257,2,1316,NA,NA,NA,NA,NA
4820,1256,2,1272,NA,NA,NA,NA,NA
4821,1255,2,1270,NA,NA,NA,NA,NA
4822,1253,1,1262,NA,NA,NA,NA,NA
4823,1252,1,1261,NA,NA,NA,NA,NA
4824,1251,1,1260,NA,NA,NA,NA,NA
4825,1250,1,1259,NA,NA,NA,NA,NA
4826,1248,1,1255,NA,NA,NA,NA,NA
4827,1248,2,1256,NA,NA,NA,NA,NA
4828,1247,1,1243,NA,NA,NA,NA,NA
4829,1246,1,1242,NA,NA,NA,NA,NA
4830,1245,1,1240,NA,NA,NA,NA,NA
4831,1243,1,1238,NA,NA,NA,NA,NA
4832,1242,1,1237,NA,NA,NA,NA,NA
4833,1241,2,1276,NA,NA,NA,NA,NA
4834,1240,1,1228,NA,NA,NA,NA,NA
4835,1239,1,1227,NA,NA,NA,NA,NA
4836,1238,2,1231,NA,NA,NA,NA,NA
4837,1237,1,1221,NA,NA,NA,NA,NA
4838,1236,1,1220,NA,NA,NA,NA,NA
4839,1235,1,1219,NA,NA,NA,NA,NA
4840,1234,1,1218,NA,NA,NA,NA,NA
4841,1233,2,6316,NA,NA,NA,NA,NA
4842,1232,1,1215,NA,NA,NA,NA,NA
4843,1231,1,1214,NA,NA,NA,NA,NA
4844,1230,2,1213,NA,NA,NA,NA,NA
4845,1229,2,4376,NA,NA,NA,NA,NA
4846,1228,2,1211,NA,NA,NA,NA,NA
4847,1227,1,1210,NA,NA,NA,NA,NA
4848,1226,1,1209,NA,NA,NA,NA,NA
4849,1225,1,1208,NA,NA,NA,NA,NA
4850,1224,1,1207,NA,NA,NA,NA,NA
4851,1223,1,1206,NA,NA,NA,NA,NA
4852,1222,2,1205,NA,NA,NA,NA,NA
4853,1221,2,1203,NA,NA,NA,NA,NA
4854,1220,2,1202,NA,NA,NA,NA,NA
4855,1218,2,1200,NA,NA,NA,NA,NA
4856,1217,2,1199,NA,NA,NA,NA,NA
4857,1216,2,4397,NA,NA,NA,NA,NA
4858,1215,2,1197,NA,NA,NA,NA,NA
4859,1214,2,1196,NA,NA,NA,NA,NA
4860,1213,2,6170,NA,NA,NA,NA,NA
4861,1212,2,1192,NA,NA,NA,NA,NA
4862,1211,2,1191,NA,NA,NA,NA,NA
4863,1210,1,6718,NA,NA,NA,NA,NA
4864,1209,2,1189,NA,NA,NA,NA,NA
4865,1208,2,1187,NA,NA,NA,NA,NA
4866,1207,1,1185,NA,NA,NA,NA,NA
4867,1206,1,1184,NA,NA,NA,NA,NA
4868,1205,1,1183,NA,NA,NA,NA,NA
4869,1204,2,1182,NA,NA,NA,NA,NA
4870,1203,2,1181,NA,NA,NA,NA,NA
4871,1202,2,1180,NA,NA,NA,NA,NA
4872,1201,2,1179,NA,NA,NA,NA,NA
4873,1200,1,1178,NA,NA,NA,NA,NA
4874,1199,1,1177,NA,NA,NA,NA,NA
4875,1198,1,1174,NA,NA,NA,NA,NA
4876,1198,2,1175,NA,NA,NA,NA,NA
4877,1196,2,1172,NA,NA,NA,NA,NA
4878,1195,1,1169,NA,NA,NA,NA,NA
4879,1194,1,1165,NA,NA,NA,NA,NA
4880,1193,1,1163,NA,NA,NA,NA,NA
4881,1193,2,1164,NA,NA,NA,NA,NA
4882,1192,2,1158,NA,NA,NA,NA,NA
4883,1191,2,1156,NA,NA,NA,NA,NA
4884,1190,1,1153,NA,NA,NA,NA,NA
4885,1189,1,4544,NA,NA,NA,NA,NA
4886,1188,1,1150,NA,NA,NA,NA,NA
4887,1187,1,1149,NA,NA,NA,NA,NA
4888,1185,1,1147,NA,NA,NA,NA,NA
4889,1184,1,1146,NA,NA,NA,NA,NA
4890,1183,2,1155,NA,NA,NA,NA,NA
4891,1181,1,1136,NA,NA,NA,NA,NA
4892,1180,1,1137,NA,NA,NA,NA,NA
4893,1178,2,1131,NA,NA,NA,NA,NA
4894,1177,2,1130,NA,NA,NA,NA,NA
4895,1176,2,1129,NA,NA,NA,NA,NA
4896,1175,1,1133,NA,NA,NA,NA,NA
4897,1174,1,1125,NA,NA,NA,NA,NA
4898,1173,1,4366,NA,NA,NA,NA,NA
4899,1172,1,1120,NA,NA,NA,NA,NA
4900,1171,1,1119,NA,NA,NA,NA,NA
4901,1170,1,1118,NA,NA,NA,NA,NA
4902,1169,1,1116,NA,NA,NA,NA,NA
4903,1168,1,1115,NA,NA,NA,NA,NA
4904,1167,1,1114,NA,NA,NA,NA,NA
4905,1166,1,1112,NA,NA,NA,NA,NA
4906,1165,1,1107,NA,NA,NA,NA,NA
4907,1163,2,1102,NA,NA,NA,NA,NA
4908,1162,2,6276,NA,NA,NA,NA,NA
4909,1161,2,1100,NA,NA,NA,NA,NA
4910,1160,2,1099,NA,NA,NA,NA,NA
4911,1159,2,1098,NA,NA,NA,NA,NA
4912,1157,2,1096,NA,NA,NA,NA,NA
4913,1156,2,1095,NA,NA,NA,NA,NA
4914,1155,2,1094,NA,NA,NA,NA,NA
4915,1153,2,1092,NA,NA,NA,NA,NA
4916,1152,2,1091,NA,NA,NA,NA,NA
4917,1149,2,4539,NA,NA,NA,NA,NA
4918,1147,2,1086,NA,NA,NA,NA,NA
4919,1146,1,1085,NA,NA,NA,NA,NA
4920,1145,1,1084,NA,NA,NA,NA,NA
4921,1144,2,1080,NA,NA,NA,NA,NA
4922,1143,1,1318,NA,NA,NA,NA,NA
4923,1142,1,1075,NA,NA,NA,NA,NA
4924,1141,2,1073,NA,NA,NA,NA,NA
4925,1140,1,1069,NA,NA,NA,NA,NA
4926,1139,1,1063,NA,NA,NA,NA,NA
4927,1138,1,1062,NA,NA,NA,NA,NA
4928,1137,1,1061,NA,NA,NA,NA,NA
4929,1136,1,1060,NA,NA,NA,NA,NA
4930,1135,2,1059,NA,NA,NA,NA,NA
4931,1134,2,1055,NA,NA,NA,NA,NA
4932,1133,1,1054,NA,NA,NA,NA,NA
4933,1132,1,1052,NA,NA,NA,NA,NA
4934,1131,1,1046,NA,NA,NA,NA,NA
4935,1130,1,1079,NA,NA,NA,NA,NA
4936,1129,2,1041,NA,NA,NA,NA,NA
4937,1128,2,1040,NA,NA,NA,NA,NA
4938,1127,2,1031,NA,NA,NA,NA,NA
4939,1126,2,1025,NA,NA,NA,NA,NA
4940,1125,1,1024,NA,NA,NA,NA,NA
4941,1124,2,1018,NA,NA,NA,NA,NA
4942,1123,2,1017,NA,NA,NA,NA,NA
4943,1122,1,1077,NA,NA,NA,NA,NA
4944,1122,2,1078,NA,NA,NA,NA,NA
4945,1121,2,1014,NA,NA,NA,NA,NA
4946,1120,2,1013,NA,NA,NA,NA,NA
4947,1119,2,1012,NA,NA,NA,NA,NA
4948,1118,2,1009,NA,NA,NA,NA,NA
4949,1117,2,1008,NA,NA,NA,NA,NA
4950,1116,2,2193,NA,NA,NA,NA,NA
4951,1115,2,1005,NA,NA,NA,NA,NA
4952,1114,2,1004,NA,NA,NA,NA,NA
4953,1113,2,998,NA,NA,NA,NA,NA
4954,1112,2,1195,NA,NA,NA,NA,NA
4955,1111,2,1000,NA,NA,NA,NA,NA
4956,1110,2,991,NA,NA,NA,NA,NA
4957,1109,2,994,NA,NA,NA,NA,NA
4958,1108,2,4404,NA,NA,NA,NA,NA
4959,1107,1,987,NA,NA,NA,NA,NA
4960,1106,1,986,NA,NA,NA,NA,NA
4961,1105,1,985,NA,NA,NA,NA,NA
4962,1104,1,984,NA,NA,NA,NA,NA
4963,1103,1,983,NA,NA,NA,NA,NA
4964,1102,1,980,NA,NA,NA,NA,NA
4965,1101,1,977,NA,NA,NA,NA,NA
4966,1100,1,976,NA,NA,NA,NA,NA
4967,1098,1,971,NA,NA,NA,NA,NA
4968,1097,1,967,NA,NA,NA,NA,NA
4969,1096,2,4677,NA,NA,NA,NA,NA
4970,1095,2,957,NA,NA,NA,NA,NA
4971,1094,1,963,NA,NA,NA,NA,NA
4972,1090,2,948,NA,NA,NA,NA,NA
4973,1088,2,4534,NA,NA,NA,NA,NA
4974,1087,1,943,NA,NA,NA,NA,NA
4975,1086,1,939,NA,NA,NA,NA,NA
4976,1085,1,935,NA,NA,NA,NA,NA
4977,1084,1,932,NA,NA,NA,NA,NA
4978,1083,1,927,NA,NA,NA,NA,NA
4979,1082,1,920,NA,NA,NA,NA,NA
4980,1081,1,921,NA,NA,NA,NA,NA
4981,1080,1,916,NA,NA,NA,NA,NA
4982,1079,1,914,NA,NA,NA,NA,NA
4983,1078,1,912,NA,NA,NA,NA,NA
4984,1077,1,911,NA,NA,NA,NA,NA
4985,1076,1,928,NA,NA,NA,NA,NA
4986,1075,1,909,NA,NA,NA,NA,NA
4987,1074,1,908,NA,NA,NA,NA,NA
4988,1073,1,907,NA,NA,NA,NA,NA
4989,1072,1,4367,NA,NA,NA,NA,NA
4990,1071,1,905,NA,NA,NA,NA,NA
4991,1070,1,904,NA,NA,NA,NA,NA
4992,1069,1,903,NA,NA,NA,NA,NA
4993,1068,1,902,NA,NA,NA,NA,NA
4994,1067,1,901,NA,NA,NA,NA,NA
4995,1066,1,900,NA,NA,NA,NA,NA
4996,1065,1,899,NA,NA,NA,NA,NA
4997,1064,1,4542,NA,NA,NA,NA,NA
4998,1063,1,897,NA,NA,NA,NA,NA
4999,1062,1,895,NA,NA,NA,NA,NA
5000,1061,1,894,NA,NA,NA,NA,NA
5001,1060,1,893,NA,NA,NA,NA,NA
5002,1059,1,896,NA,NA,NA,NA,NA
5003,1057,1,890,NA,NA,NA,NA,NA
5004,1056,1,889,NA,NA,NA,NA,NA
5005,1055,1,888,NA,NA,NA,NA,NA
5006,1054,2,887,NA,NA,NA,NA,NA
5007,1053,1,886,NA,NA,NA,NA,NA
5008,1052,1,885,NA,NA,NA,NA,NA
5009,1051,1,884,NA,NA,NA,NA,NA
5010,1049,1,6699,NA,NA,NA,NA,NA
5011,1048,1,880,NA,NA,NA,NA,NA
5012,1047,1,879,NA,NA,NA,NA,NA
5013,1045,2,4533,NA,NA,NA,NA,NA
5014,1044,1,878,NA,NA,NA,NA,NA
5015,1043,1,873,NA,NA,NA,NA,NA
5016,1042,1,4403,NA,NA,NA,NA,NA
5017,1041,1,871,NA,NA,NA,NA,NA
5018,1040,1,870,NA,NA,NA,NA,NA
5019,1039,1,869,NA,NA,NA,NA,NA
5020,1038,1,868,NA,NA,NA,NA,NA
5021,1037,1,866,NA,NA,NA,NA,NA
5022,1036,1,864,NA,NA,NA,NA,NA
5023,1035,1,863,NA,NA,NA,NA,NA
5024,1033,1,858,NA,NA,NA,NA,NA
5025,1032,1,857,NA,NA,NA,NA,NA
5026,1031,2,853,NA,NA,NA,NA,NA
5027,1030,2,852,NA,NA,NA,NA,NA
5028,1029,2,849,NA,NA,NA,NA,NA
5029,1028,2,854,NA,NA,NA,NA,NA
5030,1027,2,840,NA,NA,NA,NA,NA
5031,1026,1,825,NA,NA,NA,NA,NA
5032,1025,1,828,NA,NA,NA,NA,NA
5033,1024,1,814,NA,NA,NA,NA,NA
5034,1023,1,813,NA,NA,NA,NA,NA
5035,1021,1,1042,NA,NA,NA,NA,NA
5036,1021,2,1043,NA,NA,NA,NA,NA
5037,1020,1,786,NA,NA,NA,NA,NA
5038,1019,1,785,NA,NA,NA,NA,NA
5039,1018,2,784,NA,NA,NA,NA,NA
5040,1017,2,783,NA,NA,NA,NA,NA
5041,1015,2,781,NA,NA,NA,NA,NA
5042,1014,2,4398,NA,NA,NA,NA,NA
5043,1012,2,4401,NA,NA,NA,NA,NA
5044,1011,2,4392,NA,NA,NA,NA,NA
5045,1010,2,4391,NA,NA,NA,NA,NA
5046,1009,2,4393,NA,NA,NA,NA,NA
5047,1008,2,766,NA,NA,NA,NA,NA
5048,1007,1,4395,NA,NA,NA,NA,NA
5049,1007,2,4396,NA,NA,NA,NA,NA
5050,1006,2,763,NA,NA,NA,NA,NA
5051,1005,2,4390,NA,NA,NA,NA,NA
5052,1004,1,768,NA,NA,NA,NA,NA
5053,1003,1,758,NA,NA,NA,NA,NA
5054,1003,2,759,NA,NA,NA,NA,NA
5055,1001,1,836,NA,NA,NA,NA,NA
5056,999,1,748,NA,NA,NA,NA,NA
5057,998,1,835,NA,NA,NA,NA,NA
5058,997,1,746,NA,NA,NA,NA,NA
5059,995,2,738,NA,NA,NA,NA,NA
5060,994,2,741,NA,NA,NA,NA,NA
5061,993,1,735,NA,NA,NA,NA,NA
5062,992,1,734,NA,NA,NA,NA,NA
5063,991,1,733,NA,NA,NA,NA,NA
5064,990,1,732,NA,NA,NA,NA,NA
5065,989,1,731,NA,NA,NA,NA,NA
5066,985,1,727,NA,NA,NA,NA,NA
5067,984,2,726,NA,NA,NA,NA,NA
5068,983,2,722,NA,NA,NA,NA,NA
5069,981,1,720,NA,NA,NA,NA,NA
5070,980,1,719,NA,NA,NA,NA,NA
5071,979,1,717,NA,NA,NA,NA,NA
5072,978,1,4671,NA,NA,NA,NA,NA
5073,977,1,724,NA,NA,NA,NA,NA
5074,976,1,714,NA,NA,NA,NA,NA
5075,974,1,711,NA,NA,NA,NA,NA
5076,973,1,4532,NA,NA,NA,NA,NA
5077,972,1,706,NA,NA,NA,NA,NA
5078,971,1,4523,NA,NA,NA,NA,NA
5079,970,2,692,NA,NA,NA,NA,NA
5080,969,1,689,NA,NA,NA,NA,NA
5081,969,2,690,NA,NA,NA,NA,NA
5082,968,1,686,NA,NA,NA,NA,NA
5083,968,2,687,NA,NA,NA,NA,NA
5084,967,1,699,NA,NA,NA,NA,NA
5085,966,1,684,NA,NA,NA,NA,NA
5086,965,2,683,NA,NA,NA,NA,NA
5087,964,1,4381,NA,NA,NA,NA,NA
5088,963,2,682,NA,NA,NA,NA,NA
5089,960,2,676,NA,NA,NA,NA,NA
5090,959,1,674,NA,NA,NA,NA,NA
5091,959,2,675,NA,NA,NA,NA,NA
5092,957,2,677,NA,NA,NA,NA,NA
5093,956,2,678,NA,NA,NA,NA,NA
5094,955,1,670,NA,NA,NA,NA,NA
5095,954,1,668,NA,NA,NA,NA,NA
5096,954,2,669,NA,NA,NA,NA,NA
5097,953,1,667,NA,NA,NA,NA,NA
5098,952,1,666,NA,NA,NA,NA,NA
5099,951,2,665,NA,NA,NA,NA,NA
5100,950,2,664,NA,NA,NA,NA,NA
5101,949,2,663,NA,NA,NA,NA,NA
5102,948,2,662,NA,NA,NA,NA,NA
5103,947,2,4538,NA,NA,NA,NA,NA
5104,946,1,658,NA,NA,NA,NA,NA
5105,945,1,657,NA,NA,NA,NA,NA
5106,944,1,656,NA,NA,NA,NA,NA
5107,943,1,655,NA,NA,NA,NA,NA
5108,942,1,654,NA,NA,NA,NA,NA
5109,941,1,653,NA,NA,NA,NA,NA
5110,940,1,652,NA,NA,NA,NA,NA
5111,938,2,646,NA,NA,NA,NA,NA
5112,937,1,641,NA,NA,NA,NA,NA
5113,936,2,637,NA,NA,NA,NA,NA
5114,935,1,631,NA,NA,NA,NA,NA
5115,934,1,4399,NA,NA,NA,NA,NA
5116,933,1,621,NA,NA,NA,NA,NA
5117,932,1,613,NA,NA,NA,NA,NA
5118,931,1,612,NA,NA,NA,NA,NA
5119,930,1,611,NA,NA,NA,NA,NA
5120,929,1,608,NA,NA,NA,NA,NA
5121,928,1,606,NA,NA,NA,NA,NA
5122,927,1,610,NA,NA,NA,NA,NA
5123,926,1,603,NA,NA,NA,NA,NA
5124,925,1,599,NA,NA,NA,NA,NA
5125,924,1,598,NA,NA,NA,NA,NA
5126,923,1,597,NA,NA,NA,NA,NA
5127,922,1,596,NA,NA,NA,NA,NA
5128,921,1,595,NA,NA,NA,NA,NA
5129,920,1,591,NA,NA,NA,NA,NA
5130,919,1,588,NA,NA,NA,NA,NA
5131,918,1,587,NA,NA,NA,NA,NA
5132,917,1,585,NA,NA,NA,NA,NA
5133,916,1,640,NA,NA,NA,NA,NA
5134,915,1,580,NA,NA,NA,NA,NA
5135,914,1,579,NA,NA,NA,NA,NA
5136,913,1,832,NA,NA,NA,NA,NA
5137,912,1,601,NA,NA,NA,NA,NA
5138,909,1,833,NA,NA,NA,NA,NA
5139,908,2,556,NA,NA,NA,NA,NA
5140,907,2,3460,NA,NA,NA,NA,NA
5141,906,2,543,NA,NA,NA,NA,NA
5142,904,2,536,NA,NA,NA,NA,NA
5143,902,2,535,NA,NA,NA,NA,NA
5144,899,1,522,NA,NA,NA,NA,NA
5145,899,2,523,NA,NA,NA,NA,NA
5146,898,1,520,NA,NA,NA,NA,NA
5147,898,2,521,NA,NA,NA,NA,NA
5148,897,1,743,NA,NA,NA,NA,NA
5149,895,1,517,NA,NA,NA,NA,NA
5150,894,1,514,NA,NA,NA,NA,NA
5151,893,1,511,NA,NA,NA,NA,NA
5152,891,2,6313,NA,NA,NA,NA,NA
5153,890,2,503,NA,NA,NA,NA,NA
5154,889,2,502,NA,NA,NA,NA,NA
5155,888,2,500,NA,NA,NA,NA,NA
5156,887,1,558,NA,NA,NA,NA,NA
5157,886,2,4691,NA,NA,NA,NA,NA
5158,885,2,4688,NA,NA,NA,NA,NA
5159,884,2,496,NA,NA,NA,NA,NA
5160,883,1,4546,NA,NA,NA,NA,NA
5161,882,2,490,NA,NA,NA,NA,NA
5162,881,1,561,NA,NA,NA,NA,NA
5163,880,2,476,NA,NA,NA,NA,NA
5164,879,2,470,NA,NA,NA,NA,NA
5165,878,2,4524,NA,NA,NA,NA,NA
5166,877,2,4402,NA,NA,NA,NA,NA
5167,876,2,463,NA,NA,NA,NA,NA
5168,875,2,462,NA,NA,NA,NA,NA
5169,874,2,4526,NA,NA,NA,NA,NA
5170,873,2,501,NA,NA,NA,NA,NA
5171,871,2,456,NA,NA,NA,NA,NA
5172,870,2,4409,NA,NA,NA,NA,NA
5173,869,2,451,NA,NA,NA,NA,NA
5174,868,2,450,NA,NA,NA,NA,NA
5175,867,2,449,NA,NA,NA,NA,NA
5176,866,2,446,NA,NA,NA,NA,NA
5177,865,2,443,NA,NA,NA,NA,NA
5178,864,2,442,NA,NA,NA,NA,NA
5179,863,2,441,NA,NA,NA,NA,NA
5180,862,1,445,NA,NA,NA,NA,NA
5181,861,2,659,NA,NA,NA,NA,NA
5182,860,2,437,NA,NA,NA,NA,NA
5183,859,2,4678,NA,NA,NA,NA,NA
5184,858,2,435,NA,NA,NA,NA,NA
5185,856,2,433,NA,NA,NA,NA,NA
5186,855,2,431,NA,NA,NA,NA,NA
5187,854,2,429,NA,NA,NA,NA,NA
5188,853,2,428,NA,NA,NA,NA,NA
5189,852,2,419,NA,NA,NA,NA,NA
5190,851,1,423,NA,NA,NA,NA,NA
5191,850,1,409,NA,NA,NA,NA,NA
5192,849,1,408,NA,NA,NA,NA,NA
5193,847,2,396,NA,NA,NA,NA,NA
5194,846,1,395,NA,NA,NA,NA,NA
5195,845,2,6310,NA,NA,NA,NA,NA
5196,844,1,393,NA,NA,NA,NA,NA
5197,843,1,391,NA,NA,NA,NA,NA
5198,842,1,389,NA,NA,NA,NA,NA
5199,841,2,388,NA,NA,NA,NA,NA
5200,838,2,4394,NA,NA,NA,NA,NA
5201,836,1,6907,NA,NA,NA,NA,NA
5202,835,1,411,NA,NA,NA,NA,NA
5203,835,2,412,NA,NA,NA,NA,NA
5204,834,2,4380,NA,NA,NA,NA,NA
5205,833,1,413,NA,NA,NA,NA,NA
5206,833,2,414,NA,NA,NA,NA,NA
5207,831,2,4389,NA,NA,NA,NA,NA
5208,830,2,367,NA,NA,NA,NA,NA
5209,829,2,4690,NA,NA,NA,NA,NA
5210,828,1,364,NA,NA,NA,NA,NA
5211,827,2,359,NA,NA,NA,NA,NA
5212,826,2,353,NA,NA,NA,NA,NA
5213,824,2,350,NA,NA,NA,NA,NA
5214,823,2,349,NA,NA,NA,NA,NA
5215,822,2,348,NA,NA,NA,NA,NA
5216,821,2,343,NA,NA,NA,NA,NA
5217,820,2,342,NA,NA,NA,NA,NA
5218,819,2,341,NA,NA,NA,NA,NA
5219,818,2,339,NA,NA,NA,NA,NA
5220,817,1,329,NA,NA,NA,NA,NA
5221,816,1,328,NA,NA,NA,NA,NA
5222,815,1,327,NA,NA,NA,NA,NA
5223,814,1,326,NA,NA,NA,NA,NA
5224,813,1,321,NA,NA,NA,NA,NA
5225,812,1,330,NA,NA,NA,NA,NA
5226,811,1,315,NA,NA,NA,NA,NA
5227,810,2,309,NA,NA,NA,NA,NA
5228,809,1,308,NA,NA,NA,NA,NA
5229,808,1,6730,NA,NA,NA,NA,NA
5230,807,2,302,NA,NA,NA,NA,NA
5231,806,2,299,NA,NA,NA,NA,NA
5232,805,2,297,NA,NA,NA,NA,NA
5233,804,2,295,NA,NA,NA,NA,NA
