id,control_politico_id,activo,usercreated,usermodifed,created_at,updated_at,congresista_id
83617,2953,NA,NA,NA,NA,NA,2292
83624,2954,NA,NA,NA,NA,NA,2081
83625,2954,NA,NA,NA,NA,NA,2092
83627,2955,NA,NA,NA,NA,NA,2148
83628,2956,NA,NA,NA,NA,NA,1410
83629,2956,NA,NA,NA,NA,NA,2112
83630,2956,NA,NA,NA,NA,NA,2163
83631,2956,NA,NA,NA,NA,NA,1642
83632,2956,NA,NA,NA,NA,NA,2097
83633,2956,NA,NA,NA,NA,NA,2105
83634,2956,NA,NA,NA,NA,NA,291
83635,2956,NA,NA,NA,NA,NA,2222
83636,2956,NA,NA,NA,NA,NA,2230
83637,2956,NA,NA,NA,NA,NA,153
83638,2956,NA,NA,NA,NA,NA,2131
83649,2959,NA,NA,NA,NA,NA,1768
83650,2959,NA,NA,NA,NA,NA,2122
83651,2959,NA,NA,NA,NA,NA,2115
83652,2959,NA,NA,NA,NA,NA,1791
83653,2959,NA,NA,NA,NA,NA,1407
83657,2960,NA,NA,NA,NA,NA,2278
83668,2925,NA,NA,NA,NA,NA,2245
83669,2925,NA,NA,NA,NA,NA,2236
83670,2925,NA,NA,NA,NA,NA,2354
83671,2925,NA,NA,NA,NA,NA,2246
83672,2925,NA,NA,NA,NA,NA,2243
83673,2925,NA,NA,NA,NA,NA,2235
83674,2925,NA,NA,NA,NA,NA,2247
83675,2925,NA,NA,NA,NA,NA,1838
83676,2925,NA,NA,NA,NA,NA,2241
83677,2925,NA,NA,NA,NA,NA,1832
83678,2925,NA,NA,NA,NA,NA,1840
83679,2925,NA,NA,NA,NA,NA,2238
83680,2925,NA,NA,NA,NA,NA,2237
83681,2962,NA,NA,NA,NA,NA,1452
83682,2908,NA,NA,NA,NA,NA,320
83683,2908,NA,NA,NA,NA,NA,2115
83684,2908,NA,NA,NA,NA,NA,72
83685,2908,NA,NA,NA,NA,NA,2125
83686,2963,NA,NA,NA,NA,NA,2118
83687,2963,NA,NA,NA,NA,NA,1586
83688,2963,NA,NA,NA,NA,NA,738
83689,2963,NA,NA,NA,NA,NA,2147
83690,2963,NA,NA,NA,NA,NA,2108
83691,2909,NA,NA,NA,NA,NA,2163
83692,2909,NA,NA,NA,NA,NA,2131
83693,2910,NA,NA,NA,NA,NA,2092
83694,2911,NA,NA,NA,NA,NA,2347
83695,2911,NA,NA,NA,NA,NA,1629
83696,2911,NA,NA,NA,NA,NA,2271
83697,2911,NA,NA,NA,NA,NA,1681
83698,2911,NA,NA,NA,NA,NA,2290
83699,2911,NA,NA,NA,NA,NA,1610
83700,2911,NA,NA,NA,NA,NA,991
83701,2911,NA,NA,NA,NA,NA,1565
83702,2911,NA,NA,NA,NA,NA,1490
83703,2911,NA,NA,NA,NA,NA,793
83704,2911,NA,NA,NA,NA,NA,1415
83705,2911,NA,NA,NA,NA,NA,477
83706,2911,NA,NA,NA,NA,NA,2189
83707,2911,NA,NA,NA,NA,NA,2301
83708,2912,NA,NA,NA,NA,NA,477
83709,2912,NA,NA,NA,NA,NA,582
83710,2944,NA,NA,NA,NA,NA,320
83711,2944,NA,NA,NA,NA,NA,2347
83712,2944,NA,NA,NA,NA,NA,2115
83713,2944,NA,NA,NA,NA,NA,2350
83714,2944,NA,NA,NA,NA,NA,2155
83715,2944,NA,NA,NA,NA,NA,1629
83716,2944,NA,NA,NA,NA,NA,2211
83717,2944,NA,NA,NA,NA,NA,2131
83718,2945,NA,NA,NA,NA,NA,2247
83719,2945,NA,NA,NA,NA,NA,1623
83720,2945,NA,NA,NA,NA,NA,2237
83721,2945,NA,NA,NA,NA,NA,2229
83722,2945,NA,NA,NA,NA,NA,2210
83723,2946,NA,NA,NA,NA,NA,1782
83724,2946,NA,NA,NA,NA,NA,1791
83725,2946,NA,NA,NA,NA,NA,2175
83726,2946,NA,NA,NA,NA,NA,1803
83727,2946,NA,NA,NA,NA,NA,2195
83728,2946,NA,NA,NA,NA,NA,1741
83729,2946,NA,NA,NA,NA,NA,2093
83730,2946,NA,NA,NA,NA,NA,1711
83731,2947,NA,NA,NA,NA,NA,582
83732,2926,NA,NA,NA,NA,NA,1683
83733,2965,NA,NA,NA,NA,NA,1782
83734,2965,NA,NA,NA,NA,NA,1791
83735,2965,NA,NA,NA,NA,NA,2175
83736,2965,NA,NA,NA,NA,NA,1803
83737,2965,NA,NA,NA,NA,NA,2195
83738,2965,NA,NA,NA,NA,NA,1741
83739,2965,NA,NA,NA,NA,NA,2093
83740,2965,NA,NA,NA,NA,NA,1711
83741,2966,NA,NA,NA,NA,NA,320
83742,2966,NA,NA,NA,NA,NA,2115
83743,2966,NA,NA,NA,NA,NA,72
83744,2966,NA,NA,NA,NA,NA,2125
83760,2967,NA,NA,NA,NA,NA,1410
83761,2967,NA,NA,NA,NA,NA,2112
83762,2967,NA,NA,NA,NA,NA,2163
83763,2967,NA,NA,NA,NA,NA,1642
83764,2967,NA,NA,NA,NA,NA,2097
83765,2967,NA,NA,NA,NA,NA,2105
83766,2967,NA,NA,NA,NA,NA,291
83767,2967,NA,NA,NA,NA,NA,2222
83768,2967,NA,NA,NA,NA,NA,2230
83769,2967,NA,NA,NA,NA,NA,153
83770,2967,NA,NA,NA,NA,NA,2131
83781,2968,NA,NA,NA,NA,NA,1104
83782,2968,NA,NA,NA,NA,NA,774
83783,2968,NA,NA,NA,NA,NA,1469
83784,2968,NA,NA,NA,NA,NA,1610
83796,2971,NA,NA,NA,NA,NA,1768
83797,2971,NA,NA,NA,NA,NA,2122
83798,2971,NA,NA,NA,NA,NA,2115
83799,2971,NA,NA,NA,NA,NA,1791
83800,2971,NA,NA,NA,NA,NA,1407
83801,2747,NA,NA,NA,NA,NA,1407
83802,2747,NA,NA,NA,NA,NA,1782
83803,2747,NA,NA,NA,NA,NA,2090
83804,2747,NA,NA,NA,NA,NA,2249
83805,2747,NA,NA,NA,NA,NA,1768
83806,2747,NA,NA,NA,NA,NA,2065
83831,2972,NA,NA,NA,NA,NA,2093
83832,2972,NA,NA,NA,NA,NA,2092
83833,2972,NA,NA,NA,NA,NA,2230
83834,2961,NA,NA,NA,NA,NA,1770
83835,2961,NA,NA,NA,NA,NA,1601
83836,2961,NA,NA,NA,NA,NA,1586
83837,2973,NA,NA,NA,NA,NA,2291
83838,2973,NA,NA,NA,NA,NA,532
83839,2973,NA,NA,NA,NA,NA,2298
83840,2973,NA,NA,NA,NA,NA,2301
83841,2980,NA,NA,NA,NA,NA,2295
83842,2980,NA,NA,NA,NA,NA,1469
83843,2913,NA,NA,NA,NA,NA,2295
83866,2949,NA,NA,NA,NA,NA,1929
83867,2949,NA,NA,NA,NA,NA,2193
83868,2949,NA,NA,NA,NA,NA,2223
83869,2949,NA,NA,NA,NA,NA,2092
83870,2949,NA,NA,NA,NA,NA,2195
83871,2949,NA,NA,NA,NA,NA,2166
83872,2949,NA,NA,NA,NA,NA,2114
83873,2949,NA,NA,NA,NA,NA,2176
83874,2949,NA,NA,NA,NA,NA,2233
83875,2957,NA,NA,NA,NA,NA,2105
83876,2957,NA,NA,NA,NA,NA,2097
83877,2957,NA,NA,NA,NA,NA,2243
83878,2957,NA,NA,NA,NA,NA,2163
83879,2957,NA,NA,NA,NA,NA,2222
83880,2957,NA,NA,NA,NA,NA,2150
83903,2987,NA,NA,NA,NA,NA,1104
83904,2987,NA,NA,NA,NA,NA,774
83905,2987,NA,NA,NA,NA,NA,1469
83906,2987,NA,NA,NA,NA,NA,1610
83915,2988,NA,NA,NA,NA,NA,320
83916,2988,NA,NA,NA,NA,NA,2347
83917,2988,NA,NA,NA,NA,NA,2115
83918,2988,NA,NA,NA,NA,NA,2350
83919,2988,NA,NA,NA,NA,NA,2155
83920,2988,NA,NA,NA,NA,NA,1629
83921,2988,NA,NA,NA,NA,NA,2211
83922,2988,NA,NA,NA,NA,NA,2131
83923,2915,NA,NA,NA,NA,NA,1649
83924,2915,NA,NA,NA,NA,NA,2350
83925,2915,NA,NA,NA,NA,NA,2334
83926,2915,NA,NA,NA,NA,NA,1683
83927,2915,NA,NA,NA,NA,NA,2289
83928,2915,NA,NA,NA,NA,NA,1594
83929,2915,NA,NA,NA,NA,NA,2310
83930,2989,NA,NA,NA,NA,NA,2258
83931,2537,NA,NA,NA,NA,NA,1779
83932,2991,NA,NA,NA,NA,NA,2290
83933,2992,NA,NA,NA,NA,NA,1701
83934,2958,NA,NA,NA,NA,NA,2101
83935,2958,NA,NA,NA,NA,NA,2096
83936,2958,NA,NA,NA,NA,NA,2099
83937,2958,NA,NA,NA,NA,NA,744
83938,2958,NA,NA,NA,NA,NA,2118
83939,2958,NA,NA,NA,NA,NA,2143
83940,2974,NA,NA,NA,NA,NA,2081
83941,2974,NA,NA,NA,NA,NA,2092
83942,2753,NA,NA,NA,NA,NA,772
83943,2753,NA,NA,NA,NA,NA,604
83944,2753,NA,NA,NA,NA,NA,2111
83945,2753,NA,NA,NA,NA,NA,2183
83946,2754,NA,NA,NA,NA,NA,2118
83947,2754,NA,NA,NA,NA,NA,1586
83948,2754,NA,NA,NA,NA,NA,738
83949,2754,NA,NA,NA,NA,NA,2147
83950,2754,NA,NA,NA,NA,NA,2108
83951,2975,NA,NA,NA,NA,NA,2278
83952,2976,NA,NA,NA,NA,NA,2294
83953,2976,NA,NA,NA,NA,NA,1565
83954,2976,NA,NA,NA,NA,NA,2292
83955,2994,NA,NA,NA,NA,NA,1594
83956,2978,NA,NA,NA,NA,NA,1452
83971,3003,NA,NA,NA,NA,NA,2294
83972,3003,NA,NA,NA,NA,NA,2302
83973,3003,NA,NA,NA,NA,NA,2292
83974,3004,NA,NA,NA,NA,NA,1629
83991,3006,NA,NA,NA,NA,NA,2298
83992,3006,NA,NA,NA,NA,NA,2258
83993,3006,NA,NA,NA,NA,NA,2299
83994,3006,NA,NA,NA,NA,NA,301
83995,3006,NA,NA,NA,NA,NA,2317
83996,3006,NA,NA,NA,NA,NA,2301
84026,3009,NA,NA,NA,NA,NA,1929
84027,3009,NA,NA,NA,NA,NA,2193
84028,3009,NA,NA,NA,NA,NA,2223
84029,3009,NA,NA,NA,NA,NA,2092
84030,3009,NA,NA,NA,NA,NA,2195
84031,3009,NA,NA,NA,NA,NA,2166
84032,3009,NA,NA,NA,NA,NA,2114
84033,3009,NA,NA,NA,NA,NA,2176
84034,3009,NA,NA,NA,NA,NA,2233
84035,3020,NA,NA,NA,NA,NA,2247
84040,2979,NA,NA,NA,NA,NA,1410
84041,2979,NA,NA,NA,NA,NA,2112
84042,2979,NA,NA,NA,NA,NA,2163
84043,2979,NA,NA,NA,NA,NA,1642
84044,2979,NA,NA,NA,NA,NA,2097
84045,2979,NA,NA,NA,NA,NA,2105
84046,2979,NA,NA,NA,NA,NA,291
84047,2979,NA,NA,NA,NA,NA,2222
84048,2979,NA,NA,NA,NA,NA,2230
84049,2979,NA,NA,NA,NA,NA,153
84050,2979,NA,NA,NA,NA,NA,2131
84051,2995,NA,NA,NA,NA,NA,2105
84052,2995,NA,NA,NA,NA,NA,2097
84053,2995,NA,NA,NA,NA,NA,2243
84054,2995,NA,NA,NA,NA,NA,2163
84055,2995,NA,NA,NA,NA,NA,2222
84056,2995,NA,NA,NA,NA,NA,2150
84057,3021,NA,NA,NA,NA,NA,1683
84076,3023,NA,NA,NA,NA,NA,2097
84083,3025,NA,NA,NA,NA,NA,2138
84084,3025,NA,NA,NA,NA,NA,604
84085,3025,NA,NA,NA,NA,NA,2236
84086,3025,NA,NA,NA,NA,NA,2108
84089,3026,NA,NA,NA,NA,NA,1309
84090,3026,NA,NA,NA,NA,NA,623
84092,3027,NA,NA,NA,NA,NA,1629
84095,2996,NA,NA,NA,NA,NA,1702
84096,2997,NA,NA,NA,NA,NA,2286
84097,2997,NA,NA,NA,NA,NA,2289
84098,2997,NA,NA,NA,NA,NA,2273
84099,2997,NA,NA,NA,NA,NA,2350
84109,3029,NA,NA,NA,NA,NA,2115
84110,3029,NA,NA,NA,NA,NA,1782
84111,3029,NA,NA,NA,NA,NA,1642
84112,3029,NA,NA,NA,NA,NA,2119
84113,3029,NA,NA,NA,NA,NA,2124
84114,3029,NA,NA,NA,NA,NA,2126
84115,3029,NA,NA,NA,NA,NA,1711
84116,3029,NA,NA,NA,NA,NA,2127
84117,3029,NA,NA,NA,NA,NA,2131
84119,3030,NA,NA,NA,NA,NA,2278
84120,3030,NA,NA,NA,NA,NA,582
84121,2938,NA,NA,NA,NA,NA,1104
84122,2938,NA,NA,NA,NA,NA,774
84123,2938,NA,NA,NA,NA,NA,1469
84124,2938,NA,NA,NA,NA,NA,1610
84125,3005,NA,NA,NA,NA,NA,1649
84126,3005,NA,NA,NA,NA,NA,2350
84127,3005,NA,NA,NA,NA,NA,2334
84128,3005,NA,NA,NA,NA,NA,1683
84129,3005,NA,NA,NA,NA,NA,2289
84130,3005,NA,NA,NA,NA,NA,1594
84131,3005,NA,NA,NA,NA,NA,2310
84132,3031,NA,NA,NA,NA,NA,320
84133,3031,NA,NA,NA,NA,NA,2347
84134,3031,NA,NA,NA,NA,NA,2115
84135,3031,NA,NA,NA,NA,NA,2350
84136,3031,NA,NA,NA,NA,NA,2155
84137,3031,NA,NA,NA,NA,NA,1629
84138,3031,NA,NA,NA,NA,NA,2211
84139,3031,NA,NA,NA,NA,NA,2131
84143,3033,NA,NA,NA,NA,NA,1699
84144,3034,NA,NA,NA,NA,NA,1610
84147,3007,NA,NA,NA,NA,NA,2097
84148,3035,NA,NA,NA,NA,NA,2115
84149,3035,NA,NA,NA,NA,NA,2271
84154,2755,NA,NA,NA,NA,NA,1918
84155,3036,NA,NA,NA,NA,NA,623
84174,3038,NA,NA,NA,NA,NA,1831
84175,3038,NA,NA,NA,NA,NA,2090
84176,3038,NA,NA,NA,NA,NA,738
84178,3039,NA,NA,NA,NA,NA,2163
84181,3040,NA,NA,NA,NA,NA,2334
84182,3040,NA,NA,NA,NA,NA,1649
84184,3041,NA,NA,NA,NA,NA,2295
84185,3041,NA,NA,NA,NA,NA,1104
84186,2977,NA,NA,NA,NA,NA,2295
84187,2977,NA,NA,NA,NA,NA,1104
84188,3044,NA,NA,NA,NA,NA,2334
84189,3044,NA,NA,NA,NA,NA,1649
84192,3045,NA,NA,NA,NA,NA,2295
84193,3045,NA,NA,NA,NA,NA,1469
84194,3008,NA,NA,NA,NA,NA,2278
84195,3024,NA,NA,NA,NA,NA,1929
84196,3024,NA,NA,NA,NA,NA,2193
84197,3024,NA,NA,NA,NA,NA,2223
84198,3024,NA,NA,NA,NA,NA,2092
84199,3024,NA,NA,NA,NA,NA,2195
84200,3024,NA,NA,NA,NA,NA,2166
84201,3024,NA,NA,NA,NA,NA,2114
84202,3024,NA,NA,NA,NA,NA,2176
84203,3024,NA,NA,NA,NA,NA,2233
84204,3022,NA,NA,NA,NA,NA,2251
84206,3047,NA,NA,NA,NA,NA,2125
84207,3047,NA,NA,NA,NA,NA,1649
84208,3047,NA,NA,NA,NA,NA,2224
84209,3047,NA,NA,NA,NA,NA,2271
84210,3047,NA,NA,NA,NA,NA,2144
84211,3047,NA,NA,NA,NA,NA,2181
84212,3047,NA,NA,NA,NA,NA,2302
84213,3047,NA,NA,NA,NA,NA,1800
84214,3047,NA,NA,NA,NA,NA,2126
84215,3047,NA,NA,NA,NA,NA,1623
84216,3047,NA,NA,NA,NA,NA,1610
84217,3047,NA,NA,NA,NA,NA,2300
84218,3047,NA,NA,NA,NA,NA,1367
84219,3047,NA,NA,NA,NA,NA,1678
84220,3047,NA,NA,NA,NA,NA,2267
84221,3047,NA,NA,NA,NA,NA,301
84222,3047,NA,NA,NA,NA,NA,2210
84223,3047,NA,NA,NA,NA,NA,2135
84224,3047,NA,NA,NA,NA,NA,1666
84226,3048,NA,NA,NA,NA,NA,623
84227,3052,NA,NA,NA,NA,NA,1384
84228,3052,NA,NA,NA,NA,NA,1679
84233,3054,NA,NA,NA,NA,NA,2295
84234,3054,NA,NA,NA,NA,NA,1104
84235,3059,NA,NA,NA,NA,NA,1574
84236,3043,NA,NA,NA,NA,NA,1574
84239,3060,NA,NA,NA,NA,NA,2334
84240,3060,NA,NA,NA,NA,NA,1649
84241,3061,NA,NA,NA,NA,NA,2125
84243,3062,NA,NA,NA,NA,NA,2293
84245,3063,NA,NA,NA,NA,NA,2300
84250,3064,NA,NA,NA,NA,NA,1674
84251,3064,NA,NA,NA,NA,NA,2287
84252,3064,NA,NA,NA,NA,NA,2297
84253,3064,NA,NA,NA,NA,NA,2300
84254,3065,NA,NA,NA,NA,NA,2126
84277,3067,NA,NA,NA,NA,NA,2290
84278,3068,NA,NA,NA,NA,NA,2290
84283,3069,NA,NA,NA,NA,NA,1674
84284,3069,NA,NA,NA,NA,NA,2287
84285,3069,NA,NA,NA,NA,NA,2297
84286,3069,NA,NA,NA,NA,NA,2300
84287,3070,NA,NA,NA,NA,NA,1699
84288,3032,NA,NA,NA,NA,NA,1929
84289,3032,NA,NA,NA,NA,NA,2193
84290,3032,NA,NA,NA,NA,NA,2223
84291,3032,NA,NA,NA,NA,NA,2092
84292,3032,NA,NA,NA,NA,NA,2195
84293,3032,NA,NA,NA,NA,NA,2166
84294,3032,NA,NA,NA,NA,NA,2114
84295,3032,NA,NA,NA,NA,NA,2176
84296,3032,NA,NA,NA,NA,NA,2233
84297,3071,NA,NA,NA,NA,NA,1574
84298,3055,NA,NA,NA,NA,NA,2293
84310,3073,NA,NA,NA,NA,NA,2112
84311,3073,NA,NA,NA,NA,NA,2163
84312,3073,NA,NA,NA,NA,NA,1642
84313,3073,NA,NA,NA,NA,NA,1791
84314,3073,NA,NA,NA,NA,NA,2180
84315,3073,NA,NA,NA,NA,NA,2097
84316,3073,NA,NA,NA,NA,NA,2243
84317,3073,NA,NA,NA,NA,NA,2356
84318,3073,NA,NA,NA,NA,NA,2222
84319,3073,NA,NA,NA,NA,NA,153
84320,3073,NA,NA,NA,NA,NA,2230
84351,2981,NA,NA,NA,NA,NA,2295
84352,2981,NA,NA,NA,NA,NA,774
84353,2981,NA,NA,NA,NA,NA,1469
84354,2981,NA,NA,NA,NA,NA,2296
84355,2981,NA,NA,NA,NA,NA,2301
84356,3072,NA,NA,NA,NA,NA,2125
84409,3017,NA,NA,NA,NA,NA,737
84410,3017,NA,NA,NA,NA,NA,2273
84411,3017,NA,NA,NA,NA,NA,1649
84412,3017,NA,NA,NA,NA,NA,2350
84413,3017,NA,NA,NA,NA,NA,2286
84414,3017,NA,NA,NA,NA,NA,434
84415,3017,NA,NA,NA,NA,NA,1637
84416,3017,NA,NA,NA,NA,NA,1367
84417,3017,NA,NA,NA,NA,NA,2334
84418,3017,NA,NA,NA,NA,NA,2310
84419,3017,NA,NA,NA,NA,NA,1594
84420,3017,NA,NA,NA,NA,NA,2289
84421,3017,NA,NA,NA,NA,NA,1701
84437,3018,NA,NA,NA,NA,NA,2271
84438,2969,NA,NA,NA,NA,NA,1629
84483,3079,NA,NA,NA,NA,NA,2347
84484,3079,NA,NA,NA,NA,NA,1629
84485,3079,NA,NA,NA,NA,NA,1718
84486,3079,NA,NA,NA,NA,NA,1469
84487,3079,NA,NA,NA,NA,NA,2350
84555,2951,NA,NA,NA,NA,NA,604
84556,2951,NA,NA,NA,NA,NA,1782
84557,2951,NA,NA,NA,NA,NA,1791
84558,2951,NA,NA,NA,NA,NA,2093
84559,2951,NA,NA,NA,NA,NA,2238
84560,2951,NA,NA,NA,NA,NA,1803
84561,2951,NA,NA,NA,NA,NA,1819
84562,2951,NA,NA,NA,NA,NA,1814
84563,2951,NA,NA,NA,NA,NA,2184
84564,2951,NA,NA,NA,NA,NA,2195
84565,2951,NA,NA,NA,NA,NA,1741
84566,2951,NA,NA,NA,NA,NA,1711
84567,2951,NA,NA,NA,NA,NA,772
84568,2951,NA,NA,NA,NA,NA,1929
84569,2951,NA,NA,NA,NA,NA,2175
84573,3080,NA,NA,NA,NA,NA,2243
84574,3080,NA,NA,NA,NA,NA,2163
84575,3080,NA,NA,NA,NA,NA,2150
84590,3081,NA,NA,NA,NA,NA,2127
84591,3082,NA,NA,NA,NA,NA,737
84592,3082,NA,NA,NA,NA,NA,2273
84593,3082,NA,NA,NA,NA,NA,1649
84594,3082,NA,NA,NA,NA,NA,2350
84595,3082,NA,NA,NA,NA,NA,2286
84596,3082,NA,NA,NA,NA,NA,434
84597,3082,NA,NA,NA,NA,NA,1637
84598,3082,NA,NA,NA,NA,NA,1367
84599,3082,NA,NA,NA,NA,NA,2334
84600,3082,NA,NA,NA,NA,NA,2310
84601,3082,NA,NA,NA,NA,NA,1594
84602,3082,NA,NA,NA,NA,NA,2289
84603,3082,NA,NA,NA,NA,NA,1701
84670,3084,NA,NA,NA,NA,NA,738
84683,3085,NA,NA,NA,NA,NA,2131
84710,3087,NA,NA,NA,NA,NA,1610
84711,3088,NA,NA,NA,NA,NA,320
84712,3088,NA,NA,NA,NA,NA,2115
84713,3088,NA,NA,NA,NA,NA,2100
84714,3088,NA,NA,NA,NA,NA,1589
84715,3088,NA,NA,NA,NA,NA,2249
84716,3088,NA,NA,NA,NA,NA,738
84717,3088,NA,NA,NA,NA,NA,2124
84718,3088,NA,NA,NA,NA,NA,2065
84719,3088,NA,NA,NA,NA,NA,2121
84720,3088,NA,NA,NA,NA,NA,1732
84721,3088,NA,NA,NA,NA,NA,1838
84722,3088,NA,NA,NA,NA,NA,2235
84779,3104,NA,NA,NA,NA,NA,2347
84780,3104,NA,NA,NA,NA,NA,1699
84781,3104,NA,NA,NA,NA,NA,2314
84782,3104,NA,NA,NA,NA,NA,1614
84783,3104,NA,NA,NA,NA,NA,2256
84784,3104,NA,NA,NA,NA,NA,2342
84785,3104,NA,NA,NA,NA,NA,2288
84786,3104,NA,NA,NA,NA,NA,2258
84787,3104,NA,NA,NA,NA,NA,2254
84788,3104,NA,NA,NA,NA,NA,2189
84789,3104,NA,NA,NA,NA,NA,2299
84790,3104,NA,NA,NA,NA,NA,2267
84791,3104,NA,NA,NA,NA,NA,2272
84792,3104,NA,NA,NA,NA,NA,1918
84793,3105,NA,NA,NA,NA,NA,2133
84794,3105,NA,NA,NA,NA,NA,1929
84795,3105,NA,NA,NA,NA,NA,1804
84796,3105,NA,NA,NA,NA,NA,1586
84797,3105,NA,NA,NA,NA,NA,2093
84798,3105,NA,NA,NA,NA,NA,2250
84799,3105,NA,NA,NA,NA,NA,2157
84800,3105,NA,NA,NA,NA,NA,2179
84801,3105,NA,NA,NA,NA,NA,1823
84802,3105,NA,NA,NA,NA,NA,1591
84808,3109,NA,NA,NA,NA,NA,2211
84809,3109,NA,NA,NA,NA,NA,2108
84810,3110,NA,NA,NA,NA,NA,2131
84838,3111,NA,NA,NA,NA,NA,320
84839,3111,NA,NA,NA,NA,NA,2115
84840,3111,NA,NA,NA,NA,NA,2100
84841,3111,NA,NA,NA,NA,NA,1768
84842,3111,NA,NA,NA,NA,NA,2235
84843,3111,NA,NA,NA,NA,NA,1732
84844,3111,NA,NA,NA,NA,NA,1840
84845,3111,NA,NA,NA,NA,NA,2149
84846,3112,NA,NA,NA,NA,NA,1831
84847,3113,NA,NA,NA,NA,NA,1104
84848,3113,NA,NA,NA,NA,NA,774
84925,3126,NA,NA,NA,NA,NA,2256
84926,3126,NA,NA,NA,NA,NA,2288
84927,3126,NA,NA,NA,NA,NA,2299
84928,3127,NA,NA,NA,NA,NA,2278
84929,3127,NA,NA,NA,NA,NA,582
84932,3128,NA,NA,NA,NA,NA,2081
84933,3128,NA,NA,NA,NA,NA,2251
84935,3130,NA,NA,NA,NA,NA,1610
84936,3090,NA,NA,NA,NA,NA,1610
84938,3131,NA,NA,NA,NA,NA,1104
84939,3132,NA,NA,NA,NA,NA,1606
84940,3132,NA,NA,NA,NA,NA,1651
84941,3132,NA,NA,NA,NA,NA,1681
84944,3133,NA,NA,NA,NA,NA,2278
84945,3133,NA,NA,NA,NA,NA,582
84948,3134,NA,NA,NA,NA,NA,2211
84949,3134,NA,NA,NA,NA,NA,2108
84950,3135,NA,NA,NA,NA,NA,2273
84953,3137,NA,NA,NA,NA,NA,2175
84954,3137,NA,NA,NA,NA,NA,2249
84955,3137,NA,NA,NA,NA,NA,2124
84956,3137,NA,NA,NA,NA,NA,1779
84957,3137,NA,NA,NA,NA,NA,2122
84958,3137,NA,NA,NA,NA,NA,1711
84959,3137,NA,NA,NA,NA,NA,2149
84987,2865,NA,NA,NA,NA,NA,2256
84988,2865,NA,NA,NA,NA,NA,2288
84989,2865,NA,NA,NA,NA,NA,2299
84990,2871,NA,NA,NA,NA,NA,1341
84991,3089,NA,NA,NA,NA,NA,2133
84992,3089,NA,NA,NA,NA,NA,1929
84993,3089,NA,NA,NA,NA,NA,1762
84994,3089,NA,NA,NA,NA,NA,2181
84995,3089,NA,NA,NA,NA,NA,2223
84996,3089,NA,NA,NA,NA,NA,2092
84997,3089,NA,NA,NA,NA,NA,2195
84998,3089,NA,NA,NA,NA,NA,2166
84999,3089,NA,NA,NA,NA,NA,2179
85000,3089,NA,NA,NA,NA,NA,2114
85001,3089,NA,NA,NA,NA,NA,2233
85013,3107,NA,NA,NA,NA,NA,1702
85014,3091,NA,NA,NA,NA,NA,2295
85015,3091,NA,NA,NA,NA,NA,1469
85016,3091,NA,NA,NA,NA,NA,2296
85017,3115,NA,NA,NA,NA,NA,2293
85018,3117,NA,NA,NA,NA,NA,737
85019,3117,NA,NA,NA,NA,NA,2273
85020,3117,NA,NA,NA,NA,NA,1649
85021,3117,NA,NA,NA,NA,NA,2350
85022,3117,NA,NA,NA,NA,NA,2286
85023,3117,NA,NA,NA,NA,NA,434
85024,3117,NA,NA,NA,NA,NA,1637
85025,3117,NA,NA,NA,NA,NA,1367
85026,3117,NA,NA,NA,NA,NA,2334
85027,3117,NA,NA,NA,NA,NA,2310
85028,3117,NA,NA,NA,NA,NA,1594
85029,3117,NA,NA,NA,NA,NA,2289
85030,3117,NA,NA,NA,NA,NA,1701
85031,3092,NA,NA,NA,NA,NA,2181
85032,3092,NA,NA,NA,NA,NA,2233
85033,3092,NA,NA,NA,NA,NA,2214
85034,3092,NA,NA,NA,NA,NA,1762
85035,3092,NA,NA,NA,NA,NA,2092
85036,3086,NA,NA,NA,NA,NA,604
85037,3086,NA,NA,NA,NA,NA,2211
85038,3138,NA,NA,NA,NA,NA,582
85039,3051,NA,NA,NA,NA,NA,1782
85040,3051,NA,NA,NA,NA,NA,1791
85041,3051,NA,NA,NA,NA,NA,2175
85042,3051,NA,NA,NA,NA,NA,1803
85043,3051,NA,NA,NA,NA,NA,2195
85044,3051,NA,NA,NA,NA,NA,1741
85045,3051,NA,NA,NA,NA,NA,2093
85046,3051,NA,NA,NA,NA,NA,1711
85047,2824,NA,NA,NA,NA,NA,2105
85048,2824,NA,NA,NA,NA,NA,2163
85049,2824,NA,NA,NA,NA,NA,2356
85050,2824,NA,NA,NA,NA,NA,2120
85051,2824,NA,NA,NA,NA,NA,153
85052,2824,NA,NA,NA,NA,NA,2230
85053,3093,NA,NA,NA,NA,NA,2105
85054,3093,NA,NA,NA,NA,NA,2131
85055,3078,NA,NA,NA,NA,NA,2286
85056,2999,NA,NA,NA,NA,NA,737
85057,2999,NA,NA,NA,NA,NA,2273
85058,2999,NA,NA,NA,NA,NA,1649
85059,2999,NA,NA,NA,NA,NA,2350
85060,2999,NA,NA,NA,NA,NA,2286
85061,2999,NA,NA,NA,NA,NA,434
85062,2999,NA,NA,NA,NA,NA,1637
85063,2999,NA,NA,NA,NA,NA,1367
85064,2999,NA,NA,NA,NA,NA,2334
85065,2999,NA,NA,NA,NA,NA,2310
85066,2999,NA,NA,NA,NA,NA,1594
85067,2999,NA,NA,NA,NA,NA,2289
85068,2999,NA,NA,NA,NA,NA,1701
85086,3094,NA,NA,NA,NA,NA,737
