id,cuatrienio_id,comision_id,congresista_id,cargo_legislativo_id_comision,fecha_inicio,fecha_fin,activo,usercreated,usermodifed,created_at,updated_at
293,1,4,786,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,06/10/11 21:47
294,1,4,805,NA,01/08/01,15/12/01,T,,,17/01/10 17:29,06/10/11 21:59
295,1,7,794,NA,20/07/98,30/06/99,T,,,17/01/10 17:29,07/10/11 14:14
296,1,7,854,NA,01/07/99,19/07/00,T,,,17/01/10 17:29,07/10/11 14:26
297,1,7,845,NA,20/07/00,19/07/02,T,,,17/01/10 17:29,07/10/11 18:38
298,1,12,826,NA,20/07/98,10/04/00,T,,,17/01/10 17:29,07/10/11 20:16
299,1,12,823,NA,11/04/00,19/07/02,T,,,17/01/10 17:29,07/10/11 20:17
300,1,7,849,NA,20/07/98,30/03/01,T,,,17/01/10 17:29,11/10/11 16:36
301,1,7,864,NA,04/04/01,03/07/01,T,,,17/01/10 17:29,11/10/11 19:54
302,1,7,795,NA,01/01/02,19/07/02,T,,,17/01/10 17:29,11/10/11 20:01
303,1,4,831,NA,20/07/98,30/09/98,T,,,17/01/10 17:29,11/10/11 20:52
304,1,9,863,NA,20/07/98,19/07/00,T,,,17/01/10 17:29,12/10/11 19:37
305,1,6,685,NA,09/08/01,19/07/02,T,,,17/01/10 17:29,13/10/11 16:20
306,1,10,773,NA,30/12/00,19/07/02,T,,,17/01/10 17:29,13/10/11 21:16
307,1,2,757,NA,01/04/99,30/06/99,T,,,17/01/10 17:29,18/10/11 15:25
308,1,4,779,NA,01/10/99,01/03/00,T,,,17/01/10 17:29,19/10/11 19:19
309,1,7,736,NA,01/09/01,19/07/02,T,,,17/01/10 17:29,19/10/11 21:04
310,1,2,861,NA,01/09/01,30/11/01,T,,,17/01/10 17:29,19/10/11 21:41
311,1,12,771,NA,01/07/99,30/09/99,T,,,17/01/10 17:29,24/10/11 22:05
312,1,2,769,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,25/10/11 20:01
313,1,10,707,NA,01/02/99,19/07/99,T,,,17/01/10 17:29,25/10/11 19:12
314,1,5,776,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,25/10/11 20:12
315,1,7,820,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,25/10/11 20:30
316,1,4,828,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,25/10/11 20:35
317,1,7,860,NA,20/07/98,17/07/01,T,,,17/01/10 17:29,25/10/11 21:16
318,1,7,698,NA,18/07/01,19/07/02,T,,,17/01/10 17:29,26/10/11 18:55
319,1,9,838,NA,01/06/00,19/07/02,T,,,17/01/10 17:29,28/03/12 20:56
320,1,2,857,NA,06/02/99,18/07/99,T,,,17/01/10 17:29,04/05/12 19:46
321,5,12,899,NA,01/01/98,31/12/02,T,,,17/01/10 17:29,17/03/10 21:00
322,1,6,990,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,02/03/11 18:52
323,2,2,141,NA,04/12/07,19/07/10,T,,,02/02/10 20:05,17/03/10 21:00
324,4,9,423,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 15:43
325,4,7,251,1,20/07/02,19/07/03,T,,,30/01/10 22:40,09/08/11 21:05
326,1,13,906,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,17/03/10 21:00
327,4,6,349,1,20/07/02,19/07/03,T,,,17/01/10 17:29,09/08/11 21:14
328,6,18,590,NA,20/07/10,19/07/14,T,,,12/08/11 15:26,12/08/11 15:26
329,1,1,871,NA,21/05/01,19/07/02,T,,,17/01/10 17:29,01/09/11 15:14
330,4,3,1,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,17/03/10 21:00
331,1,8,909,NA,15/09/98,14/12/98,T,,,17/01/10 17:29,01/09/11 15:35
332,1,5,743,NA,16/03/00,02/04/01,T,,,17/01/10 17:29,01/09/11 16:43
333,1,11,859,NA,01/01/00,31/03/00,T,,,17/01/10 17:29,01/09/11 15:48
334,1,8,890,NA,18/08/99,17/11/99,T,,,17/01/10 17:29,01/09/11 17:03
335,2,9,1226,NA,20/07/06,19/07/10,T,,,18/01/10 22:41,04/06/10 19:40
336,1,8,935,NA,11/08/98,15/07/99,T,,,17/01/10 17:29,01/09/11 18:35
337,1,5,1003,NA,02/08/99,31/01/00,T,,,17/01/10 17:29,01/09/11 19:21
338,1,11,892,NA,01/01/02,15/06/02,T,,,17/01/10 17:29,01/09/11 19:46
339,1,13,948,NA,10/08/99,17/11/99,T,,,17/01/10 17:29,01/09/11 20:15
340,1,11,897,NA,12/04/00,12/07/00,T,,,17/01/10 17:29,01/09/11 20:32
341,1,3,946,NA,20/07/00,20/11/00,T,,,17/01/10 17:29,02/09/11 20:14
342,1,5,1025,NA,01/03/01,30/09/01,T,,,17/01/10 17:29,01/09/11 20:43
343,1,5,921,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,17/03/10 21:00
344,1,5,947,NA,20/07/98,27/10/99,T,,,17/01/10 17:29,02/09/11 20:40
345,1,11,966,NA,20/07/98,15/09/99,T,,,17/01/10 17:29,02/09/11 20:54
346,1,11,964,NA,30/09/99,19/07/02,T,,,17/01/10 17:29,02/09/11 20:55
347,1,7,896,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,17/03/10 21:00
348,1,8,983,NA,28/10/99,14/12/99,T,,,17/01/10 17:29,02/09/11 21:13
349,1,13,1015,NA,20/07/00,19/10/00,T,,,17/01/10 17:29,02/09/11 21:25
350,1,3,874,NA,20/07/98,20/06/02,T,,,17/01/10 17:29,17/03/10 21:00
351,1,13,1023,NA,01/07/01,30/06/02,T,,,17/01/10 17:29,02/09/11 21:30
352,2,14,11,NA,20/07/06,19/07/10,T,,,05/02/10 16:55,28/07/10 22:57
353,1,4,886,NA,01/04/00,19/07/02,T,,,17/01/10 17:29,14/09/11 20:25
354,4,4,2112,NA,20/07/02,19/07/06,T,,,11/02/10 22:04,17/03/10 21:00
355,4,8,306,NA,23/07/03,24/10/03,T,,,17/01/10 17:29,17/03/10 21:00
356,4,7,2050,NA,24/03/04,23/04/04,T,,,10/02/10 15:34,17/03/10 21:00
357,1,9,938,NA,16/12/98,15/07/99,T,,,17/01/10 17:29,14/09/11 21:25
358,1,5,963,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,24/05/10 19:24
359,1,4,1010,NA,01/11/01,30/04/02,T,,,17/01/10 17:29,15/09/11 16:42
360,4,13,100,NA,20/07/02,19/07/06,T,,,29/01/10 20:01,17/03/10 21:00
361,1,9,923,NA,05/09/00,08/12/00,T,,,17/01/10 17:29,15/09/11 18:07
362,1,6,1032,NA,15/05/00,14/08/00,T,,,17/01/10 17:29,15/09/11 19:36
363,1,9,945,NA,25/01/01,19/07/01,T,,,17/01/10 17:29,15/09/11 19:07
364,1,9,970,NA,30/09/00,19/07/02,T,,,17/01/10 17:29,15/09/11 19:43
365,1,12,894,NA,20/07/00,19/01/01,T,,,17/01/10 17:29,15/09/11 21:36
366,4,4,547,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
367,1,12,1027,NA,20/07/99,28/10/99,T,,,17/01/10 17:29,15/09/11 20:07
368,1,10,887,NA,01/03/02,19/07/02,T,,,17/01/10 17:29,16/09/11 19:58
369,1,9,911,NA,29/07/99,29/01/00,T,,,17/01/10 17:29,16/09/11 20:18
370,4,13,557,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
371,1,6,997,NA,01/02/01,31/07/01,T,,,17/01/10 17:29,23/09/11 18:48
372,1,6,1005,NA,01/07/99,01/10/99,T,,,17/01/10 17:29,04/10/11 18:27
373,1,10,977,NA,01/06/99,19/07/99,T,,,17/01/10 17:29,07/10/11 20:47
374,4,10,317,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/04/10 16:30
375,1,14,1007,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,24/05/10 19:40
376,1,7,1009,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,10/05/10 15:28
377,1,7,917,NA,20/07/98,01/10/01,T,,,17/01/10 17:29,12/10/11 18:36
378,1,13,992,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,25/05/10 16:38
379,4,2,309,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,25/05/10 18:05
380,4,3,357,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,25/05/10 19:57
381,1,3,1029,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,23/09/10 19:17
382,1,8,1026,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,22/09/10 21:27
383,1,14,1037,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,23/09/10 20:59
384,1,3,976,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,04/06/10 16:21
385,1,7,916,NA,19/07/99,19/07/01,T,,,17/01/10 17:29,12/10/11 19:04
386,1,14,926,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,10/06/10 21:44
387,1,9,931,NA,20/07/00,19/07/02,T,,,17/01/10 17:29,12/10/11 20:06
388,1,7,885,NA,20/07/98,19/07/00,T,,,17/01/10 17:29,12/10/11 20:27
389,1,9,898,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,12/10/11 21:48
390,1,6,915,NA,20/07/98,08/08/01,T,,,17/01/10 17:29,12/10/11 22:23
391,1,10,937,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,13/10/11 16:22
392,1,10,913,NA,01/02/01,30/06/01,T,,,17/01/10 17:29,13/10/11 17:06
393,4,9,323,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 15:40
394,4,9,346,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 15:41
395,4,7,314,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 15:49
396,4,7,343,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 15:57
397,4,12,366,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 17:20
398,1,6,940,NA,20/07/98,31/08/01,T,,,17/01/10 17:29,13/10/11 18:23
399,1,12,901,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,30/08/10 17:48
400,4,12,331,NA,01/09/02,12/12/02,T,,,17/01/10 17:29,30/08/10 18:21
401,4,10,313,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 18:27
402,4,10,318,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 18:28
403,1,10,957,NA,20/07/98,29/12/00,T,,,17/01/10 17:29,13/10/11 20:50
404,4,2,361,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 19:08
405,4,8,310,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 19:47
406,4,8,369,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 19:49
407,1,10,967,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,13/10/11 21:29
408,1,10,981,NA,01/03/01,31/05/01,T,,,17/01/10 17:29,14/10/11 16:40
409,1,4,1031,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,23/09/10 20:06
410,1,4,1036,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,30/11/10 16:10
411,1,2,978,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,14/10/11 16:55
412,1,12,1038,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,23/09/10 21:11
413,1,4,1039,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,23/09/10 21:17
414,1,2,996,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,14/10/11 22:01
415,1,2,1012,NA,01/08/99,01/02/00,T,,,17/01/10 17:29,18/10/11 18:28
416,1,12,1004,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,18/10/11 20:05
417,1,6,910,NA,01/12/00,28/02/01,T,,,17/01/10 17:29,18/10/11 21:13
418,1,9,951,NA,10/04/02,09/07/02,T,,,17/01/10 17:29,18/10/11 21:52
419,1,7,1019,NA,01/09/98,19/07/99,T,,,17/01/10 17:29,19/10/11 16:01
420,1,7,1000,NA,01/07/01,30/09/01,T,,,17/01/10 17:29,19/10/11 16:11
421,1,2,1018,NA,01/01/01,31/03/01,T,,,17/01/10 17:29,19/10/11 21:30
422,1,7,1334,NA,01/08/00,31/10/00,T,,,17/01/10 17:29,25/10/11 16:53
423,1,7,1028,NA,01/08/99,31/12/98,T,,,17/01/10 17:29,25/10/11 19:06
424,1,7,925,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,26/10/11 19:16
425,1,9,1001,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,26/10/11 20:45
426,1,10,1017,NA,24/05/00,19/07/02,T,,,17/01/10 17:29,28/10/11 21:21
427,1,6,891,NA,01/09/00,30/11/00,T,,,17/01/10 17:29,04/05/12 18:42
428,1,7,889,NA,30/11/99,29/02/00,T,,,17/01/10 17:29,04/05/12 19:02
429,4,7,157,NA,20/07/02,19/07/06,T,,,30/08/10 16:21,30/08/10 16:21
430,6,18,2083,NA,20/07/10,19/07/14,T,,,12/08/11 15:27,12/08/11 15:27
431,4,10,1322,NA,01/01/06,19/07/06,T,,,17/01/10 17:30,06/05/11 15:59
432,4,10,409,1,20/07/02,19/07/03,T,,,17/01/10 17:30,09/08/11 21:12
433,4,10,556,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
434,4,1,133,NA,15/01/04,11/05/04,T,,,12/02/10 14:14,16/11/12 16:50
435,4,9,507,1,20/07/02,19/07/03,T,,,17/01/10 17:30,09/08/11 21:13
436,4,14,481,NA,20/07/03,20/10/03,T,,,17/01/10 17:30,16/11/12 16:54
437,4,8,560,2,20/07/03,19/07/04,T,,,17/01/10 17:30,09/08/11 21:30
438,4,5,159,NA,13/12/02,18/05/03,T,,,17/01/10 17:30,16/11/12 17:04
439,4,5,490,2,20/07/03,20/07/04,T,,,17/01/10 17:30,09/08/11 21:32
440,1,1,973,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,17/03/10 21:01
441,4,8,614,NA,23/07/03,24/10/06,T,,,17/01/10 17:30,16/11/12 18:09
442,4,13,628,NA,26/11/02,26/02/03,T,,,17/01/10 17:30,16/11/12 18:11
443,4,8,634,NA,10/12/02,18/02/03,T,,,17/01/10 17:30,16/11/12 18:13
444,4,5,780,NA,22/07/03,22/10/03,T,,,17/01/10 17:30,16/11/12 18:42
445,4,14,802,NA,02/08/03,19/07/06,T,,,17/01/10 17:30,16/11/12 18:44
446,4,9,420,NA,01/09/03,30/11/03,T,,,17/01/10 17:30,16/11/12 20:28
447,4,2,502,NA,14/08/03,19/07/06,T,,,17/01/10 17:30,16/11/12 21:12
448,4,2,503,NA,09/12/02,05/03/03,T,,,17/01/10 17:30,16/11/12 21:16
449,4,6,523,NA,01/03/03,31/07/03,T,,,17/01/10 17:30,16/11/12 21:19
450,4,9,526,NA,01/05/03,01/08/03,T,,,17/01/10 17:30,16/11/12 21:21
451,4,10,2261,NA,06/02/04,06/05/04,T,,,17/02/10 15:49,17/03/10 21:01
452,4,7,534,NA,01/02/03,30/04/03,T,,,17/01/10 17:30,16/11/12 21:27
453,4,7,619,NA,02/12/02,30/04/03,T,,,17/01/10 17:30,16/11/12 21:49
454,4,4,784,NA,13/12/02,03/03/06,T,,,17/01/10 17:30,17/11/12 01:16
455,4,2,470,NA,01/12/02,28/02/03,T,,,17/01/10 17:30,17/11/12 02:22
456,4,11,460,NA,13/04/04,15/12/04,T,,,17/01/10 17:30,21/11/12 16:26
457,4,12,464,NA,16/06/03,19/07/06,T,,,17/01/10 17:30,26/11/12 16:44
458,4,8,565,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
459,4,10,493,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
460,4,3,570,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
461,4,7,498,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
462,4,7,516,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
463,4,7,472,NA,02/12/03,29/02/04,T,,,17/01/10 17:30,17/03/10 21:00
464,4,1,578,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
465,4,7,341,NA,20/07/02,20/06/06,T,,,17/01/10 17:29,17/03/10 21:00
466,4,9,505,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
467,4,4,46,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
468,4,9,512,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
469,4,7,49,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
470,4,6,116,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
471,2,14,14,NA,20/07/06,18/05/10,T,,,05/02/10 17:26,01/06/10 19:40
472,4,10,543,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
473,4,6,627,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
474,4,10,448,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,24/05/10 15:47
475,4,14,10,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,17/03/10 21:00
476,4,12,126,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
477,2,7,110,NA,28/02/07,19/07/10,T,,,10/02/10 13:30,03/06/10 16:49
478,4,1,28,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
479,4,9,482,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 15:43
480,4,7,359,NA,01/08/03,01/08/04,T,,,17/01/10 17:29,17/03/10 21:00
481,4,13,406,NA,20/11/02,20/02/03,T,,,17/01/10 17:30,17/03/10 21:00
482,4,10,622,NA,04/02/03,30/04/03,T,,,17/01/10 17:30,17/03/10 21:00
483,4,9,461,NA,03/12/02,28/02/03,T,,,17/01/10 17:30,17/03/10 21:00
484,4,2,550,NA,01/03/03,31/05/03,T,,,17/01/10 17:30,17/03/10 21:00
485,4,13,100,2,20/07/02,19/07/03,T,,,29/01/10 20:02,17/03/10 21:00
486,4,14,827,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
487,4,9,207,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 15:45
488,4,6,208,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
489,4,6,66,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
490,4,6,763,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,24/05/10 15:52
491,4,6,798,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
492,4,7,205,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
493,4,5,399,NA,01/01/03,19/07/06,T,,,17/01/10 17:30,24/05/10 17:16
494,4,2,387,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,29/04/10 14:25
495,4,5,484,NA,01/12/04,01/03/05,T,,,17/01/10 17:30,30/08/10 20:11
496,4,12,612,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,25/05/10 14:19
497,4,12,644,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,25/05/10 14:31
498,4,8,509,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,04/06/10 15:30
499,4,11,446,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,04/06/10 16:49
500,4,11,497,NA,16/10/02,19/07/03,T,,,17/01/10 17:30,30/08/10 19:41
501,4,7,407,NA,20/07/02,20/11/05,T,,,17/01/10 17:30,30/08/10 16:02
502,4,7,452,NA,20/07/02,19/07/04,T,,,17/01/10 17:30,30/08/10 16:05
503,4,7,541,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 16:07
504,4,7,641,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 16:22
505,4,7,650,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 16:28
506,4,4,624,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 16:51
507,4,4,289,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 16:54
508,4,4,494,NA,01/10/02,30/09/03,T,,,17/01/10 17:30,30/08/10 17:14
509,4,12,322,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,30/08/10 17:18
510,4,12,382,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 17:21
511,4,12,465,NA,20/07/02,28/08/03,T,,,17/01/10 17:30,30/08/10 17:30
512,4,12,535,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 17:31
513,4,12,592,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 17:33
514,4,12,545,NA,13/05/03,31/07/03,T,,,17/01/10 17:30,30/08/10 18:07
515,4,10,647,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 18:36
516,4,10,772,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 18:37
517,4,6,549,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 18:44
518,4,6,666,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 18:47
519,4,6,672,NA,01/10/04,30/06/05,T,,,17/01/10 17:30,30/08/10 18:59
520,4,6,767,NA,09/12/02,05/03/03,T,,,17/01/10 17:30,30/08/10 19:03
521,4,2,510,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 19:09
522,4,2,555,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 19:10
523,4,2,760,NA,05/02/03,03/05/03,T,,,17/01/10 17:30,30/08/10 19:17
524,4,1,591,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 19:24
525,4,11,429,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 19:35
526,4,11,447,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 19:37
527,4,8,370,NA,01/01/06,30/04/06,T,,,17/01/10 17:29,30/08/10 19:52
528,4,5,397,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 20:01
529,4,5,455,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 20:01
530,4,3,451,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 20:18
531,4,3,623,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 20:19
532,4,3,589,NA,15/11/02,01/01/03,T,,,17/01/10 17:30,30/08/10 20:29
533,4,14,456,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 20:36
534,4,14,573,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 20:38
535,4,14,601,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 20:38
536,4,14,632,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 20:39
537,4,11,426,NA,15/01/03,16/04/03,T,,,17/01/10 17:30,27/09/10 21:38
538,4,4,201,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
539,4,7,791,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
540,4,12,811,NA,20/07/02,19/06/06,T,,,17/01/10 17:30,17/03/10 21:00
541,4,13,906,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
542,4,9,653,NA,16/06/03,19/07/06,T,,,17/01/10 17:30,06/05/11 16:23
543,4,7,971,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,30/08/10 16:40
544,4,4,914,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
545,4,12,894,1,20/07/02,19/07/03,T,,,17/01/10 17:30,09/08/11 21:09
546,6,18,2080,NA,20/07/10,19/07/14,T,,,12/08/11 15:31,12/08/11 15:31
547,4,9,999,2,20/07/02,19/07/03,T,,,17/01/10 17:30,09/08/11 21:13
548,1,6,102,NA,20/07/98,19/07/02,T,,,03/02/10 15:44,17/03/10 21:00
549,4,7,893,NA,01/08/03,30/04/04,T,,,17/01/10 17:30,28/03/12 20:22
550,1,7,33,NA,20/07/98,19/07/02,T,,,25/01/10 21:50,17/03/10 21:01
551,4,11,748,1,20/07/03,19/07/04,T,,,17/01/10 17:30,09/08/11 21:27
552,4,3,85,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
553,4,14,803,NA,24/07/05,25/10/05,T,,,17/01/10 17:30,28/03/12 20:23
554,4,13,62,2,20/07/03,19/07/04,T,,,17/01/10 17:30,09/08/11 21:27
555,1,10,895,NA,01/01/02,31/12/06,T,,,17/01/10 17:30,17/03/10 21:00
556,4,8,959,NA,01/01/03,01/04/03,T,,,17/01/10 17:30,28/03/12 20:37
557,4,2,954,NA,10/04/03,09/07/03,T,,,17/01/10 17:30,28/03/12 20:40
558,4,10,832,NA,01/07/03,30/09/09,T,,,17/01/10 17:30,06/06/12 16:03
559,4,10,171,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
560,4,10,922,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
561,4,3,1047,NA,01/01/03,16/03/03,T,,,17/01/10 17:30,16/11/12 16:42
562,4,8,1045,NA,01/01/03,01/04/03,T,,,17/01/10 17:30,16/11/12 16:45
563,4,3,678,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
564,1,6,830,NA,01/01/02,31/12/06,T,,,17/01/10 17:30,17/03/10 21:00
565,4,5,839,NA,01/10/02,01/07/03,T,,,17/01/10 17:30,30/08/10 20:14
566,4,5,921,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
567,4,13,896,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
568,4,6,843,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
569,4,14,14,NA,20/07/02,19/07/06,T,,,05/02/10 17:27,17/03/10 21:00
570,4,3,874,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
571,4,13,50,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
572,4,14,679,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
573,4,7,75,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
574,4,4,862,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
575,4,7,183,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
576,4,3,58,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
577,4,5,725,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
578,4,11,60,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
579,4,13,1046,NA,16/12/02,16/01/03,T,,,17/01/10 17:30,16/11/12 18:07
580,4,5,680,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
581,4,5,719,NA,10/02/03,10/05/03,T,,,17/01/10 17:30,16/11/12 18:24
582,4,1,686,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
583,4,8,718,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,03/08/10 16:24
584,4,3,738,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
585,4,3,1042,NA,22/12/02,31/01/03,T,,,17/01/10 17:30,16/11/12 18:47
586,4,11,750,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
587,4,9,639,NA,20/07/02,19/07/06,T,,,17/01/10 17:30,17/03/10 21:00
