id,created_at,updated_at,tipo_investigacion_id,descripcion,congresista_id,activo,usercreated,usermodifed
15,45:12.1,20:35.0,3,"Con libertad condicional (15NOV12) por haber cumplido las tres quintas partes de la pena impuesta. Condenado a 7 años y seis meses (21FEB11). Fue RECAPTURADO y le fue reabierta la investigación (FEB2410). En su momento fue liberado por orden de la Fiscalía, aunque su investigación siguió en curso (19AGOS08). Estuvo DETENIDO e investigado en el proceso de la PARAPOLÍTICA (21ABR08 - 19AGOS08). Renunció a su curul (01OCT07)

http://www.eltiempo.com/justicia/alias-el-tuso-salpica-a-mario-uribe-desde-estados-unidos_8062604-4
Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/articulo-252237-mario-uribe-condenado-7-anos-y-seis-meses-de-carcel
Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/articulo-387147-otorgan-libertad-condicional-mario-uribe-escobar
Visto: enero 28/13",963,NA,NA,NA
14,40:43.7,10:04.9,3,"Condenado a 7 años por el delito de concierto para delinquir, por haber asistido y firmado a la polémica reunión de Ralito, que convocó y presidió el extraditado jefe paramilitar Salvatore Mancuso. Renunció a su curul (19JUL07). ACEPTÓ CARGOS en el proceso de la PARAPOLÍTICA. Quedó en LIBERTAD luego de cumplir 3/5 partes de su pena (23DIC08).

http://www.elespectador.com/articulo101676-ex-congresista-miguel-de-espriella-quedo-libertad
Visto: enero 28/13

Deberá pedir perdón a la sociedad por orden de un juez (01FEB13).
http://www.elespectador.com/noticias/nacional/articulo-402307-dos-excongresistas-condenados-parapolitica-le-deberan-pedir-perd
Visto: febrero 01/13",490,NA,NA,NA
17,50:43.2,14:36.9,3,"Recapturado por el crimen del alcalde del municipio de Santo Tomás, Atlántico, (25FEB15). Fue condenado a 4 años de prisión por concierto para delinquir agravado, constreñimiento al elector y fraude electoral (15ENE08). DETENIDO (01FEB07) e investigado en el proceso de la PARAPOLÍTICA. Renunció a su curul (10OCT07). 

http://www.radiosantafe.com/2008/01/15/condenado-el-excongresista-dieb-maloof-por-la-para-politica/
Visto: enero 28/13",679,NA,NA,NA
150,40:36.7,03:36.6,12,"Según providencia del Consejo de Estado, Fernández Quessep no podía ser elegido como Representante a la Cámara por haber gestionado negocios y celebración de contratos con entidades públicas. Además, porque su período como concejal -para el cual resultó elegido en octubre de 2003 y que iba desde 2004 hasta 2007- coincidía parcialmente con el de Representante a la Cámara. (19AGO09).

http://www.elespectador.com/noticias/judicial/articulo156915-anulan-eleccion-de-congresista-jairo-alfredo-fernandez-quessep
Visto: enero 24/13",1195,NA,NA,NA
149,58:08.2,04:18.9,24,"La investigación fue archivada por falta de pruebas. Los testimonios fueron desestimados puesto que no representaban material probatorio alguno (25JUN10). Tenía investigación preliminar en la Procuraduría General de la Nación,  por posibles nexos con las Farc. (10JUN09).  

http://www.elespectador.com/impreso/articuloimpreso-210470-robledo-absuelto-caicedo-mira
Visto: enero 24/13",77,NA,NA,NA
292,36:49.4,39:47.8,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12)
http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13",136,NA,NA,NA
99,15:40.4,12:00.3,24,"La Corte Suprema de Justicia dictó autoinhibitorio en su favor, dentro de la indagación que enfrentaba por farcpolítica. (18MAY11). Estuvo en INDAGACIÓN PRELIMINAR  dentro del proceso de la FARCPOLITICA (11JUN 09).

http://www.terra.com.co/noticias/articulo/html/acu22309-procuraduria-investiga-a-cuatro-congresistas-y-un-concejal.htm
Visto: enero 30/13
http://www.elespectador.com/noticias/judicial/articulo-270801-archivan-investigacion-de-wilson-borja-farcpolitica
Visto: enero 30/13",118,NA,NA,NA
76,40:30.3,40:37.9,25,"DETENIDO y estuvo investigado en el proceso de la PARAPOLÍTICA. El (09NOV07) la Corte Suprema de Justicia PRECLUYÓ el proceso en su contra al comprobarse su inocencia.

http://www.elespectador.com/impreso/cuadernilloa/politica/articuloimpreso-salvado-parapolitica
Visto: enero 31/13",193,NA,NA,NA
58,58:16.9,24:50.0,110,"LLAMADO A INDAGATORIA por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (12OCT07).

http://www.terra.com.co/elecciones_2010/votebien/html/vbn1127-hector-julio-alfonso-lopez.htm
Visto: enero 31/13

La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
",1208,NA,NA,NA
70,24:49.1,58:09.7,1,"La investigación continua, a pesar de haber quedado en libertad (04JUN09). Detenido (26NOV08). Llamado a Indagatoria por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (11OCT07). Renunció a su curul (07SEPT07).

http://www.elespectador.com/articulo144060-libertad-jose-manuel-herrera-congresista-procesado-parapolitica",627,NA,NA,NA
54,45:00.8,43:33.7,24,"Estuvo en INDAGACIÓN PRELIMINAR  dentro del proceso de la FARCPOLITICA (28MAY08). La Corte Suprema de Justicia investigó a la senadora del Polo Democrático y no halló méritos para avanzar en las pesquisas por sus presuntos vínculos con el grupo insurgente (15JUL09).

http://www.elespectador.com/articulo150845-archivan-investigacion-farcpolitica-contra-gloria-ines-ramirez
Visto: enero 31/13
",1260,NA,NA,NA
51,08:46.2,46:49.5,3,"Fue condenado a 7 años y medio de prisión por el delito de concierto para delinquir agravado en el proceso que se le adelantaba por la 'parapolítica'. Llamado a juicio por parte de la Corte Suprema de Justicia. (18MAY11). INVESTIGADO en el proceso de la PARAPOLÍTICA (20ABR09). DETENIDO por sus presuntos nexos con grupos paramilitares al mando de Freddy Rendón Herrera, alias 'El alemán'. (17SEPT10).

http://www.elespectador.com/noticias/judicial/articulo-270802-juicio-mario-salomon-nader-parapolitica
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-350221-condenado-90-meses-de-prision-mario-salomon-nader-parapolitica
Visto: enero 31/13",62,NA,NA,NA
1,52:22.0,39:44.5,3,"RENUNCIO a la curul para hacerle frente al proceso de la parapolítica abierto por la Corte Suprema de Justicia (07MAY07). CONDENADO por concierto para delinquir (18MAR10).  La Corte Suprema lo condenó a nueve años y tres meses por concierto para delinquir y ordenó su traslado a una cárcel, pues tenía el beneficio de detención domiciliaria por enfermedad desde hace dos años. Un juez de penas de Valledupar ordenó su libertad condicional. (09FEB11).

http://www.eltiempo.com/archivo/documento/CMS-7434247
Visto: enero 28/13

http://www.eltiempo.com/justicia/ordenan-libertad-condicional-de-lvaro-araujo-castro_8840059-4
Visto: enero 28/13",339,NA,NA,NA
139,29:03.8,13:46.6,3,"Condenado a 4 años y 5 meses de cárcel (01SEP11). Fue detenido pues estaba siendo investigados por la Corte Suprema de Justicia, por sus presuntos nexos y haber recibido apoyo de los grupos paramilitares, encabezados por Fredy Rendón Herrera, alias el Alemán.

http://www.elnuevosiglo.com.co/articulos/9-2011-condenados-tres-ex-congresistas.html?utm_source=twitterfeed&utm_medium=twitter
Visto: enero 24/13
",502,NA,NA,NA
64,08:44.7,06:05.4,3,"La Procuraduría General de la Nación le abrió pliego de cargos por sus presuntos vínculos con grupos paramilitares (27AGO12).Condenado a 9 años de prisión (27JUL11) por nexos con el Bloque Élmer Cárdenas de las Autodefensas. Había sido llamado a juicio (14ABR10). Fue detenido (31AGO09) por el proceso de la parapolítica. INVESTIGADO dentro del proceso de la ELENOPOLÍTICA y la PARAPOLÍTICA (05MAR09). Renunció a su curul (01SEPT09).

http://www.elespectador.com/noticias/judicial/articulo-370336-pliego-de-cargos-contra-dos-excongresistas-chocoanos-parapolitic
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-287487-9-anos-de-carcel-excongresistas-odin-sanchez-y-edgar-e-torres
Visto: enero 31/13",950,NA,NA,NA
83,57:09.1,49:31.4,3,"Acusado por presunta responsabilidad en el escándalo de la parapolítica (08DIC10).  Estuvo en Indagación  Preliminar  dentro del proceso de PARAPOLÍTICA. La Corte Suprema de Justicia decidió CERRAR su expediente (12JUL08) pues esa investigación terminó con un inhibitorio y no se encontró mérito para investigarlo. Sin embargo, fue detenido (04MAY10) con fines de indagatoria para que explique presuntos vínculos con grupos armados ilegales. La Corte los condenó a siente años de prisión al encontrarlo responsable de tener vínculos con grupos paramilitares. (07DIC11).

http://www.elespectador.com/noticias/judicial/articulo-315475-condenado-siete-anos-de-prision-excongresista-javier-ramiro-devi
Visto: enero 31/13",141,NA,NA,NA
169,36:35.9,50:30.4,68,"El senador Moreno fue detenido (28ABR11) y venía siendo  investigado por el llamado carrusel de la contratación. Los primos Nule lo acusan de exigir coimas y dádivas a cambio de contratos para desarrollar obras en Bogotá.

http://www.elespectador.com/noticias/judicial/articulo-265855-capturan-ivan-moreno-rojas-carrusel
Visto: enero 23 de 2013.",61,NA,NA,NA
167,37:13.0,47:00.7,20,"La Sala Penal de la Corte Suprema de Justicia abrió investigación preliminar al actual superintendente de Notariado y Registro, Jorge Enrique Vélez (03FEB11).

http://www.elespectador.com/impreso/judicial/articulo-248885-se-mueve-parapolitica
Visto: enero 24/13",95,NA,NA,NA
124,59:13.6,23:56.9,2,"Recapturado (18FEB11). La Fiscalía dictó medida de aseguramiento contra el ex congresista santandereano Carlos Reinaldo Higuera Escalante, (19SEPT08) por sus presuntos vínculos con las Autodefensas, en particular, con el desmovilizado jefe paramilitar Iván Roberto Duque, alias Ernesto Báez.

http://www.elespectador.com/noticias/judicial/articulo-251814-parapolitica-capturan-exsenadores-galvis-e-higuera
Visto: enero 28/13",1070,NA,NA,NA
180,32:45.8,33:21.8,75,"Suspendido por seis meses (24AGO12) Ya pagó su sanción. La Procuraduría General de la Nación le abrió pliego de cargos (22JUL11) por presuntas irregularidades en procesos previos a la contratación de obras públicas como alcalde de Santander de Quilichao, Cauca, en convenio de $3.800 millones.

http://www.elespectador.com/noticias/judicial/articulo-286277-contratacion-pliego-de-cargos-congresista-carlos-julio-bonilla
Visto: enero 24/13
http://lasillavacia.com/historia/el-fallo-del-procurador-que-encendio-la-division-politica-en-el-cauca-33524
Tomado: septiembre 25/13",2039,NA,NA,NA
81,40:19.8,13:40.8,3,"Quedó en libertad condicional (17MAY11) por cumplimiento de las tres quintas partes de la pena. Condenado a 7 años y 6 meses (15DIC09) estaba DETENIDO (10DIC07) y había sido llamado a VERSIÓN LIBRE por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (23OCT07). El (10DIC07) se entregó a las autoridades y estuvo recluido en la cárcel La Picota hasta el (08SEPT09), cuando fue absuelto por un juez Segundo Penal del Circuito de Ibagué, luego de que la Procuraduría General de la Nación y la Fiscalía solicitaran precluir la investigación. El (12OCT08) la Corte Suprema de Justicia retomó el caso de García Angarita, luego de entrar en vigencia la nueva jurisprudencia del alto tribunal, que le permite tener competencia en los procesos penales de funcionarios públicos que habían renunciado al fuero parlamentario. Había renunciado a su curul (21AGO08).

http://www.verdadabierta.com/parapolitica/2068-gonzalo-garcia-angarita-fue-condenado-a-90-meses-de-prision-
Visto: enero 31/13

http://www.elespectador.com/noticias/judicial/articulo-270520-libertad-gonzalo-garcia-angarita-condenado-parapolitica
",1191,NA,NA,NA
26,23:27.9,38:20.4,3,"Fue condenado a 9 años de prisión por el delito de concierto para delinquir agravado, por sus vínculos con grupos paramilitares (18ENE12).   Detenido (25OCT10). Había sido llamado a juicio la semana anterior. Fue Llamado a Indagatoria  dentro del proceso de la PARAPOLITICA (25JUL07). Abren investigación en la Procuraduría general de la Nación. (03MAY10).
http://www.elespectador.com/noticias/judicial/articulo-321666-condenado-90-meses-de-prision-luis-alberto-gil-parapolitica
Visto: enero 31/13
http://www.radiosantafe.com/2010/05/03/abren-investigacion-contra-ex-gobernador-de-santander-y-dos-legisladores-por-parapolitica/
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-231049-parapolitica-capturado-ex-senador-oscar-josue-reyes
Visto: enero 31/13",1257,NA,NA,NA
163,46:05.9,50:39.3,58,"La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-
dirigentes
Visto: enero 24/13

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 24/13
",24,NA,NA,NA
160,26:36.5,56:42.1,20,"El exgobernador de Cundinamarca, Pablo Ardila, rindió versión libre en investigación por su supuesta vinculación al escándalo de la parapolítica. Se indaga si la campaña política del dirigente fue respaldada por grupos paramilitares. (09MAR11). Detenido por enriquecimiento ilícito (17DIC07). Quedó en libertad por vencimiento de términos (07DIC 10).

http://www.elespectador.com/noticias/judicial/articulo-255791-parapolitica-rindio-version-libre-pablo-ardila
Visto: enero 24/13",345,NA,NA,NA
216,47:33.3,43:27.4,86,"Falleció el 12 de febrero de 2012 de cáncer linfático.
http://www.eltiempo.com/colombia/oriente/ARTICULO-WEB-NEW_NOTA_INTERIOR-11182263.html
Visto: enero 24/13",1856,NA,NA,NA
193,09:35.8,49:52.5,55,"El representante Martínez Ríos perdió su investidura por sentencia del Consejo de Estado mediante providencia del 5 de junio de 2001, por conductas relacionadas con la indebida destinación de dineros públicos.


Visto: enero 24/13",689,NA,NA,NA
170,09:43.2,00:57.6,47,"Destituida en inhabilitada durante 18 años por parte de la Procuraduría General de la Nación (27SEPT2010) por haber promocionado y colaborado con el grupo al margen de la ley FARC. Tenía INDAGACION PRELIMINAR dentro del proceso de la FARCPOLITICA (20MAY08).


http://www.elespectador.com/noticias/politica/articulo-231839-procuraduria-confirma-destitucion-de-piedad-cordoba
Visto: enero 24 de 2013.",25,NA,NA,NA
18,51:48.9,03:31.3,3,"Después de cumplir las dos terceras partes de su condena, quedó en libertad (30JUN11). DETENIDO (ABR08) y CONDENADO a 7 años de prisión en el proceso de la PARAPOLÍTICA (26ENE10). Renunció a la curul (07OCT07).

http://www.elespectador.com/noticias/judicial/articulo-281035-libertad-excongresista-vicente-blel
Visto: enero 30/13",390,NA,NA,NA
177,07:26.8,40:54.6,72,"La solicitud de suspensión presentada por la Comisión de Ética se basó en la medida de aseguramiento dictada por la Sala de Casación Penal de la Corte Suprema de Justicia contra el senador Néstor Iván Moreno Rojas (Polo Democrático) y con base en esa decisión la plenaria adoptó la suspensión (08JUN11).

http://senado.gov.co/sala-de-prensa/noticias/item/12133-tras-suspension-del-senador-ivan-moreno-se-posesiono-parmenio-cuellar
Visto: enero 24/13",61,NA,NA,NA
176,36:03.1,41:25.6,3,"Condenado a 3 años de cárcel (29JUN11). Adicionalmente, la Sala Penal le impuso una sanción pecuniaria de casi 550 milllones de pesos, equivalentes a la suma de 1.27 salarios mínimos mensuales vigentes, y le negó la ejecución de la pena bajo libertad condicional. El excongresista chocoano Robert Mendoza había sido capturado por supuestos nexos con el Bloque Élmer Cárdenas de las Autodefensas (31MAY11). 

http://www.elespectador.com/noticias/judicial/articulo-280751-tres-anos-de-carcel-excongresista-robert-mendoza-parapolitica
Visto: enero 24/13",1131,NA,NA,NA
172,01:03.3,44:19.9,71,"La Corte Suprema de Justicia declaró auto inhibitorio a su favor (18ENE12), en la investigación  preliminar que tenía en su contra el representante a la Cámara por Santander, Jorge Gómez Villamizar, (05MAY11) por supuesto incremento patrimonial injustificado.

http://www.elespectador.com/noticias/judicial/articulo-267380-indagan-incremento-patrimonial-de-congresista-jorge-gomez
Visto: enero 24/13",2517,NA,NA,NA
155,33:13.6,00:48.2,57,"La Corte Suprema de Justicia ordenó su captura (02FEB11) por su supuesta responsabilidad en el homicidio del excandidato a la alcaldía de Barrancabermeja, Santander, David Muñoz Cala.

http://www.elespectador.com/noticias/judicial/articulo-248488-ordenan-captura-de-excongresista-jose-aristides-andrade
Visto: enero 24/13",327,NA,NA,NA
186,04:22.4,24:54.6,3,"Condenado a 90 meses de prisión concierto para delinquir, por sus nexos con las Auc del Magdalena Medio (28OCT10). La Fiscalía llevó a juicio a Capera Caicedo por supuestos nexos con las Auc, luego de obtener un video del año 2000 en el que el procesado aparecía abrazado con Ramón Isaza, Comandante de las Autodefensas del Magdalena Medio, durante una fiesta del grupo armado ilegal. (28AGO08).

http://eje21.com.co/index.php?option=com_content&task=view&id=45595&Itemid=1
Visto: enero 24/13",415,NA,NA,NA
53,43:57.6,45:10.3,19,"Estuvo en INDAGACIÓN PRELIMINAR dentro del proceso de la FARCPOLITICA (20MAY08). Fue absuelto por parte de la Corte Suprema de Justicia, que señaló que no halló méritos para investigar al congresista, por sus presuntos nexos con las Farc.
http://www.radiosantafe.com/2009/07/28/corte-absuelve-al-senador-jaime-dussan-por-la-farc-politica/
Visto: enero 31/13",511,NA,NA,NA
