id,nombre,activo,usercreated,usermodifed,created_at,updated_at
714,ACDECTA - Asociación Colombiana de Controladores de Tráfico Aéreo,NA,NA,NA,26/04/10 21:26,24/08/10 16:09
715,CEPAL - Comisión Económica para América Latina y el Caribe,NA,NA,NA,27/04/10 19:18,24/08/10 20:13
724,CRIC - Consejo Regional Indígena del Cauca,NA,NA,NA,29/04/10 13:52,26/08/10 16:41
725,CORPOCHIVOR - Corporación Autónoma Regional del Chivor,NA,NA,NA,29/04/10 20:14,25/08/10 14:21
727,CORPAMAG - Corporacion Autónoma Regional del Magdalena,NA,NA,NA,29/04/10 20:19,25/08/10 14:04
730,CORPONARIÑO - Corporacion Autonoma Regional de Nariño,NA,NA,NA,29/04/10 21:31,25/08/10 14:23
731,CORPOURABA - Corporación para el desarrollo sostenible del Urabá,NA,NA,NA,29/04/10 21:44,25/08/10 14:26
732,FEDELCO - Federación Colombiana de Loterías,NA,NA,NA,29/04/10 21:50,31/08/10 15:51
733,Bavaria S.A.,NA,NA,NA,29/04/10 21:56,07/09/10 13:46
736,Programa Banca de las Oportunidades,NA,NA,NA,03/05/10 22:05,02/09/10 20:12
738,Policía de Infancia y Adolescencia,NA,NA,NA,04/05/10 14:51,04/05/10 14:51
739,Fundación Plan,NA,NA,NA,04/05/10 14:53,04/05/10 14:53
742,Fundación para la Libertad de Prensa,NA,NA,NA,04/05/10 15:45,04/05/10 15:45
743,ASOMEDIOS - Asociación Nacional de Medios de Comunicación,NA,NA,NA,04/05/10 15:49,23/08/10 17:27
748,CORTOLIMA - Corporación Autónoma Regional del Tolima,NA,NA,NA,10/05/10 14:16,26/08/10 19:57
751,CRQ - Corporación Autónoma Regional del Quindío,NA,NA,NA,10/05/10 17:14,30/08/10 16:08
754,"CORALINA - Corporación para el Desarrollo Sostenible del Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,10/05/10 17:26,25/08/10 14:00
757,EPA - Environmental Protection Agency,NA,NA,NA,10/05/10 18:15,07/09/10 19:46
758,Fundación Mamonal,NA,NA,NA,10/05/10 18:24,10/05/10 18:24
759,Sociedad Portuaria Regional de Cartagena,NA,NA,NA,10/05/10 18:27,10/05/10 18:27
760,Dirección de Etnias del Ministerio del Interior,NA,NA,NA,10/05/10 18:56,02/09/10 16:46
761,"Alcaldía de Tumaco, Nariño",NA,NA,NA,10/05/10 18:58,31/08/10 14:04
764,El Cerrejón - Carbones del Cerrejón,NA,NA,NA,19/05/10 15:19,02/09/10 16:41
766,"Alcaldía de Uribia, La Guajira",NA,NA,NA,19/05/10 15:23,02/09/10 16:08
767,CRES - Comisión de Regulación en Salud,NA,NA,NA,21/05/10 19:42,25/08/10 15:39
769,Asociación Colombiana de Sociedades Científicas,NA,NA,NA,21/05/10 20:13,21/05/10 20:13
770,Expogestión,NA,NA,NA,02/06/10 15:48,02/09/10 16:34
771,Colegio de Notarios,NA,NA,NA,02/06/10 17:06,02/06/10 17:06
772,Colegio de Jueces y Fiscales de Colombia,NA,NA,NA,02/06/10 17:09,02/06/10 17:09
774,"DEJUSTICIA - Centro de Estudios de Derecho, Justicia y Sociedad",NA,NA,NA,02/06/10 17:19,25/08/10 14:56
775,Tribunal Eclesiástico de Bogotá,NA,NA,NA,02/06/10 17:21,02/06/10 17:21
776,Tribunal Eclesiástico de Cali,NA,NA,NA,02/06/10 18:44,02/06/10 18:44
778,Gobernación de Vichada,NA,NA,NA,02/06/10 21:11,02/09/10 19:40
780,Secretaria de Salud de Vichada,NA,NA,NA,02/06/10 21:14,03/09/10 16:15
781,Unidad Básica de Atención de Vichada,NA,NA,NA,02/06/10 21:15,06/09/10 13:23
783,ASCOFAME - Asociacion Colombiana de Facultades de Medicina,NA,NA,NA,03/06/10 17:37,23/08/10 15:35
785,Consejería Presidencial para el Chocó,NA,NA,NA,03/06/10 20:25,03/06/10 20:25
787,"Alcaldía de Istmina, Chocó",NA,NA,NA,03/06/10 20:38,31/08/10 13:12
788,FENAVI - Federación Nacional de Avicultores de Colombia,NA,NA,NA,03/06/10 22:04,27/08/10 16:25
790,Canales Regionales,NA,NA,NA,04/06/10 18:45,26/08/10 16:05
791,Canales Nacionales de Operación Privada,NA,NA,NA,04/06/10 18:47,26/08/10 16:04
786,"Alcaldía de Quibdó, Chocó",NA,NA,NA,03/06/10 20:36,05/12/13 19:34
799,"Alcaldía de Espinal, Tolima",NA,NA,NA,05/06/10 22:41,31/08/10 13:09
800,"Alcaldía de Cajamarca, Tolima",NA,NA,NA,05/06/10 22:42,31/08/10 12:59
801,UAESP - Unidad Administrativa Especial de Servicios Públicos,NA,NA,NA,05/06/10 23:34,06/09/10 12:41
802,EICE - Empresas Industriales y Comerciales del Estado,NA,NA,NA,08/06/10 13:53,26/08/10 20:38
804,Alcaldía de San Andrés Islas,NA,NA,NA,08/06/10 16:38,23/08/10 15:43
808,"Alcaldía de Malambo, Atlántico",NA,NA,NA,08/06/10 17:29,31/08/10 13:41
809,UE - Unión Europea,NA,NA,NA,08/06/10 18:26,06/09/10 13:48
812,FONVIVIENDA -  Fondo Nacional de Vivienda,NA,NA,NA,08/06/10 18:37,27/08/10 16:30
814,"Alcaldía de Paz de Ariporo, Casanare",NA,NA,NA,08/06/10 18:49,31/08/10 13:50
817,"Alcaldía de Arauca, Arauca",NA,NA,NA,08/06/10 20:40,31/08/10 12:33
818,"Alcaldía de Arauquita, Arauca",NA,NA,NA,08/06/10 20:41,31/08/10 12:34
819,"Alcaldía de Puerto Rondón, Arauca",NA,NA,NA,08/06/10 20:41,31/08/10 13:51
820,"Alcaldía de Cravo Norte, Arauca",NA,NA,NA,08/06/10 20:42,31/08/10 13:05
811,"Alcaldía de Yopal, Casanare",NA,NA,NA,08/06/10 18:33,07/06/17 18:42
806,ICBF - regional Atlántico,NA,NA,NA,08/06/10 17:18,08/06/17 15:17
762,ASOFIDUCIARIAS - Asociación de Fiduciarias de Colombia,NA,NA,NA,11/05/10 20:23,08/06/17 20:32
821,"Alcaldía de Tame, Arauca",NA,NA,NA,08/06/10 20:46,31/08/10 14:03
1199,IICA - Instituto Interamericano de Cooperación para la Agricultura,NA,NA,NA,02/12/10 16:01,02/12/10 16:01
1201,Defensoría del Pueblo de Cali,NA,NA,NA,10/12/10 23:49,10/12/10 23:49
825,Usuarios del ISS - Instituto de Seguros Sociales,NA,NA,NA,08/06/10 22:01,06/09/10 13:55
826,CPC - Confederación de Pensionados de Colombia,NA,NA,NA,08/06/10 22:03,25/08/10 16:06
827,ANPIS -  Asociaciones Nazionale Polisportive per l'Integrazione Sociale,NA,NA,NA,08/06/10 22:03,23/08/10 15:30
830,ASMEDAS - Asociación Médica Sindical,NA,NA,NA,08/06/10 22:07,23/08/10 15:41
833,ASTECO - Asociación Técnica Comercial e industrial S.A.,NA,NA,NA,08/06/10 22:08,23/08/10 17:31
836,Administradora de Riesgos Profesionales,NA,NA,NA,08/06/10 22:11,20/09/10 20:09
837,ESE - Empresa Social del Estado,NA,NA,NA,08/06/10 22:12,20/09/10 20:54
838,SINTRASEGURIDADSOCIAL - Sindicato Nacional de Trabajadores de la Seguridad Social,NA,NA,NA,08/06/10 22:16,03/09/10 17:01
839,ASBAMA - Asociación de Bananeros del Magdalena y La Guajira,NA,NA,NA,09/06/10 16:01,02/09/10 16:09
840,Confecciones de la Cámara de Comercio de Medellín,NA,NA,NA,09/06/10 16:04,09/06/10 16:04
844,Asociación de Hospitales Públicos,NA,NA,NA,09/06/10 18:34,09/06/10 18:34
848,Organización Indígena Waya Wayuu,NA,NA,NA,09/06/10 20:15,02/09/10 20:59
849,Comunidad Indígena Araurayu Wayuu,NA,NA,NA,09/06/10 20:16,02/09/10 21:05
850,Organización Indígena Asiwasu,NA,NA,NA,09/06/10 20:16,09/06/10 20:16
851,Organización Indígena Talastsh Tepichi,NA,NA,NA,09/06/10 20:17,20/09/10 21:11
853,Centro de Atención y Prevención de Desastres,NA,NA,NA,09/06/10 21:11,09/06/10 21:11
854,"Observatorio Sismológico y Geofísico del Suroccidente, Universidad del Valle",NA,NA,NA,09/06/10 21:13,02/09/10 20:48
855,Noticiero RCN,NA,NA,NA,09/06/10 21:17,09/06/10 21:17
856,Noticiero Caracol,NA,NA,NA,09/06/10 21:18,09/06/10 21:18
857,Noticiero CM&,NA,NA,NA,09/06/10 21:20,09/06/10 21:20
859,MOVISTAR - Telefónica Móviles Colombia S. A.,NA,NA,NA,09/06/10 21:24,02/09/10 19:52
864,Embajada de China en Colombia,NA,NA,NA,10/06/10 16:50,31/08/10 15:16
865,Academia Colombiana de Jurisprudencia,NA,NA,NA,10/06/10 17:10,10/06/10 17:10
867,Contraloría Departamental de Valle del Cauca,NA,NA,NA,10/06/10 20:04,26/08/10 16:50
871,Veeduría Distrital de Bogotá,NA,NA,NA,10/06/10 23:22,06/09/10 13:56
875,Empresas Públicas de Armenia ESP - Empresa de Servicios Públicos,NA,NA,NA,13/06/10 16:45,31/08/10 15:33
876,Transmetro S.A.,NA,NA,NA,13/06/10 16:46,13/06/10 16:46
877,Transcaribe S.A.,NA,NA,NA,13/06/10 16:46,13/06/10 16:46
878,Metroplus S.A.,NA,NA,NA,13/06/10 16:47,13/06/10 16:47
879,Megabus S.A.,NA,NA,NA,13/06/10 16:48,13/06/10 16:48
882,CCI - Cámara Colombiana de Infraestructura,NA,NA,NA,13/06/10 17:43,31/08/10 14:38
884,Grupo EMGESA,NA,NA,NA,13/06/10 19:49,13/06/10 19:49
888,Asociación de Ediles de Medellín,NA,NA,NA,15/06/10 17:49,15/06/10 17:49
889,Instituto Caro y Cuervo,NA,NA,NA,15/06/10 18:18,15/06/10 18:18
890,Programa Nacional de Renovación de la Administración Pública,NA,NA,NA,15/06/10 18:22,15/06/10 18:22
891,Fragata Puerto Cartagena,NA,NA,NA,15/06/10 18:27,15/06/10 18:27
892,Unidad Administrativa Especial de Catastro Distrital,NA,NA,NA,15/06/10 18:33,15/06/10 18:33
897,CONSEA - Consejo Seccional Agropecuario,NA,NA,NA,15/06/10 21:34,07/09/10 19:47
898,ANR -Asociación Nacional de Recicladores,NA,NA,NA,15/06/10 22:02,25/08/10 15:32
899,Fundación Civisol,NA,NA,NA,15/06/10 22:06,15/06/10 22:06
900,Hábitat y Vivienda de Cundinamarca,NA,NA,NA,16/06/10 14:36,06/09/10 14:05
901,Dirección de Aguas de Cundinamarca,NA,NA,NA,16/06/10 14:38,16/06/10 14:38
902,"Alcaldía de Cáqueza, Cundinamarca",NA,NA,NA,16/06/10 15:14,31/08/10 13:06
903,"Personería de Cáqueza, Cundinamarca",NA,NA,NA,16/06/10 15:16,02/09/10 21:10
904,Sanidad del Ejército Nacional,NA,NA,NA,16/06/10 15:44,16/06/10 15:44
905,CAPROVIM - Caja Promotora de Vivienda Militar y de Policía,NA,NA,NA,16/06/10 15:47,25/08/10 14:46
906,Batallón de Sanidad Soldado José María Hernández,NA,NA,NA,16/06/10 15:49,16/06/10 15:49
907,Batallón de Apoyo y Servicios para el Combate Nº21,NA,NA,NA,16/06/10 15:52,31/08/10 14:22
909,Corporación Nuevo Arco Iris,NA,NA,NA,16/06/10 16:04,09/12/10 19:37
910,Fundación Corasa,NA,NA,NA,16/06/10 16:06,16/06/10 16:06
912,Embajada de Colombia en Estados Unidos,NA,NA,NA,16/06/10 17:25,16/06/10 17:25
914,SINDESS - Sindicato Nacional de la Salud y la Seguridad Social,NA,NA,NA,16/06/10 21:01,02/09/10 20:20
916,Consejo Privado de Competitividad,NA,NA,NA,17/06/10 14:42,26/08/10 16:42
919,Secretarías de Despacho para la Mujer,NA,NA,NA,17/06/10 16:27,17/06/10 16:27
920,Secretaría Distrital de Género de Bogotá,NA,NA,NA,17/06/10 16:28,03/09/10 16:16
922,FONAVI - Fondo Nacional de Vivienda,NA,NA,NA,17/06/10 18:29,01/09/10 14:46
923,CORELCA - Corporación Eléctrica de la Costa Atlántica,NA,NA,NA,17/06/10 18:54,25/08/10 14:00
928,Centro de Estudios Colombianos,NA,NA,NA,18/06/10 16:18,18/06/10 16:18
881,"Alcaldía de Armenia, Quindío",NA,NA,NA,13/06/10 17:05,07/06/17 18:40
880,"Concejo de Armenia, Quindío",NA,NA,NA,13/06/10 17:04,08/06/17 20:52
929,Centro de Estudios Económicos,NA,NA,NA,18/06/10 16:22,18/06/10 16:22
930,CEA - Centro de Economía Aplicada,NA,NA,NA,18/06/10 16:24,25/08/10 15:06
931,Centros de Investigación en Economía Política,NA,NA,NA,18/06/10 16:24,18/06/10 16:24
933,OEA - Organización de los Estados Americanos,NA,NA,NA,21/06/10 19:20,02/09/10 19:58
935,Hospital José Prudencio Padilla,NA,NA,NA,21/06/10 19:46,21/06/10 19:46
936,Hospital Rafael Uribe Uribe,NA,NA,NA,21/06/10 19:46,21/06/10 19:46
937,Hospital Policarpa Salavarrieta,NA,NA,NA,21/06/10 19:47,21/06/10 19:47
938,Hospital Luis Carlos Galán,NA,NA,NA,21/06/10 19:47,21/06/10 19:47
939,Hospital Rita Arango Álvarez del Pino,NA,NA,NA,21/06/10 19:48,21/06/10 19:48
940,Hospital Antonio Nariño,NA,NA,NA,21/06/10 19:48,21/06/10 19:48
1203,Consorcio Solarte Solarte,NA,NA,NA,21/01/11 20:20,21/01/11 20:20
943,Contraloría Municipal de Cali,NA,NA,NA,21/06/10 20:13,21/06/10 20:13
944,ICDP - Instituto Colombiano de Derecho Procesal,NA,NA,NA,22/06/10 20:59,01/09/10 16:00
947,Sala Jurisdiccional Disciplinaria del Consejo Superior de la Judicatura,NA,NA,NA,23/06/10 14:34,23/06/10 14:34
948,Embajada de Rumania en Colombia,NA,NA,NA,23/06/10 17:10,23/06/10 17:10
949,Embajada de Corea en Colombia,NA,NA,NA,23/06/10 17:27,23/06/10 17:27
950,Colegio de Abogados de Bogotá,NA,NA,NA,23/06/10 17:43,23/06/10 17:43
953,Universidad Libre de Colombia,NA,NA,NA,23/06/10 17:51,23/06/10 17:51
955,"Grupo de Investigación sobre Calidad del Aire, Universidad Nacional",NA,NA,NA,23/06/10 21:43,02/09/10 19:41
958,"Alcaldía de Montelíbano, Córdoba",NA,NA,NA,23/06/10 22:06,31/08/10 13:47
959,Cerro Matoso S.A.,NA,NA,NA,23/06/10 22:07,31/08/10 14:27
960,PDVSA - Petróleos de Venezuela S.A.,NA,NA,NA,23/06/10 22:37,02/09/10 20:04
961,CHEVRON-TEXACO,NA,NA,NA,23/06/10 22:38,23/06/10 22:38
964,"Alcaldía de Maicao, La Guajira",NA,NA,NA,23/06/10 22:44,02/09/10 16:07
965,"Alcaldía de Manaure, La Guajira",NA,NA,NA,23/06/10 22:45,02/09/10 16:07
966,"Defensoría del Pueblo de Maicao, La Guajira",NA,NA,NA,23/06/10 22:46,02/09/10 16:25
967,"Defensoría del Pueblo de Manaure, La Guajira",NA,NA,NA,23/06/10 22:46,02/09/10 16:25
970,Comunidades Indígenas de La Guajira,NA,NA,NA,23/06/10 22:49,31/08/10 14:34
971,"Concejo Municipal de Maicao, La Guajira",NA,NA,NA,23/06/10 22:52,02/09/10 16:05
972,"Concejo Municipal de Manaure, La Guajira",NA,NA,NA,23/06/10 22:53,02/09/10 16:05
974,"Alcaldía de Mocoa, Putumayo",NA,NA,NA,24/06/10 15:13,31/08/10 13:42
976,Universidad Jorge Tadeo Lozano,NA,NA,NA,24/06/10 15:36,24/06/10 15:36
978,CEGA - Centro de Estudios Ganaderos y Agrícolas,NA,NA,NA,24/06/10 15:40,24/08/10 20:12
979,FIDUAGRARIA - Sociedad Fiduciaria de Desarrollo Agropecuaria S.A.,NA,NA,NA,24/06/10 16:23,27/08/10 16:29
980,AZESONIC - Asociacion de Entidades de Energia de la Zona No Interconectada,NA,NA,NA,24/06/10 16:59,20/09/10 20:20
984,ESE Escindidas del ISS - Empresa Social del Estado Escindidas del Instituto de Seguros Sociales,NA,NA,NA,25/06/10 17:08,02/09/10 16:32
985,Coomeva EPS - Entidad Promotora de Salud,NA,NA,NA,25/06/10 17:11,26/08/10 17:13
986,Ministerio de Justicia de la República de Ecuador,NA,NA,NA,25/06/10 18:49,25/06/10 18:49
987,Corte Suprema de Justicia de Ecuador,NA,NA,NA,25/06/10 18:49,25/06/10 18:49
988,Academia de Historia del Departamento de Quindío,NA,NA,NA,25/06/10 19:08,25/06/10 19:08
991,Skol & Serna,NA,NA,NA,25/06/10 19:20,25/06/10 19:20
992,Grupo Aval Acciones y Valores S.A.,NA,NA,NA,25/06/10 19:24,01/09/10 15:21
993,Grupo Bolívar,NA,NA,NA,25/06/10 19:26,25/06/10 19:26
994,ASINFAR - Asociación de Industrias Farmacéuticas Colombianas,NA,NA,NA,25/06/10 19:41,23/08/10 15:40
995,AFIDRO - Asociación de Laboratorios Farmacéuticos de Investigación y Desarollo,NA,NA,NA,25/06/10 19:41,23/08/10 15:18
996,Misión Salud,NA,NA,NA,25/06/10 19:44,25/06/10 19:44
997,Agenda Interna del Valle del Cauca,NA,NA,NA,25/06/10 19:52,20/09/10 20:31
1000,FEDERAL - Federación de Fabricantes de Alimentos Balanceados,NA,NA,NA,25/06/10 21:12,20/09/10 21:05
1002,ASOPORCICULTORES - Asociación Colombiana de Porcicultores,NA,NA,NA,25/06/10 21:15,23/08/10 17:30
1003,FEDEPALMA - Federación Nacional de Cultivadores de Palma de Aceite,NA,NA,NA,25/06/10 21:16,27/08/10 16:21
1004,ASOPARTES - Asociación del Sector Automotor y sus partes,NA,NA,NA,25/06/10 21:25,23/08/10 17:29
1005,CCIT - Cámara Colombiana de Informática y Telecomunicaciones,NA,NA,NA,25/06/10 21:29,31/08/10 14:38
1006,OIM - Organización Internacional para las Migraciones,NA,NA,NA,25/06/10 21:52,02/09/10 19:59
1007,Programa Integral de Lucha contra la Trata de Personas,NA,NA,NA,25/06/10 21:53,02/09/10 21:23
1008,Sociedad Portuaria de Buenaventura,NA,NA,NA,25/06/10 22:34,25/06/10 22:34
1009,Sociedad Portuaria de Barranquilla,NA,NA,NA,25/06/10 22:35,25/06/10 22:35
1010,Sociedad Portuaria de Santa Marta,NA,NA,NA,25/06/10 22:36,25/06/10 22:36
1014,"Programa radial ""Voces del Secuestro"", Caracol Radio",NA,NA,NA,06/07/10 16:18,21/09/10 15:20
1015,Centro Experimental Las Gaviotas,NA,NA,NA,06/07/10 16:32,31/08/10 14:32
1016,Embajada de Brasil en Colombia,NA,NA,NA,06/07/10 16:35,31/08/10 15:16
1017,Comisión Arbitral,NA,NA,NA,08/07/10 17:20,08/07/10 17:20
1022,Secretaría de Hacienda de Cali,NA,NA,NA,09/07/10 15:38,09/07/10 15:38
1023,SICALI - Unión Temporal de Servicios de Impuestos de Cali,NA,NA,NA,09/07/10 15:40,06/09/10 13:50
1024,Procuraduría Regional del Valle,NA,NA,NA,09/07/10 15:43,09/07/10 15:43
1025,CONFECAMPO - Grupo Empresarial de Campo. FEDECAMPO - Federaciones Empresariales del Campo,NA,NA,NA,09/07/10 16:51,06/09/10 14:30
1026,Megabanco,NA,NA,NA,09/07/10 17:08,09/07/10 17:08
1027,COOPDESARROLLO - Central Cooperativa de Desarrollo Social,NA,NA,NA,09/07/10 17:09,26/08/10 17:14
1028,Confederación Nacional de Líderes Comunales,NA,NA,NA,09/07/10 19:49,09/07/10 19:49
1032,Federación Nacional de Biocombustibles de Colombia,NA,NA,NA,09/07/10 21:33,31/08/10 15:54
941,Hospital Francisco de Paula Santander,NA,NA,NA,21/06/10 19:48,08/06/17 15:12
1020,Hospital Materno Infantil,NA,NA,NA,08/07/10 19:45,08/06/17 15:39
1029,"Concejo Distrial de Barranquilla, Atlántico",NA,NA,NA,09/07/10 20:13,08/06/17 20:53
1126,"Alcaldía de Pitalito, Huila",NA,NA,NA,28/09/10 17:35,28/09/10 17:35
246,SINTRAISS - Sindicato de trabajadores del Instituto de Seguros Sociales,NA,NA,NA,15/03/10 6:13,08/06/17 16:07
989,UIAF -  Unidad de Información y Análisis Financiero,NA,NA,NA,25/06/10 19:17,08/06/17 16:25
1034,Plantas de Alcohol Carburante en la hoya del río Suárez,NA,NA,NA,09/07/10 21:37,09/07/10 21:39
1036,SINTRAELECOL- Sindicato de Trabajadores de la Electricidad de Colombia,NA,NA,NA,09/07/10 21:47,03/09/10 16:23
1037,Gasoriente S.A. ESP - Empresa de Servicios Públicos,NA,NA,NA,12/07/10 18:34,01/09/10 15:16
1039,NATURGAS - Asociación Colombiana de Gas Natural,NA,NA,NA,12/07/10 18:34,02/09/10 19:54
1040,Empresas de Transporte de Taxis,NA,NA,NA,12/07/10 18:36,12/07/10 18:36
1041,ATOS - Asociaciones de Taxistas Organizados de Santander,NA,NA,NA,12/07/10 18:36,25/08/10 15:18
1042,Gobernación de Chocó,NA,NA,NA,12/07/10 21:51,12/07/10 21:51
1205,Cajas de Compensación Familiar,NA,NA,NA,24/01/11 21:44,24/01/11 21:44
1045,Embajada de Israel en Colombia,NA,NA,NA,13/07/10 15:06,31/08/10 15:17
1047,CEMEX Colombia,NA,NA,NA,13/07/10 15:41,07/09/10 14:03
1048,ACC - Asociación Colombiana de Camioneros,NA,NA,NA,13/07/10 15:43,24/08/10 16:07
1049,"West Caribbean Airways, Aerolínea",NA,NA,NA,13/07/10 16:54,06/09/10 14:04
1050,ACDAC - Asociación Colombiana de Aviadores Civiles,NA,NA,NA,13/07/10 16:54,23/08/10 14:02
1051,FEDEAEREOS - Federación Colombiana de Deportes Aereos,NA,NA,NA,13/07/10 16:56,27/08/10 16:19
1052,ACEA - Asociación de Constructores Europeos de Automóviles,NA,NA,NA,13/07/10 16:58,23/08/10 14:03
1053,Organización de Seguridad Aérea,NA,NA,NA,13/07/10 16:59,13/07/10 16:59
1055,Canal Uno,NA,NA,NA,13/07/10 17:57,13/07/10 17:57
1056,Señal Colombia,NA,NA,NA,13/07/10 17:58,13/07/10 17:58
1057,Canal Institucional,NA,NA,NA,13/07/10 17:58,13/07/10 17:58
1058,Organizaciones Gremiales de Actores y Actrices,NA,NA,NA,13/07/10 17:59,13/07/10 17:59
1060,Gremio de Transporte de Carga,NA,NA,NA,13/07/10 18:18,13/07/10 18:18
1061,SIJIN - Policía Judicial,NA,NA,NA,15/07/10 14:14,02/09/10 20:33
1064,Clubes Deportivos,NA,NA,NA,15/07/10 14:26,31/08/10 14:32
1206,Foro nacional de tarara,NA,NA,NA,27/01/11 15:05,27/01/11 15:05
1066,Metro de Bogotá,NA,NA,NA,30/07/10 16:26,30/07/10 16:26
1067,"Alcaldía de Mosquera, Cundinamarca",NA,NA,NA,30/07/10 16:48,31/08/10 13:49
1068,"Alcaldía de Madrid, Cundinamarca",NA,NA,NA,30/07/10 16:50,31/08/10 13:40
1070,"Alcaldía de Fusagasugá, Cundinamarca",NA,NA,NA,30/07/10 16:55,31/08/10 13:11
1071,"Alcaldía de Facatativa, Cundinamarca",NA,NA,NA,30/07/10 16:57,31/08/10 13:09
1072,"Alcaldía de Soacha, Cundinamarca",NA,NA,NA,30/07/10 17:02,31/08/10 14:02
471,Secretaría de Hacienda de Bogotá,NA,NA,NA,15/03/10 6:13,30/07/10 17:20
1073,ACUAVALLE S.A. ESP - Empresa de Servicios Públicos del Valle,NA,NA,NA,05/08/10 17:17,23/08/10 15:20
1074,Cámara de Comercio de Bucaramanga,NA,NA,NA,09/08/10 16:26,09/08/10 16:26
1075,Transparencia por Colombia,NA,NA,NA,09/08/10 16:29,09/08/10 16:29
1076,Bogotá Cómo Vamos,NA,NA,NA,09/08/10 16:35,09/08/10 16:35
1077,Sociedad de Mejoras y Ornatos,NA,NA,NA,09/08/10 16:39,09/08/10 16:39
1078,SENER Ingeniería y Sistemas S.A,NA,NA,NA,09/08/10 16:50,02/09/10 21:40
1081,Asociación Colombiana de Municipios Petroleros de Colombia,NA,NA,NA,13/08/10 22:30,31/08/10 14:14
793,ACAC - Asociación Colombiana para el Avance de la Ciencia,NA,NA,NA,04/06/10 18:58,23/08/10 13:51
981,ACCE - Asociación Colombiana de Comercializadores de Energía,NA,NA,NA,24/06/10 16:59,23/08/10 13:51
655,"ACICAM - Asociación Colombiana de Industriales del Calzado, El Cuero y sus Manufacturas.",NA,NA,NA,17/04/10 15:20,23/08/10 14:03
832,ACITEQ - Asociación Colombiana de Instrumentadores Quirúrgicos,NA,NA,NA,08/06/10 22:08,23/08/10 14:05
834,ACODIN - Asociación Colombiana de Dietistas y nutricionistas,NA,NA,NA,08/06/10 22:08,23/08/10 14:48
982,ACOLGEN - Asociación Colombiana de Generadores de Energía Eléctrica,NA,NA,NA,24/06/10 16:59,23/08/10 14:49
314,ACESI - Asociación Colombiana de Empresas Sociales del Estado y Hospitales Públicos,NA,NA,NA,15/03/10 6:13,23/08/10 15:11
822,"Alcaldía de Fortul, Arauca",NA,NA,NA,08/06/10 20:47,31/08/10 13:10
465,ANALDEX - Asociación Nacional de Comercio Exterior,NA,NA,NA,15/03/10 6:13,23/08/10 15:22
680,ANDESCO - Asociación Nacional de Empresas de Servicios Públicos y Comunicaciones,NA,NA,NA,23/04/10 16:37,23/08/10 15:27
744,ANDIARIOS - Asociación de Diarios Colombianos,NA,NA,NA,04/05/10 15:52,23/08/10 15:28
1209,"Alcaldía de Popayán, Cauca",NA,NA,NA,04/02/11 20:19,05/12/13 19:34
242,ANUC - Asociación Nacional de Usuarios Campesinos,NA,NA,NA,15/03/10 6:13,23/08/10 15:32
831,ASBAS - Asociación Sindical de Bacteriólogos y Laboratoristas Sindicalizados,NA,NA,NA,08/06/10 22:08,23/08/10 15:34
792,ASCUN - Asociación Colombiana de Universidades,NA,NA,NA,04/06/10 18:58,23/08/10 15:35
835,ASINCOLTRAS - Asociación Sindical Colombiana de Trabajadores Sociales,NA,NA,NA,08/06/10 22:08,23/08/10 15:38
703,ASOBANCARIA - Asociación Bancaria y de Entidades Financieras de Colombia,NA,NA,NA,23/04/10 18:02,23/08/10 15:41
983,ASOCODIS - Asociación Colombiana de Distribuidores de Energía eléctrica,NA,NA,NA,24/06/10 17:00,23/08/10 17:26
150,Acerías Paz del Río S.A.,NA,NA,NA,15/03/10 6:13,24/08/10 12:45
399,ACES - Aerolíneas Centrales de Colombia Ltda,NA,NA,NA,15/03/10 6:13,24/08/10 12:47
807,Aeropuerto Internacional Ernesto Cortissoz,NA,NA,NA,08/06/10 17:20,24/08/10 12:49
180,ANALTRA - Asociación Regional del Transporte Urbano por Buses y Busetas del Atlántico,NA,NA,NA,15/03/10 6:13,24/08/10 15:50
962,Asamblea Departamental de La Guajira,NA,NA,NA,23/06/10 22:41,24/08/10 15:52
541,Asociacion Diplomática y Consular de Colombia,NA,NA,NA,15/03/10 6:13,30/08/10 16:00
728,CARSUCRE - Corporación Autónoma Regional de Sucre,NA,NA,NA,29/04/10 21:27,24/08/10 20:06
1110,SERLEFIN - Servicios Legales y Financieros S.A.,NA,NA,NA,23/09/10 19:50,08/06/17 16:03
571,ASOFONDOS - Asociación Colombiana de Administradoras de Fondos de Pensiones y Cesantías,NA,NA,NA,15/03/10 6:13,07/06/17 19:42
1059,COLDEPORTES - Valle,NA,NA,NA,13/07/10 18:06,08/06/17 20:42
1054,"Concejo de Cali, Valle del Cauca",NA,NA,NA,13/07/10 17:09,08/06/17 20:53
378,CGTD - Confederación General de Trabajadores Democráticos,NA,NA,NA,15/03/10 6:13,24/08/10 20:17
795,CLADEC - Latin American Association of Express Delivery Companies,NA,NA,NA,04/06/10 19:11,24/08/10 20:19
773,CODHES - Consultoría para los Derechos Humanos y el Desplazamiento,NA,NA,NA,02/06/10 17:15,25/08/10 13:52
611,COLACTEOS - Empresa Asociativa de Productos Lácteos y sus Derivados,NA,NA,NA,09/04/10 19:36,31/08/10 14:29
97,COMCEL- Operadora de Telefonía Móvil,NA,NA,NA,15/03/10 6:13,25/08/10 13:56
