id,numero_expediente,sentencia_id
4401,D6218,4074
4402,D6221,4075
4403,D6274,4076
4404,OP091,4077
4405,OP-092,4078
4406,D6261,4079
4407,D6239,4080
4408,D-6235,4081
4409,D6241,4082
4410,D6247,4083
4411,LAT269,4084
4412,LAT286,4085
4413,D6222,4086
4414,D6246,4087
4415,D6301,4088
4416,D6275,4089
4417,D6206,4090
4418,D6283,4091
4419,D-6321,4092
4420,D6307,4093
4421,D6329,4094
4422,D6289,4095
4423,D6279,4096
4424,D6276,4097
4425,D6355,4098
4426,OP092,4099
4427,D6270,4100
4428,D6265,4101
4429,D6278,4102
4430,LAT-289,4103
4431,D6214,4104
4432,D6304,4105
4433,OP093,4106
4434,D6295,4107
4435,D6273,4108
4436,D6207,4109
4437,D6317,4110
4438,D6363,4111
4439,D6370,4112
4440,D-6348,4113
4441,D6349,4114
4442,D6367,4115
4443,D6282,4116
4444,D6330,4117
4445,D6361,4118
4446,D6379,4119
4447,D6364,4120
4448,D6340,4121
4449,D6362,4122
4450,D6383,4123
4451,D6266,4124
4452,D6376,4125
4453,D403,4126
4454,D6389,4127
4455,D6393,4128
4456,D6341,4129
4457,D6350,4129
4458,D6404,4130
4459,D6474,4131
4460,D6356,4132
4461,D6430,4133
4462,D6375,4134
4463,D6417,4135
4464,D6420,4136
4465,D6418,4137
4466,D6435,4138
4467,D6458,4138
4468,D6442,4139
4469,D6384,4140
4470,D6446,4141
4471,D6463,4142
4472,D6440,4143
4473,D6388,4144
4474,D6422,4145
4475,D6423,4145
4476,D6424,4145
4477,D6425,4145
4478,D6399,4146
4479,D6454,4146
4480,D6524,4147
4481,D6466,4148
4482,D6501,4149
4483,D6450,4150
4484,D6472,4151
4485,D6394,4152
4486,D6264,4153
4487,D6431,4154
4488,D6457,4155
4489,LAT295,4156
4490,C6484,4157
4491,D6447,4158
4492,D6459,4159
4493,D6396,4160
4494,D6405,4161
4495,D6465,4162
4496,D6468,4162
4497,D6469,4162
4498,D6475,4162
4499,D6380,4163
4500,D6445,4164
4501,D6488,4165
4502,D6504,4166
4503,D6436,4167
4504,D6432,4168
4505,D6481,4169
4506,D6485,4170
4507,D6478,4171
4508,D6490,4172
4509,D6494,4173
4510,D6489,4174
4511,D6491,4174
4512,D6477,4175
4513,D6381,4176
4514,D6385,4177
4515,D6546,4178
4516,D6439,4179
4517,D6441,4179
4518,D6460,4179
4519,D6461,4179
4520,LAT291,4180
4521,D6512,4181
4522,D6515,4182
4523,D6523,4183
4524,D6392,4184
4525,D6477,4185
4526,D6542,4186
4527,D6551,4187
4528,D6406,4188
4529,D6543,4189
4530,D6558,4190
4531,D6473,4191
4532,D6539,4192
4533,D6534,4193
4534,D6547,4194
4535,D6536,4195
4536,D6552,4196
4537,D6486,4197
4538,D6474,4198
4539,D6508,4199
4540,D6540,4200
4541,D6553,4201
4542,D6470,4202
4543,D6555,4203
4544,D6482,4204
4545,D6563,4205
4546,D6569,4206
4547,D6577,4207
4548,D6589,4208
4549,D6581,4209
4550,D6595,4210
4551,D6651,4211
4552,D6448,4212
4553,D6576,4213
4554,D6567,4214
4555,D6564,4215
4556,D6538,4216
4557,D6672,4217
4558,D6583,4218
4559,PE028,4219
4560,D6583,4220
4561,D6557,4221
4562,D6590,4222
4563,D6554,4223
4564,D6578,4224
4565,D6579,4225
4566,D6559,4226
4567,D6587,4227
4568,D6580,4228
4569,D6730,4229
4570,D6655,4230
4571,D6594,4231
4572,D6671,4232
4573,D6658,4233
4574,D6570,4234
4575,D6601,4235
4576,D6677,4236
4577,D6598,4237
4578,D6668,4238
4579,OP090,4239
4580,D6657,4240
4581,D6724,4241
4582,D6652,4242
4583,D6665,4243
4584,D6684,4244
4585,D6603,4245
4586,D6676,4246
4587,LAT301,4247
4588,D6683,4248
4589,D6687,4249
4590,D6572,4250
4591,D6685,4251
4592,LAT304,4252
4593,D6600,4253
4594,D6692,4254
4595,LAT303,4255
4596,D6697,4256
4597,D6727,4257
4598,D6743,4258
4599,D6667,4259
4600,D6675,4260
4601,D6688,4260
4602,D6739,4261
4603,D6674,4262
4604,D6702,4263
4605,D6740,4264
4606,D6742,4265
4607,D6755,4266
4608,D6753,4267
4609,D6749,4268
4610,LAT306,4269
4611,D6766,4270
4612,OP091,4271
4613,D6769,4272
4614,D6694,4273
4615,D6649,4274
4616,D6650,4274
4617,D6748,4275
4618,LAT302,4276
4619,LAT299,4277
4620,D6820,4278
4621,OP094,4279
4622,D6761,4280
4623,D6758,4281
4624,D6773,4282
4625,D6759,4283
4626,D6784,4284
4627,OP905,4285
4628,D6722,4286
4629,D6812,4287
4630,D6845,4288
4631,LAT294,4289
4632,D6782,4290
4633,D6823,4291
4634,LAT275,4292
4635,LAT305,4293
4636,D6785,4294
4637,D6777,4295
4638,D6814,4296
4639,LAT287,4297
4640,D6794,4298
4641,D6806,4299
4642,D6803,4300
4643,D6793,4301
4644,D6703,4302
4645,D6770,4303
4646,D6763,4304
4647,D6825,4305
4648,D6842,4306
4649,D6843,4306
4650,D6808,4307
4651,D6813,4308
4652,LAT293,4309
4653,D6846,4310
4654,D6835,4311
4655,D6757,4312
4656,D6783,4313
4657,D6790,4313
4658,D6779,4314
4659,D6830,4315
4660,D6833,4316
4661,D6836,4317
4662,D6870,4318
4663,OP096,4319
4664,D6756,4320
4665,D6762,4321
4666,D6837,4322
4667,D6844,4323
4668,D6832,4324
4669,D6824,4325
4670,D6862,4326
4671,D6898,4327
4672,LAT307,4328
4673,D6913,4329
4674,D6774,4330
4675,D6821,4331
4676,D6867,4332
4677,D6869,4333
4678,D6854,4334
4679,D6840,4335
4680,D6861,4336
4681,D6864,4337
4682,D6871,4338
4683,D6818,4339
4684,D6904,4340
4685,LAT290,4341
4686,D6877,4342
4687,D6875,4343
4688,D6831,4344
4689,D6880,4345
4690,D6903,4346
4691,D6910,4347
4692,D6876,4348
4693,D6851,4349
4694,D6885,4350
4695,LAT309,4351
4696,D6967,4352
4697,LAT297,4353
4698,D6829,4354
4699,D6897,4355
4700,D6889,4356
4701,D6895,4356
4702,D6896,4356
4703,D6887,4357
4704,D6834,4358
4705,D6852,4358
4706,D6951,4359
4707,D6886,4360
4708,D6899,4361
4709,D6859,4362
4710,D6822,4363
4711,D6888,4364
4712,D6893,4365
4713,D6928,4366
4714,D6883,4367
4715,D6978,4368
4716,D6952,4369
4717,D6970,4370
4718,D6929,4371
4719,D6923,4372
4720,LAT308,4373
4721,D6931,4374
4722,D6900,4375
4723,OP098,4376
4724,D6927,4377
4725,D6936,4378
4726,D6941,4379
4727,D6934,4380
4728,D6946,4380
4729,D6947,4381
4730,D6938,4382
4731,D6914,4383
4732,D6926,4383
4733,D6945,4384
4734,D6932,4385
4735,D6942,4386
4736,D6950,4387
4737,D6912,4388
4738,D6909,4389
4739,LAT298,4390
4740,D6974,4391
4741,D6982,4392
4742,D6995,4393
4743,LAT312,4394
4744,D7001,4395
4745,D6958,4396
4746,D6948,4397
4747,D6963,4398
4748,D6882,4399
4749,D6988,4400
4750,D6953,4401
4751,D6908,4402
4752,D6984,4403
4753,D6957,4404
4754,D7013,4405
4755,LAT313,4406
4756,D7008,4407
4757,D7019,4407
4758,D7041,4408
4759,D7143,4409
4760,D6972,4410
4761,D6987,4411
4762,D6976,4412
4763,D7002,4413
4764,D6956,4414
4765,D6964,4414
4766,D6965,4414
4767,OP100,4415
4768,LAT292,4416
4769,D6921,4417
4770,D6907,4418
4771,LAT300,4419
4772,LAT316,4420
4773,D6906,4421
4774,D6930,4422
4775,LAT317,4423
4776,D7011,4424
4777,D6901,4425
4778,D7069,4426
4779,D6960,4427
4780,OP097,4428
4781,D7051,4429
4782,D7032,4429
4783,D7054,4429
4784,D7056,4429
4785,D7012,4430
4786,D7015,4430
4787,D7018,4430
4788,D7022,4431
4789,D6996,4432
4790,D6997,4432
4791,D7006,4433
4792,D7029,4434
4793,D7031,4434
4794,D7042,4434
4795,D7047,4434
4796,D7070,4435
4797,D7104,4436
4798,D6999,4437
4799,D6968,4438
4800,D7033,4439
4801,D7038,4439
4802,D7040,4440
4803,D7043,4441
4804,D7046,4442
4805,D7052,4442
4806,D7103,4443
4807,D7105,4444
4808,D7113,4444
4809,D7121,4444
4810,D7132,4444
4811,D7127,4445
4812,D7138,4446
4813,D7140,4446
4814,D7093,4447
4815,D6939,4448
4816,D7097,4449
4817,D7119,4449
4818,D7147,4450
4819,D7077,4451
4820,D7078,4452
4821,D7088,4453
4822,D7089,4453
4823,D7130,4453
4824,D7120,4454
4825,D7073,4455
4826,D7085,4456
4827,PE030,4457
4828,D7007,4458
4829,D7125,4459
4830,D7146,4460
4831,D7194,4461
4832,OP101,4462
4833,D7094,4463
4834,D7095,4463
4835,D7123,4463
4836,D7102,4464
4837,D7106,4465
4838,D7107,4465
4839,D7141,4465
4840,D7148,4466
4841,D6892,4467
4842,D7071,4468
4843,D7076,4468
4844,D7079,4468
4845,D7136,4468
4846,D7003,4469
4847,D7176,4470
4848,D7152,4471
4849,LAT311,4472
4850,LAT319,4473
4851,D7162,4474
4852,D7163,4475
4853,D7160,4476
4854,D7182,4477
4855,D7154,4478
4856,D7177,4479
4857,LAT314,4480
4858,D7168,4481
4859,D7174,4482
4860,D7169,4483
4861,D7191,4484
4862,D7193,4485
4863,D7217,4486
4864,D7159,4487
4865,D6755,4488
4866,OP102,4489
4867,D7198,4490
4868,D7165,4491
4869,LAT318,4492
4870,D7199,4493
4871,D7150,4494
4872,D7098,4495
4873,D7164,4496
4874,D7189,4497
4875,D7196,4498
4876,D7166,4499
4877,D7218,4500
4878,D7229,4501
4879,D7184,4502
4880,D7208,4503
4881,D7211,4503
4882,OP103,4504
4883,D7216,4505
4884,D7222,4506
4885,D7231,4506
4886,D7252,4507
4887,D7220,4508
4888,D7232,4509
4889,LAT320,4510
4890,D7204,4511
4891,D7258,4512
4892,D7026,4513
4893,LAT315,4514
4894,LAT326,4515
4895,D7260,4516
4896,D7156,4517
4897,D7259,4518
4898,D7247,4519
4899,D7244,4520
4900,PE029,4521
4901,D7238,4522
4902,D7237,4523
4903,D7201,4524
4904,D6940,4525
4905,D7242,4526
4906,D7215,4527
4907,D7223,4528
4908,D7246,4529
4909,D7274,4530
4910,D7267,4531
4911,D7329,4532
4912,D7291,4533
4913,D7278,4534
4914,D7303,4535
4915,D7243,4536
4916,D7270,4537
4917,D7346,4538
4918,D7373,4539
4919,D7272,4540
4920,D7263,4541
4921,D7271,4542
4922,D7283,4543
4923,D7296,4544
4924,D7075,4545
4925,D7367,4546
4926,OP104,4547
4927,D7288,4548
4928,D7167,4549
4929,LAT310,4550
4930,D7328,4551
4931,OP107,4552
4932,D7310,4553
4933,D7297,4554
4934,D7300,4555
4935,LAT321,4556
4936,D7304,4557
4937,D7380,4558
4938,OP110,4559
4939,D7306,4560
4940,D7319,4561
4941,D7312,4562
4942,D7322,4562
4943,D7357,4563
4944,D7326,4564
4945,D7340,4565
4946,D7383,4566
4947,LAT325,4567
4948,D7325,4568
4949,D7379,4569
4950,D7286,4570
4951,D7311,4571
4952,OP108,4572
4953,D7287,4573
4954,D6992,4574
4955,OP109,4575
4956,OP114,4576
4957,D7226,4577
4958,D7320,4578
4959,D7336,4579
4960,D7354,4580
4961,D7290,4581
4962,D7344,4582
4963,LAT323,4583
4964,LAT329,4584
4965,D7302,4585
4966,D7422,4586
4967,OP105,4587
4968,D7384,4588
4969,D7345,4589
4970,D7318,4590
4971,RE132,4591
4972,RE133,4592
4973,RE134,4593
4974,RE135,4594
4975,LAT337,4595
4976,D7361,4596
4977,D7381,4597
4978,D7385,4598
4979,D7371,4599
4980,RE136,4600
4981,RE138,4601
4982,D7376,4602
4983,RE137,4603
4984,RE142,4604
4985,D7280,4605
4986,LAT328,4606
4987,D7396,4607
4988,RE143,4608
4989,OP106,4609
4990,D7387,4610
4991,D7308,4611
4992,RE149,4612
4993,D7482,4613
4994,LAT327,4614
4995,OP115,4615
4996,RE139,4616
4997,RE140,4617
4998,RE141,4618
4999,D7515,4619
5000,D7516,4619
5001,D7402,4620
5002,D7295,4621
5003,RE144,4622
5004,D7411,4623
5005,D7412,4624
5006,D7388,4625
5007,D7347,4626
5008,D7420,4627
5009,D7567,4628
5010,D7561,4629
5011,LAT334,4630
5012,RE145,4631
5013,RE148,4632
5014,RE151,4633
5015,RE147,4634
5016,D7348,4635
5017,D7397,4636
5018,D7413,4637
5019,RE146,4638
5020,RE150,4639
5021,LAT336,4640
5022,D7448,4641
5023,LAT330,4642
5024,OP117,4643
5025,OP118,4644
5026,OP112,4645
5027,D7441,4646
5028,D7438,4647
5029,D7454,4648
5030,D7424,4649
5031,D7443,4650
5032,D7350,4651
5033,OP120,4652
5034,OP121,4653
5035,D7442,4654
5036,D7458,4655
5037,D7474,4656
5038,D7394,4657
5039,D7453,4658
5040,D7480,4659
5041,D7518,4660
5042,D7498,4661
5043,D7467,4662
5044,D7473,4663
5045,D7261,4664
5046,D7450,4665
5047,D7395,4666
5048,LAT332,4667
5049,LAT324,4668
5050,LAT331,4669
5051,D7510,4670
5052,D7572,4671
5053,D7459,4672
5054,D7478,4673
5055,D7483,4674
5056,D7457,4675
5057,D7481,4676
5058,D7488,4677
5059,D7563,4678
5060,D7645,4679
5061,OP122,4680
5062,D7444,4681
5063,D7419,4682
5064,D7581,4683
5065,LAT338,4684
5066,LAT343,4685
5067,D7460,4686
5068,D7568,4687
5069,OP100,4688
5070,D7589,4689
5071,D7449,4690
5072,D7593,4691
5073,D7596,4692
5074,OP111,4693
5075,D7440,4694
5076,D7550,4695
5077,D7614,4696
5078,D7485,4697
5079,D7578,4698
5080,D7580,4699
5081,D7612,4700
5082,D7569,4701
5083,D7587,4702
5084,D7608,4703
5085,D7592,4704
5086,D7584,4705
5087,D7622,4706
5088,LAT341,4707
5089,D7666,4708
5090,D7616,4709
5091,D7623,4710
5092,D7615,4711
5093,LAT335,4712
5094,D7586,4713
5095,D7594,4714
5096,D7595,4714
5097,LAT346,4715
5098,LAT342,4716
5099,D7660,4717
5100,D7770,4718
5101,D7772,4718
5102,OP124,4719
5103,D7638,4720
5104,D7642,4721
5105,D7632,4722
5106,D7635,4722
5107,D7664,4723
5108,D7656,4724
5109,D7644,4725
5110,D7628,4726
5111,D7604,4727
5112,LAT339,4728
5113,D7681,4729
5114,LAT322,4730
5115,D7658,4731
5116,D7663,4732
5117,D7688,4733
5118,D7662,4734
5119,D7670,4735
5120,D7685,4736
5121,D7674,4737
5122,D7365,4738
5123,D7686,4739
5124,D7687,4740
5125,D7683,4741
5126,D7607,4742
5127,D7675,4743
5128,D7626,4744
5129,D7627,4744
5130,D7630,4744
5131,D7731,4745
5132,D7668,4746
5133,D7678,4747
5134,D7725,4748
5135,LAT344,4749
5136,D7415,4750
5137,D7710,4751
5138,D7719,4752
5139,D7697,4753
5140,D7699,4753
5141,D7715,4753
5142,D7707,4754
5143,D7735,4755
5144,D7691,4756
5145,D7720,4757
5146,D7711,4758
5147,D7734,4759
5148,D7746,4760
5149,OP116,4761
5150,D7721,4762
5151,D7657,4763
5152,D7708,4764
5153,D7741,4765
5154,D7677,4766
5155,OP120,4767
5156,D7742,4768
5157,D7703,4769
5158,D7748,4770
5159,D7749,4771
5160,D7767,4772
5161,D7740,4773
5162,D7802,4774
5163,D7805,4775
5164,D7753,4776
5165,D7765,4777
5166,D7754,4778
5167,D7729,4779
5168,OP123,4780
5169,D7776,4781
5170,D7760,4782
5171,D7695,4783
5172,LAT345,4784
5173,D7769,4785
5174,D7756,4786
5175,D7784,4787
5176,D7840,4788
5177,D7858,4789
5178,D7857,4790
5179,D7807,4791
5180,D7744,4792
5181,D7795,4793
5182,D7813,4794
5183,D7844,4795
5184,D7806,4796
5185,D7818,4797
5186,D7755,4798
5187,D7777,4799
5188,D7821,4800
5189,D7817,4801
5190,D7836,4802
5191,D7773,4803
5192,D7815,4804
5193,CRF0003,4805
5194,D7832,4806
5195,D7833,4807
5196,D7828,4808
5197,D7843,4808
5198,D7837,4809
5199,D7838,4809
5200,D7839,4809
5201,D7819,4810
5202,D7845,4811
5203,D7830,4812
5204,D7866,4813
5205,D7851,4814
5206,D7865,4815
5207,D7831,4816
5208,OP127,4817
5209,OP129,4818
5210,D7878,4819
5211,D7868,4820
5212,D7852,4821
5213,RE152,4822
5214,RE158,4823
5215,RE153,4824
5216,RE164,4825
5217,RE159,4826
5218,RE162,4827
5219,RE156,4828
5220,RE160,4829
5221,RE166,4830
5222,LAT352,4831
5223,D7953,4832
5224,RE165,4833
5225,RE155,4834
5226,RE157,4835
5227,D7894,4836
5228,LAT353,4837
5229,D7888,4838
5230,D7896,4839
5231,D7911,4840
5232,D7902,4841
5233,RE161,4842
5234,D7885,4843
5235,D7915,4844
5236,D7886,4845
5237,D7935,4846
5238,OP132,4847
5239,RE163,4848
5240,D7899,4849
5241,D7933,4850
5242,LAT348,4851
5243,D7940,4852
5244,LAT354,4853
5245,CRF002,4854
5246,OP130,4855
5247,RE154,4856
5248,D7879,4857
5249,D7928,4858
5250,D7846,4859
5251,D7907,4860
5252,D7916,4861
5253,D7946,4862
5254,D7954,4863
5255,D7955,4863
5256,D7923,4864
5257,D7921,4865
5258,LAT350,4866
5259,D7696,4867
5260,D7920,4868
5261,D7950,4869
5262,D7942,4870
5263,LAT333,4871
5264,D7983,4872
5265,D7959,4873
5266,D7966,4874
5267,D7903,4875
5268,D7971,4876
5269,D7951,4877
5270,LAT356,4878
5271,D7956,4879
5272,D8001,4880
5273,D7970,4881
5274,D7985,4882
5275,OP119,4883
5276,D7978,4884
5277,D7977,4885
5278,D7990,4886
5279,D7979,4887
5280,D7980,4888
5281,D7973,4889
5282,D8012,4890
5283,LAT359,4891
5284,LAT357,4892
5285,OP128,4893
5286,D7859,4894
5287,D7968,4895
5288,D7990,4896
5289,D7983,4897
5290,LAT355,4898
5291,D8010,4899
5292,D8018,4900
5293,D8014,4901
5294,D8076,4902
5295,D7963,4903
5296,OP125,4904
5297,OP134,4905
5298,D7988,4906
5299,D8019,4907
5300,D8071,4908
5301,D8006,4909
5302,D8015,4910
5303,OP131,4911
5304,OP126,4912
5305,OP136,4913
5306,D8053,4914
5307,D8027,4915
5308,D8101,4916
5309,D8075,4917
5310,D8082,4918
5311,D8067,4919
5312,D8122,4920
5313,D8070,4921
5314,D8096,4922
5315,D8069,4923
5316,D8080,4924
5317,D8061,4925
5318,D7811,4926
5319,RE167,4927
5320,D8130,4928
5321,OP133,4929
5322,D8093,4930
5323,D8136,4931
5324,D8102,4932
5325,D8158,4933
5326,D8103,4934
5327,RE168,4935
5328,D8089,4936
5329,D7882,4937
5330,D7909,4937
5331,RE169,4938
5332,R170,4939
5333,D8057,4940
5334,D8119,4941
5335,LAT358,4942
5336,D8137,4943
5337,D8131,4944
5338,D8144,4945
5339,OP135,4946
5340,D8140,4947
5341,LAT360,4948
5342,D8145,4949
5343,D8128,4950
5344,D8133,4951
5345,D8126,4952
5346,D8125,4953
5347,D8104,4954
5348,D8142,4955
5349,LAT351,4956
5350,D8175,4957
5351,D8134,4958
5352,D8164,4959
5353,D8184,4959
5354,D8151,4960
5355,D8168,4961
5356,D8146,4962
5357,LAT340,4963
5358,D8143,4964
5359,D8176,4965
5360,D8200,4966
5361,D8149,4967
5362,D8196,4968
5363,D8150,4969
5364,D8179,4970
5365,D8206,4971
5366,D8180,4972
5367,D8199,4973
5368,D8187,4974
5369,D8211,4975
5370,D8207,4976
5371,D8191,4977
5372,D8217,4978
5373,LAT347,4979
5374,D8186,4980
5375,D8228,4981
5376,D8221,4982
5377,RE171,4983
5378,D8212,4984
5379,D8198,4985
5380,D8226,4986
5381,LAT362,4987
5382,RE177,4988
5383,RE190,4989
5384,D8237,4990
5385,RE197,4991
5386,RE195,4992
5387,RE196,4993
5388,RE194,4994
5389,D8241,4995
5390,D8222,4996
5391,RE175,4997
5392,RE176,4998
5393,RE182,4999
5394,RE187,5000
5395,RE189,5001
5396,RE173,5002
5397,D8216,5003
5398,D8266,5004
5399,RE191,5005
5400,RE178,5006
5401,RE180,5007
5402,RE185,5008
5403,RE192,5009
5404,RE200,5010
5405,RE209,5011
5406,D8231,5012
5407,D8232,5012
5408,D8240,5012
5409,RE179,5013
5410,RE203,5014
5411,RE207,5015
5412,RE199,5016
5413,RE201,5017
5414,RE202,5018
5415,RE206,5019
5416,D8244,5020
5417,D8255,5021
5418,D8269,5022
5419,LAT349,5023
5420,D8248,5024
5421,D8270,5025
5422,RE205,5026
5423,RE183,5027
5424,D8167,5028
5425,RE172,5029
5426,RE193,5030
5427,RE204,5031
5428,D8224,5032
5429,RE198,5033
5430,D8112,5034
5431,D8249,5035
5432,RE186,5036
5433,RE184,5037
5434,RE174,5038
5435,RE181,5039
5436,RE188,5040
5437,D8285,5041
5438,RE208,5042
5439,D8292,5043
5440,D8245,5044
5441,D8252,5045
5442,D8202,5046
5443,D8301,5047
5444,D8322,5047
5445,D8274,5048
5446,D8264,5049
5447,D8267,5050
5448,D8329,5051
5449,D8296,5052
5450,D8308,5053
5451,D8304,5054
5452,D8344,5055
5453,LAT361,5056
5454,D8354,5057
5455,D8230,5058
5456,D8312,5059
5457,D8327,5060
5458,D8314,5061
5459,D8330,5062
5460,D8289,5063
5461,D8295,5064
5462,D8328,5065
5463,D8350,5066
5464,D8345,5067
5465,D8319,5068
5466,D8325,5069
5467,D8349,5070
5468,D8394,5071
5469,D8315,5072
5470,D8265,5073
5471,D8303,5074
5472,PE031,5075
5473,D8298,5076
5474,D8351,5077
5475,D8362,5078
5476,D8355,5079
5477,D8366,5080
5478,D8368,5081
5479,D8332,5082
5480,D8348,5082
5481,D8333,5083
5482,D8468,5084
5483,D8369,5085
5484,D8371,5086
5485,D8367,5087
5486,D8376,5087
5487,D8401,5088
5488,D8258,5089
5489,D8402,5090
5490,D8384,5091
5491,D8406,5092
5492,LAT363,5093
5493,D8397,5094
5494,D8392,5095
5495,D8405,5095
5496,D8433,5096
5497,D8435,5096
5498,D8440,5096
5499,D8443,5096
5500,D8379,5097
5501,LAT364,5098
5502,D8413,5099
5503,D8391,5100
5504,D8422,5101
5505,D8428,5102
5506,D8412,5103
5507,D8417,5104
5508,D8446,5105
5509,D8383,5106
5510,D8437,5107
5511,D8456,5108
5512,D8458,5108
5513,D8462,5108
5514,D8463,5108
5515,D8471,5109
5516,D8478,5109
5517,D8480,5109
5518,D8484,5109
5519,D8438,5110
5520,D8393,5111
5521,D8415,5112
5522,D8439,5113
5523,D8492,5114
5524,D8467,5115
5525,D8441,5116
5526,PE-032,5117
5527,D8475,5118
5528,D8434,5119
5529,LAT365,5120
5530,D8469,5121
5531,D8499,5122
5532,D8483,5123
5533,LAT366,5124
5534,D8485,5125
5535,D8490,5126
5536,D8410,5127
5537,8427,5127
5538,D8477,5128
5539,D8511,5129
5540,OG138,5130
5541,D8495,5131
5542,D8489,5132
5543,D8518,5133
5544,D8474,5134
5545,D8520,5135
5546,D8571,5136
5547,D-8396,5137
5548,D- 8488,5138
5549,D-8504,5139
5550,D-8510,5139
5551,D-8513,5139
5552,D-8517,5139
5553,D-8537,5140
5554,D8387,5141
5555,D-8395,5141
5556,D-8570,5142
5557,D-8525,5143
5558,D-8565,5144
5559,D-8523,5145
5560,D-8551,5146
5561,D-8569,5147
5562,D8553,5148
5563,D-8556,5148
5564,D-8541,5149
5565,D8534,5150
5566,D-8535,5150
5567,D-8548,5150
5568,D-8562,5151
5569,D-8572,5152
5570,D8487,5153
5571,D-8494,5153
5572,D-8500,5153
5573,D-8577,5154
5574,D-8583,5155
5575,D-8567,5156
5576,D-8539,5157
5577,D8385,5158
5578,D-8385,5158
5579,D-8390,5158
5580,D-8608,5159
5581,D- 8606,5160
5582,D-8547,5161
5583,D-8626,5162
5584,LAT370,5163
5585,D-8593,5164
5586,D-8598,5165
5587,D- 8599,5166
5588,D-8584,5167
5589,D-8631,5168
5590,D-8634,5169
5591,D- 8596,5170
5592,LAT367,5171
5593,D8616,5172
5594,D8486,5173
5595,D8607,5174
5596,LAT377,5175
5597,D-8623,5176
5598,D-8625,5176
5599,D-8628,5176
5600,D-8666,5177
5601,LAT371,5178
5602,D-8533,5179
5603,D-8667,5180
5604,LAT375,5181
5605,D-8682,5182
5606,D-8658,5183
5607,D-8662,5184
5608,D-8638,5185
5609,D-8629,5186
5610,D-8531,5187
5611,D-8685,5188
5612,D-8655,5189
5613,D-8665,5189
5614,D – 8673,5190
5615,D- 8679,5190
5616,D- 8680,5190
5617,D-8590,5191
5618,D-8613,5191
5619,D-8614,5191
5620,LAT368,5192
5621,D8678,5193
5622,D-8643,5194
5623,D-8668,5194
5624,D-8676,5195
5625,D-8672,5196
5626,D-8642,5197
5627,D-8690,5198
5628,D-8698,5199
5629,D- 8776,5200
5630,D-8696,5201
5631,D8615,5202
5632,LAT374,5203
5633,D8603,5204
5634,LAT372,5205
5635,D8790,5206
5636,D8699,5207
5637,D8702,5208
5638,D8783,5209
5639,LAT376,5210
5640,D8797,5211
5641,D8710,5212
5642,D8692,5213
5643,D8694,5214
5644,LAT373,5215
5645,D8636,5216
5646,D8637,5216
5647,D8703,5217
5648,D8677,5218
5649,D8779,5219
5650,D8762,5220
5651,D8763,5220
5652,D8764,5220
5653,D8765,5220
5654,D8803,5221
5655,D8796,5222
5656,D8812,5223
5657,D8845,5224
5658,D8785,5225
5659,D8795,5226
5660,D8798,5227
5661,D8804,5228
5662,D8808,5228
5663,D8770,5229
5664,D8771,5229
5665,D8772,5229
5666,D8773,5229
5667,D8823,5230
5668,D8604,5231
5669,D8835,5232
5670,D8713,5233
5671,D8714,5233
5672,D8715,5233
5673,D8716,5233
5674,D8846,5234
5675,D8734,5235
5676,D8735,5235
5677,D8736,5235
5678,D8737,5235
5679,D8799,5236
5680,D8782,5237
5681,D8822,5238
5682,D8741,5239
5683,D8742,5239
5684,D8743,5239
5685,D8744,5239
5686,D8805,5240
5687,D8813,5241
5688,D8820,5242
5689,D8727,5243
5690,D8728,5243
5691,D8729,5243
5692,D8730,5243
5693,LAT378,5244
5694,D8801,5245
5695,D8721,5246
5696,D8722,5246
5697,D8723,5246
5698,D8724,5246
5699,D8786,5247
5700,D8791,5247
5701,D8792,5247
5702,D8838,5248
5703,D8840,5249
5704,D8858,5250
5705,D8844,5251
5706,D8903,5252
5707,D8693,5253
5708,D8755,5254
5709,D8756,5254
5710,D8757,5254
5711,D8758,5254
5712,D8842,5255
5713,D8888,5256
5714,D8843,5257
5715,LAT369,5258
5716,D8880,5259
5717,D8885,5260
5718,D8874,5261
5719,D8855,5262
5720,P033,5263
5721,D8814,5264
5722,D8809,5265
5723,D8856,5266
5724,D8853,5267
5725,D8892,5268
5726,D8908,5269
5727,D8943,5270
5728,D8896,5271
5729,D8895,5272
5730,D8871,5273
5731,D8857,5274
5732,D8926,5275
5733,D8928,5276
5734,D8941,5277
5735,LAT379,5278
5736,OG140,5279
5737,D8906,5280
5738,D8955,5281
5739,LAT382,5282
5740,D8942,5283
5741,D8894,5284
5742,D8897,5285
5743,D8901,5286
5744,D8944,5287
5745,D8949,5287
5746,D8952,5288
5747,D8931,5289
5748,OG139,5290
5749,D8911,5291
5750,D8915,5291
5751,D8951,5292
5752,D8912,5293
5753,D8916,5294
5754,D8971,5295
5755,D8933,5296
5756,D8984,5297
5757,LAT 381,5298
5758,D8963,5299
5759,D8993,5300
5760,OG137,5301
5761,D8991,5302
5762,D8995,5303
5763,D8982,5304
5764,D8989,5304
5765,D8974,5305
5766,D8960,5306
5767,D8965,5307
5768,D8983,5308
5769,PE035,5309
5770,D9006,5310
5771,LAT384,5311
5772,D8997,5312
5773,D9041,5313
5774,D9004,5314
5775,D8975,5315
5776,D9028,5316
5777,D8929,5317
5778,D8930,5317
5779,D8935,5317
5780,D8936,5317
