id,fecha,estado_proyecto_ley_id,proyecto_ley_id,gaceta_texto,corporacion_id
52210,2016-08-03,19,8257,"658/16, 723/16",2
52060,2016-07-22,56,8411,"526/16, 545/16, 587/16, 655/16",1
52220,2016-08-09,19,8204,"658/16, 814/16",2
52209,2016-08-03,19,8030,"658/16, 723/16",2
52153,2016-08-02,21,8207,"690/16, 164/17",NA
51573,2016-06-14,12,8196,675/16,1
51572,2016-06-14,13,8069,"617/16, 714/16",2
51096,2016-04-27,17,8001,"566/16, 666/16, 668/16",NA
52222,2016-08-09,15,8524,NA,1
52223,2016-08-09,15,8525,NA,1
52224,2016-08-09,15,8526,NA,1
52225,2016-08-09,15,8527,NA,1
52227,2016-08-10,15,8529,NA,1
52230,2016-08-08,56,8496,589/16,1
52231,2016-08-08,56,8497,589/16,1
52232,2016-08-08,56,8498,589/16,1
52233,2016-07-29,56,8476,543/16,1
52234,2016-07-29,56,8477,543/16,1
52235,2016-07-29,56,8478,543/16,1
52236,2016-07-29,56,8479,543/16,1
50977,2016-04-05,17,8027,"165/16, 561/16",NA
52241,2016-08-02,15,8532,NA,2
52242,2016-08-02,15,8533,NA,2
52243,2016-08-02,15,8534,NA,2
52244,2016-08-02,15,8535,NA,2
52245,2016-08-02,15,8536,NA,2
52246,2016-08-02,15,8537,NA,2
52247,2016-08-02,15,8538,NA,2
52248,2016-08-03,15,8539,NA,2
52249,2016-08-03,15,8540,NA,2
52250,2016-08-03,15,8541,NA,2
52251,2016-08-03,15,8542,NA,2
52252,2016-08-03,15,8543,NA,2
52253,2016-08-03,15,8544,NA,2
52254,2016-08-03,15,8545,NA,2
52255,2016-08-03,15,8546,NA,2
52256,2016-08-03,15,8547,NA,2
52257,2016-08-03,15,8548,NA,2
52258,2016-08-03,15,8549,NA,2
52259,2016-08-03,15,8550,NA,2
52260,2016-08-03,15,8551,NA,2
52261,2016-08-03,15,8552,NA,2
52262,2016-08-03,15,8553,NA,2
52263,2016-08-03,15,8554,NA,2
52264,2016-08-03,15,8555,NA,2
52266,2016-08-04,15,8557,NA,2
52267,2016-08-05,15,8558,NA,2
52268,2016-08-05,15,8559,NA,2
52269,2016-08-05,42,8454,592/16,NA
52270,2016-08-04,44,8154,592/16,NA
52271,2016-08-09,44,8102,604/16,NA
52273,2016-08-10,15,8560,NA,1
52276,2016-08-11,15,8563,NA,1
52277,2016-08-08,56,8480,588/16,1
52278,2016-08-08,56,8481,588/16,1
52280,2016-08-08,56,8499,590/16,1
52282,2016-08-08,56,8501,590/16,1
52283,2016-08-09,56,8533,597/16,2
52284,2016-08-09,56,8532,597/16,2
52285,2016-08-09,56,8534,597/16,2
52286,2016-08-09,56,8535,597/16,2
52287,2016-08-09,56,8536,598/16,2
52288,2016-08-09,56,8537,598/16,2
52289,2016-08-09,56,8538,598/16,2
52290,2016-08-09,56,8539,598/16,2
52291,2016-08-09,56,8540,599/16,2
52292,2016-08-09,56,8541,599/16,2
52293,2016-08-09,56,8542,599/16,2
52294,2016-08-09,56,8543,599/16,2
52295,2016-08-09,56,8544,599/16,2
52296,2016-08-09,56,8545,599/16,2
52297,2016-08-10,56,8422,605/16,1
52298,2016-08-10,56,8518,605/16,1
52299,2016-08-10,56,8519,605/16,1
52300,2016-08-10,56,8520,605/16,1
52301,2016-08-10,56,8521,606/16,1
52302,2016-08-10,56,8522,606/16,1
52228,2016-08-10,15,8530,NA,1
52303,2016-08-10,56,8530,606/16,1
52229,2016-08-10,15,8531,NA,1
52304,2016-08-10,56,8531,606/16,1
52305,2016-08-10,56,8523,607/16,1
52306,2016-08-10,56,8524,607/16,1
52307,2016-08-09,15,8564,NA,2
52308,2016-08-12,56,8564,609/16,2
52309,2016-08-09,15,8565,NA,2
52310,2016-08-12,56,8565,609/16,2
52311,2016-08-09,15,8566,NA,2
52312,2016-08-12,56,8566,609/16,2
52321,2016-08-12,42,8507,615/16,NA
52315,2016-08-10,15,8568,NA,2
52316,2016-08-12,56,8568,611/16,2
52317,2016-08-10,15,8569,NA,2
52318,2016-08-12,56,8569,611/16,2
52319,2016-08-10,15,8570,NA,2
52320,2016-08-12,56,8570,611/16,2
52314,2016-08-12,56,8567,609/16,2
52313,2016-08-10,15,8567,NA,2
52322,2016-08-12,43,8289,615/16,2
52323,2016-08-09,43,8349,615/16,2
52325,2016-08-03,15,8571,NA,1
52226,2016-08-10,15,8528,NA,1
52275,2016-08-10,15,8562,NA,1
52274,2016-08-10,15,8561,NA,1
52240,2016-08-10,19,8130,"658/16, 797/16",2
52430,2016-08-17,15,8605,NA,2
52238,2016-08-10,19,8165,"658/16, 797/16",2
52237,2016-08-10,19,8280,"629/16, 723/16, 797/16",2
52265,2017-03-29,44,8556,191/17,NA
52221,2016-08-09,19,8336,"658/16, 814/16",2
52326,2016-08-08,56,8571,591/16,1
52327,2016-08-08,56,8502,591/16,1
52328,2016-08-09,15,8572,NA,2
52329,2016-08-09,56,8572,603/16,2
52330,2016-08-09,15,8573,NA,2
52331,2016-08-09,56,8573,603/16,2
52332,2016-08-09,15,8574,NA,2
52333,2016-08-09,56,8574,603/16,2
52334,2016-08-09,15,8575,NA,1
52335,2016-08-10,56,8575,608/16,1
52337,2016-08-10,56,8528,608/16,1
52339,2016-08-10,56,8527,608/16,1
52341,2016-08-10,56,8562,608/16,1
52340,2016-08-10,56,8561,608/16,1
52344,2016-08-10,15,8577,NA,2
52324,2016-08-03,19,8110,"615/16, 723/16",2
52239,2016-08-10,19,8188,"615/16, 797/16, 814/16",2
52336,2016-08-10,56,8525,608/16,1
52338,2016-08-10,56,8526,608/16,1
52342,2016-08-10,15,8576,NA,2
52343,2016-08-12,56,8576,612/16,2
52345,2016-08-12,56,8577,613/16,2
52346,2016-08-11,15,8578,NA,2
52348,2016-08-11,15,8579,NA,2
52349,2016-08-12,56,8579,613/16,2
52350,2016-08-11,15,8580,NA,2
52351,2016-08-12,56,8580,613/16,2
52352,2016-08-12,56,8560,623/16,1
52354,2016-08-09,56,8555,602/16,2
52356,2016-08-09,56,8557,602/16,2
52357,2016-08-09,56,8558,602/16,2
52358,2016-08-09,56,8559,602/16,2
52359,2016-08-09,15,8581,NA,2
52360,2016-08-12,56,8581,610/16,2
52361,2016-08-10,15,8582,NA,2
52362,2016-08-12,56,8582,610/16,2
52363,2016-08-10,15,8583,NA,2
52364,2016-08-12,56,8583,610/16,2
52365,2016-08-10,15,8584,NA,2
52366,2016-08-12,56,8584,610/16,2
52368,2016-08-09,56,8551,601/16,2
52374,2016-08-09,56,8552,601/16,2
52375,2016-08-09,56,8553,601/16,2
52376,2016-08-09,56,8554,601/16,2
52377,2016-08-11,15,8585,NA,2
52378,2016-08-12,56,8585,614/16,2
52379,2016-08-11,15,8586,NA,2
52380,2016-08-12,56,8586,614/16,2
52381,2016-08-11,15,8587,NA,2
52383,2016-08-11,15,8588,NA,2
52384,2016-08-12,56,8588,614/16,2
52385,2016-08-11,15,8589,NA,2
52386,2016-08-12,56,8589,614/16,2
52387,2016-08-09,56,8546,600/16,2
52388,2016-08-09,56,8547,600/16,2
52389,2016-08-09,56,8548,600/16,2
52390,2016-08-09,56,8549,600/16,2
52391,2016-08-09,56,8550,600/16,2
51420,2016-06-01,21,7893,"364/16, 580/16",NA
52197,2016-08-04,40,7805,616/16,NA
52393,2016-08-12,74,8204,616/16,2
49096,2015-05-26,56,7980,342/15,1
48878,2015-04-27,15,7980,240/15,1
52396,2016-08-17,42,8510,625/16,NA
52397,2016-08-17,42,8503,625/16,NA
52398,2016-08-19,44,8134,629/16,NA
52399,2016-08-17,43,8027,629/16,2
52400,2016-08-11,15,8590,NA,2
52401,2016-08-19,56,8590,630/16,2
52402,2016-08-11,15,8591,NA,2
52403,2016-08-19,56,8591,630/16,2
52404,2016-08-11,15,8592,NA,2
52405,2016-08-19,56,8592,630/16,2
52406,2016-08-12,15,8593,NA,2
52407,2016-08-19,56,8593,630/16,2
52408,2016-08-12,15,8594,NA,2
52409,2016-08-19,56,8594,630/16,2
52410,2016-08-12,15,8595,NA,2
52411,2016-08-19,56,8595,630/16,2
52412,2016-08-16,15,8596,NA,2
52413,2016-08-19,56,8596,630/16,2
52414,2016-08-16,15,8597,NA,2
52415,2016-08-19,56,8597,631/16,2
52416,2016-08-16,15,8598,NA,2
52417,2016-08-19,56,8598,631/16,2
52418,2016-08-17,15,8599,NA,2
52419,2016-08-19,56,8599,631/16,2
52420,2016-08-17,15,8600,NA,2
52421,2016-08-19,56,8600,631/16,2
52422,2016-08-17,15,8601,NA,2
52423,2016-08-19,56,8601,631/16,2
52424,2016-08-17,15,8602,NA,2
52425,2016-08-19,56,8602,632/16,2
52394,2016-08-16,37,8152,"624/16, 625/16",NA
52371,2016-09-07,19,8078,"748/16, 910/16, 1087/16",1
52347,2016-08-12,56,8578,"613/16, 636/16",2
52370,2016-08-17,19,8138,"655/16, 910/16",1
52355,2016-08-09,15,8556,602/16,2
52372,2016-08-17,19,8010,"655/16, 910/16",1
52373,2016-08-17,23,8334,"655/16, 910/16",1
52369,2016-08-17,19,8318,"658/16, 798/16",2
52382,2016-08-12,56,8587,"614/16, 636/16, 944/16",2
52353,2016-08-12,56,8563,"623/16, 703/16",1
52367,2016-08-10,21,8135,"660/16, 717/16",NA
52392,2016-08-17,21,8064,"680/16, 697/16, 698/16, 768/16",NA
52427,2016-08-19,56,8603,632/16,2
52428,2016-08-17,15,8604,NA,2
52429,2016-08-19,56,8604,632/16,2
52431,2016-08-19,56,8605,633/16,2
52281,2016-08-08,56,8500,"590/16, 623/16, 644/16",1
52433,2016-08-19,56,8606,633/16,2
51585,2016-06-15,13,7646,593/16,2
51584,2016-06-14,37,7646,"423/16, 424/16",NA
52436,2016-08-17,43,8144,624/16,1
52437,2016-08-16,45,8250,624/16,1
52438,2016-08-16,45,8153,624/16,1
52272,2016-08-09,44,8064,"604/16, 628/16",NA
52440,2016-08-16,42,8510,636/16,NA
52441,2016-08-17,15,8608,NA,1
52442,2016-08-19,56,8608,647/16,1
52443,2016-08-17,15,8609,NA,1
52444,2016-08-19,56,8609,647/16,1
52446,2016-08-19,56,8610,647/16,1
52447,2016-08-17,15,8611,NA,1
52448,2016-08-19,56,8611,647/16,1
52449,2016-08-17,15,8612,NA,1
52450,2016-08-19,56,8612,646/16,1
52451,2016-08-18,15,8613,NA,1
52452,2016-08-19,56,8613,646/16,1
52453,2016-08-17,15,8614,NA,1
52454,2016-08-19,56,8614,646/16,1
52455,2016-08-19,56,8529,646/16,1
52456,2016-08-18,15,8615,NA,1
52457,2016-08-19,56,8615,646/16,1
52458,2016-08-18,15,8616,NA,1
52459,2016-08-18,15,8617,NA,1
52117,2016-08-03,21,8250,"624/16, 1064/16",NA
52461,2016-08-16,15,8618,NA,1
52462,2016-08-19,56,8618,648/16,1
52463,2016-08-17,15,8619,NA,1
52464,2016-08-19,56,8619,648/16,1
52465,2016-08-17,15,8620,NA,1
52466,2016-08-19,56,8620,648/16,1
52467,2016-08-19,56,8617,648/16,1
51929,2016-07-11,40,7987,649/16,NA
52468,2016-08-17,15,8621,NA,1
52469,2016-08-19,56,8621,649/16,1
52470,2016-08-19,56,8616,649/16,1
48877,2016-08-17,78,7980,"625/16, 650/16",NA
52472,2016-08-22,42,8423,650/16,NA
52471,2016-08-22,37,8105,"650/16, 651/16",NA
52473,2016-08-23,44,8354,651/16,NA
52474,2016-08-23,43,8300,651/16,2
52477,2016-08-18,15,8622,NA,2
52478,2016-08-23,56,8622,652/16,2
52479,2016-08-19,15,8623,NA,2
52480,2016-08-23,56,8623,652/16,2
52481,2016-08-19,15,8624,NA,2
52482,2016-08-23,56,8624,652/16,2
52483,2016-08-28,43,8190,654/16,1
51514,2016-06-09,32,7813,"538/16, 617/16",2
50891,2016-03-30,17,8102,"172/16, 634/16",NA
52485,2016-08-25,42,8537,657/16,NA
52486,2016-08-25,42,8548,657/16,NA
52487,2016-08-25,44,8009,657/16,NA
52488,2016-08-24,44,8235,657/16,NA
52489,2016-08-23,15,8625,NA,1
52492,2016-08-25,42,8449,656/16,NA
52493,2016-08-23,42,8516,656/16,NA
52494,2016-08-23,42,8541,656/16,NA
52497,2016-08-23,43,8454,656/16,2
52498,2016-08-23,15,8626,NA,2
52499,2016-08-25,56,8626,658/16,2
52500,2016-08-23,15,8627,NA,2
52501,2016-08-25,56,8627,658/16,2
52502,2016-08-25,56,8625,664/16,1
52503,2016-08-25,42,8417,664/16,NA
52505,2016-08-24,42,8467,664/16,NA
52504,2016-08-23,42,8396,664/16,NA
52506,2016-06-01,54,7728,NA,NA
52580,2016-09-02,56,8640,703/16,1
52581,2016-09-02,42,8421,703/16,NA
51486,2016-06-07,23,7812,"388/16, 673/16",1
52508,2016-08-29,42,8462,676/16,NA
52509,2016-08-30,15,8628,NA,1
52510,2016-08-30,56,8628,680/16,1
52511,2016-08-30,43,8364,680/16,1
52512,2016-08-30,42,8450,681/16,NA
52514,2016-08-24,15,8629,NA,2
52515,2016-08-30,56,8629,682/16,2
52516,2016-08-24,15,8630,NA,2
52518,2016-08-24,15,8631,NA,2
52519,2016-08-30,56,8631,682/16,2
52520,2016-08-24,15,8632,NA,2
52521,2016-08-30,56,8632,683/16,2
52522,2016-08-24,15,8633,NA,2
52523,2016-08-30,56,8633,683/16,2
52524,2016-08-24,15,8634,NA,2
52525,2016-08-30,56,8634,683/16,2
52526,2016-08-24,15,8635,NA,2
52527,2016-08-30,56,8635,68/4/16,2
52528,2016-08-24,15,8636,NA,2
52529,2016-08-30,56,8636,684/16,2
52530,2016-08-24,15,8637,NA,2
52531,2016-08-30,56,8637,684/16,2
52532,2016-08-25,15,8638,NA,2
52533,2016-08-30,56,8638,684/16,2
52534,2016-08-25,15,8639,NA,2
52535,2016-08-30,56,8639,684/16,2
52536,2016-08-31,15,8640,NA,1
52618,2016-09-07,42,8416,719/16,NA
52622,2016-09-08,15,8657,NA,2
52513,2016-08-26,42,8505,"681/16, 792/16",NA
52849,2016-10-12,15,8686,NA,1
52460,2016-08-23,17,8507,"734/16, 759/16",NA
52490,2016-08-30,32,8510,"759/16, 760/16",NA
52495,2016-08-25,56,8556,656/16,2
52543,2016-08-30,19,8333,"755/16, 840/16",2
52866,2016-10-12,56,8686,875/16,1
52517,2016-08-30,56,8630,"682/16, 944/16",2
52476,2016-08-24,13,8105,NA,2
52496,2016-08-10,17,8454,"656/16, 956/16",NA
52542,2016-08-31,17,8396,"851/16, 1108/16",NA
53892,2017-03-28,15,8809,NA,2
55770,2017-09-12,15,9130,NA,2
55785,2017-04-27,52,8153,NA,NA
56782,2017-12-13,15,9264,NA,2
56783,2017-12-13,15,9265,NA,2
52539,2016-08-31,23,8250,"716/16, 972/16",1
52540,2016-08-31,19,8198,"716/16, 910/16, 972/16",1
50225,2015-10-07,43,7980,"802/15, 823/15, 935/15",1
49204,2015-06-09,17,7980,391/15,NA
49125,2015-06-03,42,7980,"400/15, 469/15",NA
52544,2016-07-22,77,7980,530/16,NA
51658,2016-06-20,23,7691,"477/16, 653/16",2
50562,2015-12-02,21,8181,"1026/15, 666/16",NA
52545,2016-08-30,42,8476,687/16,NA
52546,2016-08-29,42,8415,687/16,NA
52548,2016-08-30,15,8641,NA,2
52549,2016-08-31,56,8641,688/16,2
52550,2016-08-30,15,8642,NA,2
52551,2016-08-31,56,8642,688/16,2
52552,2016-08-30,15,8643,NA,2
52553,2016-08-31,56,8643,688/16,2
52555,2016-08-29,42,8515,689/16,NA
52556,2016-08-31,45,8088,690/16,2
52557,2016-08-31,45,8207,690/16,2
52558,2016-08-31,42,8455,691/16,NA
52559,2016-08-31,42,8392,692/16,NA
52561,2016-08-31,15,8644,NA,1
52562,2016-08-31,15,8645,NA,1
52563,2016-09-01,15,8646,NA,1
52279,2016-08-08,56,8494,"588/16, 695/16",1
52564,2016-09-02,56,8644,695/16,1
52565,2016-09-02,56,8645,NA,1
52566,2016-09-02,42,8533,699/16,NA
52567,2016-09-02,42,8514,699/16,NA
52568,2016-09-02,42,8555,699/16,NA
52569,2016-08-30,44,8234,699/16,NA
52570,2016-09-01,42,8571,696/16,NA
52571,2016-08-31,42,8403,696/16,NA
52572,2016-09-02,15,8647,NA,1
52573,2016-09-05,56,8647,709/16,1
52605,2016-09-06,15,8654,NA,2
52574,2016-09-05,46,8319,709/16,NA
52575,2016-08-29,43,8007,709/16,1
52579,2016-09-02,74,8349,700/16,2
52582,2016-09-05,42,8391,710/16,NA
52583,2016-09-06,15,8648,NA,1
52584,2016-09-06,15,8649,NA,1
52585,2016-09-06,15,8650,NA,1
52597,2016-08-31,15,8651,NA,1
52598,2016-09-02,56,8651,704/16,1
52599,2016-09-02,56,8646,704/16,1
52600,2016-09-02,74,8407,704/16,NA
52484,2016-08-24,40,8194,708/16,NA
52601,2016-09-01,15,8652,NA,2
52602,2016-09-06,56,8652,711/16,2
52603,2016-09-07,15,8653,NA,1
52604,2016-09-07,56,8653,716/16,1
52594,2016-09-07,17,8516,"863/16, 1151/16",NA
52606,2016-09-07,56,8654,717/16,2
52607,2016-09-05,15,8655,NA,2
52608,2016-09-07,56,8655,717/16,2
52609,2016-09-06,15,8656,NA,2
52610,2016-09-07,56,8656,717/16,2
52611,2016-09-07,45,8135,717/16,2
52612,2016-09-07,45,8135,717/16,2
52613,2016-09-07,74,8227,717/16,2
52614,2016-09-07,74,8324,717/16,2
52615,2016-09-06,40,7968,719/16,NA
52616,2016-09-07,42,8479,719/16,NA
52617,2016-09-06,42,8405,719/16,NA
52636,2016-09-07,15,8660,NA,1
52591,2016-09-07,17,8541,"863/16, 1151/16",NA
52554,2016-08-29,42,8504,688/16,NA
52560,2016-08-31,42,8433,"692/16, 766/16",NA
51398,2016-05-31,21,7861,"368/16, 670/16, 796/16",NA
52577,2016-09-06,17,8462,"802/16, 851/16",NA
52587,2016-10-26,12,7728,"1087/16, 45/17",1
52595,2016-09-07,17,8449,"862/16, 1151/16",NA
52596,2016-09-07,17,8514,"924/16, 1151/16",NA
52593,2016-09-07,17,8537,"1010/16, 1151/16",NA
52592,2016-09-07,17,8548,"888/16, 1151/16",NA
52576,2016-09-06,21,8235,"774/16, 830/16",NA
52475,2016-08-24,19,8192,"699/16, 798/16, 810/16, 814/16, 871/16",2
52578,2016-09-06,17,8423,"802/16, 914/16",NA
52588,2016-09-07,19,8141,"748/16, 1087/16",1
53969,2017-03-30,15,8820,NA,2
54047,2017-04-25,15,8835,NA,1
54048,2017-04-26,15,8836,NA,1
54125,2017-04-25,15,8846,NA,2
52619,2016-09-07,42,8461,719/16,NA
52638,2016-09-07,15,8662,NA,1
52666,2016-09-13,42,8561,"747/16, 781/16",NA
52641,2016-09-13,17,8417,"837/16, 1120/16",NA
52620,2016-09-05,42,8519,719/16,NA
52632,2017-03-30,42,8469,"715/16, 196/17",NA
52621,2016-09-06,74,8430,719/16,NA
52623,2016-09-09,56,8657,722/16,2
52624,2016-09-07,42,8547,722/16,NA
52491,2016-08-30,19,8378,"722/16, 840/16",2
52625,2016-09-09,74,8088,722/16,2
52626,2016-09-09,74,8207,722/16,2
52629,2016-07-27,34,8027,702/16,2
52631,2016-09-06,42,8606,715/16,NA
52642,2016-09-01,40,8104,731/16,NA
52628,2016-09-12,19,8202,"815/16, 853/16",2
52627,2016-09-12,19,8200,"815/16, 840/16, 899/16",2
52633,2016-09-05,44,8361,715/16,NA
52634,2016-09-07,15,8658,NA,1
52635,2016-09-07,15,8659,NA,1
52637,2016-09-07,15,8661,NA,1
52645,2016-09-09,56,8650,731/16,1
52639,2016-09-13,32,8503,832/16,NA
52547,2016-08-30,19,8289,"715/16, 840/16",2
52630,2016-09-07,42,8602,715/16,NA
51621,2016-06-16,23,7846,"439/16, 593/16, 714/16, 721/16",2
52643,2016-09-09,56,8648,731/16,1
52644,2016-09-09,56,8649,731/16,1
51647,2016-06-20,13,7937,653/16,2
51664,2016-06-20,19,8116,"453/16, 720/16",1
51665,2016-06-20,19,8006,"453/16, 720/16",1
52650,2016-09-09,56,8658,732/16,1
52651,2016-09-09,56,8659,732/16,1
52652,2016-09-09,56,8660,732/16,1
52653,2016-09-09,56,8661,732/16,1
52654,2016-09-09,56,8662,732/16,1
52656,2016-09-12,43,8507,734/16,2
52710,2016-09-15,43,8323,781/16,1
52660,2016-09-08,42,8544,735/16,NA
52661,2016-09-12,42,8546,735/16,NA
52663,2016-09-07,45,8254,746/16,1
52667,2016-09-10,45,8254,747/16,1
52668,2016-09-14,42,8653,753/16,NA
52675,2016-09-14,42,8436,753/16,NA
52676,2016-08-30,21,8201,753/16,NA
52677,2016-09-12,45,8201,753/16,1
52678,2016-09-12,74,8429,741/16,NA
52679,2016-09-12,74,8496,741/16,NA
52681,2016-09-13,42,8577,745/16,NA
52680,2016-09-13,42,8576,745/16,NA
52683,2016-09-14,42,8603,755/16,NA
52684,2016-09-13,42,8441,755/16,NA
52685,2016-09-14,42,8579,755/16,NA
52686,2016-09-05,15,8663,NA,2
52688,2016-08-03,13,8104,723/16,2
52690,2016-09-13,42,8394,748/16,NA
52691,2016-09-13,42,8457,748/16,NA
52687,2016-09-14,12,8334,1182/16,1
52692,2016-09-14,44,8277,756/16,NA
52693,2016-06-15,12,8302,767/16,1
52694,2016-09-13,15,8664,NA,2
52695,2016-09-16,56,8664,772/16,2
52696,2016-09-13,15,8665,NA,2
52697,2016-09-16,56,8665,772/16,2
52698,2016-09-14,15,8666,NA,2
52699,2016-09-16,56,8666,772/16,2
52700,2016-09-13,42,8445,773/16,NA
52701,2016-09-16,42,8557,773/16,NA
52702,2016-09-12,42,8600,773/16,NA
52703,2016-09-16,44,8210,773/16,NA
52704,2016-09-14,45,8235,774/16,2
52706,2016-09-14,15,8667,NA,1
52707,2016-09-16,56,8667,781/16,1
52708,2016-09-16,42,8465,781/16,NA
52709,2016-09-16,42,8531,781/16,NA
52711,2016-09-19,42,8478,782/16,NA
52712,2016-09-19,42,8621,782/16,NA
52713,2016-09-19,42,8625,782/16,NA
52715,2016-09-15,42,8427,766/16,NA
52717,2016-07-27,79,7487,771/16,1
52718,2016-07-27,12,8104,771/16,1
52671,2016-09-14,19,8007,"851/16, 1182/16",1
51358,2016-05-24,17,8165,"359/16, 737/16, 738/16",NA
52674,2016-09-14,23,8124,"783/16, 1182/16",1
52672,2016-09-14,19,8190,"783/16, 1182/16",1
52669,2016-09-15,17,8653,"986/16, 1077/16",NA
52705,2016-09-16,43,8092,"775/16, 987/16, 1130/16",2
52662,2016-09-12,74,8135,"735/16, 813/16",2
49708,2015-07-24,15,8003,524/15,1
52648,2016-09-13,17,8467,835/16,NA
52665,2016-09-14,17,8391,"803/16, 877/16, 984/16",NA
52682,2016-09-12,43,8507,745/16,NA
52659,2016-09-12,42,8543,"735/16, 883/16",NA
52719,2016-09-20,72,8475,"756/16, 785/16, 791/16",NA
52646,2016-09-13,32,8180,1181/16,1
52664,2016-09-13,37,8334,"747/16, 755/16",NA
52716,2016-09-20,21,8107,"619/16, 834/16, 960/16",NA
52689,2016-09-05,74,8034,"736/16, 16/17",2
52670,2016-09-15,17,8416,986/16,NA
52658,2016-08-24,68,8564,NA,NA
52655,2016-09-14,17,8392,"886/16, 1038/16",NA
52647,2016-09-13,19,8189,"748/16, 1181/16",1
52714,2016-09-20,17,8415,"986/16, 276/17",NA
51000,2016-04-13,21,7850,"214/16, 749/16",NA
52721,2016-09-20,44,8165,783/16,NA
52723,2016-09-20,15,8668,NA,1
52724,2016-09-20,56,8668,786/16,1
52725,2016-09-20,15,8669,NA,1
52726,2016-09-20,56,8669,787/16,1
52727,2016-09-20,15,8670,NA,1
52728,2016-09-20,56,8670,787/16,1
52729,2016-09-20,15,8671,NA,1
52731,2016-09-21,44,8010,792/16,NA
52733,2016-09-09,15,8672,NA,2
52734,2016-09-21,56,8672,793/16,2
52735,2016-09-15,15,8673,NA,2
52736,2016-09-21,56,8673,793/16,2
52737,2016-09-21,74,8089,793/16,2
52738,2016-09-21,74,8507,793/16,2
52739,2016-09-20,42,8420,795/16,NA
52740,2016-09-21,42,8525,795/16,NA
52742,2016-09-21,42,8617,795/16,NA
52744,2016-09-23,56,8674,800/16,2
52745,2016-09-23,42,8597,800/16,NA
52746,2016-09-22,42,8410,801/16,NA
52747,2016-09-23,74,8352,801/16,1
52748,2016-09-28,74,8403,804/16,NA
52751,2016-09-28,74,8449,813/16,2
52752,2016-09-28,74,8516,813/16,2
52753,2016-09-28,74,8537,813/16,2
52754,2016-09-28,74,8548,813/16,2
52756,2016-09-30,43,8146,820/16,1
52757,2016-10-03,42,8486,824/16,NA
52758,2016-10-03,42,8529,824/16,NA
52760,2016-09-14,15,8675,NA,2
52761,2016-10-03,15,8676,NA,2
52766,2016-09-15,43,8335,781/16,1
52765,2016-10-05,19,8323,"869/16, 25/17",1
52773,2016-08-23,13,8152,810/16,2
52776,2016-08-10,15,8677,NA,2
52777,2016-10-12,56,8677,612/16,2
52786,2016-10-04,15,8678,NA,1
52787,2016-10-04,15,8679,NA,1
52788,2016-10-04,15,8680,NA,1
52790,2016-10-04,44,8003,711/16,NA
52785,2016-09-29,40,7980,835/16,NA
52769,2016-10-05,19,8261,"869/16, 25/17",1
52789,2016-09-06,19,8003,453/16,1
51601,2016-04-05,42,8003,394/16,NA
52673,2016-09-14,23,8153,"783/16, 1182/16",1
52759,2016-10-04,23,8254,"869/16, 922/106, 22/17, 40/17",1
52778,2016-09-14,68,8511,NA,NA
52774,2016-08-29,34,8550,NA,NA
52749,2016-09-28,74,8130,804/16,NA
52741,2016-09-21,42,8518,"795/16, 898/16",NA
52762,2016-09-13,17,8450,"865/16, 878/16",NA
52750,2016-09-28,44,8138,"813/16, 888/16",NA
52763,2016-09-13,21,8354,"865/16, 876/16",NA
52782,2016-10-04,32,8515,230/17,NA
52732,2016-09-20,42,8517,"792/16, 1010/16",NA
52779,2016-09-14,68,8512,NA,NA
52768,2016-10-05,23,8201,"869/16, 25/17",1
52771,2016-10-05,13,8334,980/16,2
52772,2016-08-23,79,7980,810/16,2
52537,2016-08-31,12,8152,972/16,1
52764,2016-10-05,17,8555,"832/16, 918/16, 919/16, 989/16",NA
52770,2016-10-05,23,8135,"908/16, 980/16, 1019/16",2
52783,2016-10-21,34,8601,NA,NA
52722,2016-09-20,17,8546,1123/16,NA
52720,2016-09-21,73,8475,"853/16, 854/16, 887/16, 907/16, 932/16, 1152/16",NA
52755,2016-09-28,17,8556,813/16,NA
52781,2016-10-05,21,8277,"1069/16, 231/17",NA
52780,2016-10-04,21,8134,"951/16, 230/17",NA
52775,2016-08-30,34,8578,NA,NA
52730,2016-09-20,56,8671,"787/16, 272/16, 285/17",1
52791,2016-10-03,15,8681,NA,2
52792,2016-06-16,12,8243,817/16,1
52793,2016-10-04,56,8675,827/16,2
52794,2016-10-04,56,8681,827/16,2
52795,2016-10-04,42,8446,828/16,NA
52797,2016-10-04,42,8570,828/16,NA
52798,2016-10-04,44,8137,828/16,NA
52799,2016-10-04,42,8458,835/16,NA
52640,2016-09-13,21,8102,"806/16, 835/16",NA
52800,2016-10-04,42,8425,838/16,NA
52801,2016-10-05,56,8678,839/16,1
52802,2016-10-05,56,8679,839/16,1
52803,2016-10-05,56,8680,839/16,1
52804,2016-10-06,42,8393,852/16,NA
52805,2016-10-06,42,8411,852/16,NA
52806,2016-10-06,42,8414,852/16,NA
52807,2016-10-06,42,8484,852/16,NA
52851,2016-10-05,15,8688,NA,2
52810,2016-10-05,42,8506,862/16,NA
52811,2016-10-07,42,8509,862/16,NA
52812,2016-10-07,42,8622,862/16,NA
52813,2016-10-04,43,8449,862/16,2
52816,2016-10-05,42,8418,837/16,NA
52808,2016-10-06,43,8218,"837/16, 852/16",1
52818,2016-10-05,42,8426,851/16,NA
52819,2016-10-06,42,8524,851/16,NA
