id,created_at,updated_at,nombre,imagen
4646,2010-07-09 15:44:11.415236,2010-07-09 15:44:11.415272,Gloria Edith Ramírez Rojas,NA
4649,2010-07-09 16:44:19.496228,2010-07-09 16:44:19.496265,Luis Hernando Angarita Figueredo,imgs/citados/Luis_Hernando_Angarita_Figueroa.jpg
4650,2010-07-09 16:46:46.680935,2010-07-09 16:46:46.680967,Juan Carlos Vives Menotti,imgs/citados/Juan_Carlos_Vives_Menotti.gif
4651,2010-07-09 16:48:13.937495,2010-07-09 16:48:13.937528,Luis Ortíz López,NA
4655,2010-07-09 17:09:25.450344,2010-07-09 17:09:25.450380,NA,NA
4656,2010-07-09 17:10:19.378307,2010-07-09 17:10:19.378335,NA,NA
4657,2010-07-09 17:11:22.121157,2010-07-09 17:11:22.121193,Eduardo Yunda,NA
3270,2010-03-15 06:14:21.677056,2017-06-05 18:44:59.267910,NA,NA
4659,2010-07-09 17:31:21.275992,2010-07-09 17:31:21.276025,Alejandro Linares Cantillo,NA
4642,2010-07-08 20:25:50.567751,2017-06-06 15:02:46.223616,NA,NA
4645,2010-07-09 15:41:06.715011,2017-06-01 18:21:12.564610,Víctor Armella Velásquez,NA
4552,2010-06-24 17:01:45.901841,2017-06-06 15:02:50.441566,NA,NA
4629,2010-07-06 16:35:27.452131,2017-06-01 20:25:11.535080,Maria Celina Azevedo,NA
4639,2010-07-08 19:41:09.062746,2017-06-06 15:08:27.582592,Alfonso Gómez Palacio,imgs/citados/Alfonso_Gómez_Palacio.jpg
4597,2010-06-25 22:35:46.314558,2017-06-06 15:08:31.219494,Alfonso Salas Trujillo,NA
4662,2010-07-09 19:17:30.317814,2017-06-06 15:09:17.823343,Carlos Isaac Nader,imgs/citados/CARLOS_ISAAC_NADER02.jpg
4585,2010-06-25 21:14:12.869558,2017-06-06 15:09:29.897628,Diego Miguel Sierra,NA
4596,2010-06-25 22:35:21.128686,2017-06-06 15:09:53.800593,Fernando Arteta García,NA
4641,2010-07-08 19:54:48.217957,2017-06-06 15:10:28.903271,Germán Rodríguez,NA
4631,2010-07-08 16:38:31.151212,2017-06-06 15:10:32.769887,Guillermo Mejía Mejía,NA
4592,2010-06-25 21:36:33.919214,2017-06-06 15:10:36.712750,Gustavo Ardila Lattif,imgs/citados/gustavo_ardila_p_011008.jpg
4586,2010-06-25 21:15:26.576876,2017-06-06 15:10:40.354804,Hernando Blandón,NA
4633,2010-07-08 17:19:44.575641,2017-06-06 15:13:34.052420,Luis Bedoya Giraldo,imgs/citados/Luis_Bedoya.jpg
4582,2010-06-25 21:08:19.683866,2017-06-06 15:13:42.491099,Luis Eduardo Quintero,NA
4661,2010-07-09 19:15:42.121392,2017-06-06 15:14:33.347508,Manuel José Cepeda Espinosa,imgs/citados/Manuel_José_Cepeda.jpg
4591,2010-06-25 21:30:01.952567,2017-06-06 15:15:56.465068,Ramiro Valencia Cossio,NA
4590,2010-06-25 21:27:27.765089,2017-06-06 15:16:03.807916,Roberto Junguito,NA
4589,2010-06-25 21:25:41.457860,2017-06-06 15:16:50.036609,Tulio Zuluaga,NA
4653,2010-07-09 16:52:49.196294,2017-06-06 15:26:04.147883,Francisco Quintero,NA
4595,2010-06-25 22:34:53.250893,2017-06-06 15:57:24.900281,Nancy Ceballos,NA
4751,2010-08-09 16:11:59.167684,2017-06-06 16:26:09.925149,Germán Cardona Gutiérrez,imgs/citados/German_Cardona.jpg
3874,2010-04-22 20:26:51.524203,2017-06-06 17:02:26.359327,Fernando Araujo Perdomo,imgs/citados/Fernando_Araujo_Perdomo-Ministro_de_Relaciones_Exteriores.jpg
4666,2010-07-09 20:12:10.545914,2010-07-09 20:12:10.545954,Guillermo Hoenigsberg Bornacelly,imgs/citados/Guillermo-Hoensiberg.jpg
2338,2010-03-15 06:14:10.122187,2017-06-06 18:09:51.042379,NA,NA
3366,2010-03-15 06:14:22.828145,2017-06-06 18:20:04.189100,NA,NA
4691,2010-07-12 21:46:52.411703,2017-06-06 20:51:07.964489,Aníbal Gaviria Correa,imgs/citados/Anibal_Gaviria.jpg
4695,2010-07-12 22:39:29.444196,2017-06-06 20:51:12.442716,Carlos Alberto Palacio,NA
4692,2010-07-12 21:52:19.295161,2017-06-06 20:52:08.912757,Julio Ibarguen Mosquera,imgs/citados/Julio_Ibarguen.JPG
4670,2010-07-09 21:14:20.649647,2017-06-07 19:51:36.701294,Jorge Restrepo Palacios,NA
4728,2010-07-15 14:25:00.898006,2017-06-07 20:44:22.187060,NA,NA
4682,2010-07-09 21:45:38.592417,2017-06-07 21:12:16.558171,NA,NA
4726,2010-07-15 14:16:17.883289,2017-06-08 14:05:59.308105,Oscar Naranjo Trujillo,NA
4681,2010-07-09 21:39:53.493314,2010-07-09 21:39:53.493347,NA,NA
4690,2010-07-12 21:44:38.841694,2017-06-08 14:37:36.169473,Mauricio Soto Gómez,NA
4683,2010-07-09 21:48:00.283536,2010-07-09 21:48:00.283571,NA,NA
4676,2010-07-09 21:31:12.680793,2017-06-08 14:57:00.472919,NA,NA
4674,2010-07-09 21:28:26.609320,2017-06-08 14:57:04.338941,NA,NA
4693,2010-07-12 21:53:19.503624,2017-06-08 14:58:23.109262,NA,NA
5124,2011-04-01 23:10:19.430744,2017-06-08 15:21:00.694000,Jorge Alberto Arias Hernández,imgs/citados/ferrea.png
4688,2010-07-12 18:36:24.068035,2010-07-12 18:36:24.068069,NA,NA
4689,2010-07-12 18:36:46.587015,2010-07-12 18:36:46.587043,NA,NA
4668,2010-07-09 20:37:39.675497,2017-06-08 15:38:54.278686,Gabriel Arango Bacci,imgs/citados/Gabriel_Arango_Bacci.jpg
4696,2010-07-13 15:06:56.420384,2010-07-13 15:06:56.420430,Fair Recanati,NA
4697,2010-07-13 15:11:18.935929,2017-06-08 15:42:45.784427,Adrianus Koetsenruiter,NA
4702,2010-07-13 16:41:43.883463,2017-06-08 16:17:36.376781,Gustavo Adolfo Toro Velásquez,NA
4699,2010-07-13 15:44:06.393568,2010-07-13 15:44:06.393602,Pedro Aguilar,NA
4700,2010-07-13 15:46:06.684607,2010-07-13 15:46:06.684647,Lucelly Guzmán,NA
4713,2010-07-13 17:20:57.450312,2010-07-13 17:20:57.450348,NA,NA
4719,2010-07-13 17:59:46.145476,2010-07-13 17:59:46.145511,NA,NA
4717,2010-07-13 17:58:32.974110,2017-06-02 20:12:34.944239,NA,NA
4729,2010-07-15 14:26:45.076875,2010-07-15 14:26:45.076908,NA,NA
4730,2010-07-15 14:28:00.673962,2010-07-15 14:28:00.673995,NA,NA
4755,2010-08-09 16:30:12.861031,2017-06-02 20:18:00.544522,Elisabeth Ungar Bleir,imgs/citados/elisabeth-ungar-bleier-alta.gif
4732,2010-07-15 16:09:26.009644,2010-07-15 16:09:26.009677,NA,NA
4671,2010-07-09 21:17:03.620574,2017-06-02 20:19:03.208252,Luis Fernando Forero,NA
4965,2010-11-09 21:52:38.296764,2017-06-06 15:53:42.517675,Jorge Peralta,NA
4669,2010-07-09 21:10:49.265659,2017-06-02 20:24:17.276874,Gloria Lucía Álvarez,imgs/citados/Gloria_Lucía_Álvarez.jpg
4736,2010-07-15 16:45:34.466650,2010-07-15 16:45:34.466688,NA,NA
4737,2010-07-29 20:44:13.185587,2010-07-29 20:44:13.185620,Concejales,imgs/citados/cáqueza.JPG
4738,2010-07-30 16:35:39.360665,2010-07-30 16:35:39.360704,Camilo Zea Gómez,imgs/citados/Camilo_Zea.jpg
4739,2010-07-30 16:49:17.788473,2010-07-30 16:49:17.788511,Luis Álvaro Rincón Rojas,imgs/citados/Mosquera.jpg
4703,2010-07-13 16:44:07.496409,2017-06-02 21:06:25.057295,Gustavo Adolfo Toro Velásquez,NA
4684,2010-07-09 22:12:51.584461,2017-06-05 18:12:46.527679,NA,NA
5722,2013-09-30 14:49:07.010604,2017-06-05 18:19:59.427582,Carlos Hernán Camacho Sarmiento,imgs/citados/Carlos_Hernán_Camacho_Sarmiento.jpg
4740,2010-07-30 16:51:10.361583,2010-07-30 16:51:10.361615,Diego Humberto Sicard Garzón,imgs/citados/Madrid.JPG
4741,2010-07-30 16:55:28.054266,2010-07-30 16:55:28.054302,Jorge Emilio Rey Angel,imgs/citados/fusagasuga.gif
4742,2010-07-30 16:57:47.581078,2010-07-30 16:57:47.581113,Oscar Hernán Sánchez,imgs/citados/Facatativa.jpg
4743,2010-07-30 17:03:15.689263,2010-07-30 17:03:15.689295,Jorge Ernesto Martínez,imgs/citados/Soacha.jpg
4745,2010-07-30 17:10:10.302785,2010-07-30 17:10:10.302827,Diego Fernando Hernández,imgs/citados/UNAL.JPG
4746,2010-07-30 17:11:10.432367,2010-07-30 17:13:49.418274,Jorge Acevedo,imgs/citados/lOGO_UNIANDES.jpg
4120,2010-06-04 15:22:25.877313,2010-07-30 17:16:36.175006,Jairo Fernando Páez Mendieta,imgs/citados/Trasmi_.jpg
4664,2010-07-09 19:47:41.367009,2017-06-05 18:39:18.075660,Alfredo Sarmiento,imgs/citados/Alfredo_Sarmiento.jpg
4747,2010-08-02 21:16:41.033669,2010-08-02 21:16:41.033710,NA,imgs/citados/escudo_banrep.png
4749,2010-08-05 19:59:12.472418,2010-08-05 19:59:12.472456,Ilse Moraima Bechara Castilla,imgs/citados/IlseBechara.jpg
4457,2010-06-18 16:49:14.574769,2010-08-05 20:11:25.372626,Alberto Guzmán Ramírez,imgs/citados/CNTV2_.jpg
4750,2010-08-05 20:02:07.528466,2010-08-05 20:09:54.203605,Any Vásquez Pérez,imgs/citados/CNTV2.jpg
4725,2010-07-15 14:14:49.362756,2017-06-05 18:40:54.738578,Coronel Ricardo Caballero Sánchez,NA
4731,2010-07-15 16:07:50.541745,2017-06-01 17:18:36.395007,NA,NA
4720,2010-07-13 18:06:23.315789,2017-06-05 18:41:49.292227,NA,NA
4744,2010-07-30 17:06:32.289738,2017-06-01 18:17:25.808478,Juan Ricardo Ortega López,imgs/citados/alcaldia_bta.jpg
4687,2010-07-12 18:34:49.659545,2017-06-01 18:20:24.685112,NA,NA
4685,2010-07-12 18:34:13.152229,2017-06-01 18:20:47.593206,NA,NA
4686,2010-07-12 18:34:34.440215,2017-06-01 18:20:51.270935,NA,NA
4724,2010-07-13 18:18:31.169752,2017-06-01 18:27:59.723729,NA,NA
4718,2010-07-13 17:58:57.767868,2017-06-05 18:41:51.875432,NA,NA
4710,2010-07-13 17:00:08.196536,2017-06-05 18:41:56.423829,NA,NA
4714,2010-07-13 17:57:26.066804,2017-06-05 18:41:59.308357,NA,NA
4716,2010-07-13 17:58:02.787374,2017-06-05 18:42:02.140972,NA,NA
4675,2010-07-09 21:30:59.558585,2017-06-01 20:02:55.017430,NA,NA
4715,2010-07-13 17:57:37.613930,2017-06-05 18:44:11.535541,NA,NA
6302,2017-05-12 19:07:54.311911,2017-06-05 19:02:14.293060,Luis Felipe Zapata Ochoa,NA
4748,2010-08-05 17:17:53.190377,2017-06-05 19:05:26.765375,Alex Pascual Loango Sinisterra,imgs/citados/Acuvalle.jpg
4735,2010-07-15 16:31:07.319998,2017-06-05 19:31:59.897884,NA,NA
4712,2010-07-13 17:11:12.233035,2017-06-06 15:09:21.674776,Carlos Urresty,NA
4665,2010-07-09 19:49:37.336587,2017-06-06 15:11:49.892824,Jorge Enríque Bossa Arias,NA
4723,2010-07-13 18:09:18.637188,2017-06-06 15:20:19.036686,NA,NA
4722,2010-07-13 18:08:36.208962,2017-06-06 15:20:22.973041,NA,NA
4721,2010-07-13 18:08:08.851359,2017-06-06 15:20:27.220829,NA,NA
4709,2010-07-13 16:58:12.618440,2017-06-06 15:20:33.529902,NA,NA
4708,2010-07-13 16:56:34.695636,2017-06-06 15:20:37.113682,NA,NA
4707,2010-07-13 16:55:52.178488,2017-06-06 15:20:42.031378,NA,NA
4706,2010-07-13 16:55:06.083151,2017-06-06 15:20:44.947569,NA,NA
4705,2010-07-13 16:54:14.586779,2017-06-06 15:20:48.787921,NA,NA
4680,2010-07-09 21:35:51.911153,2017-06-06 15:20:53.326534,NA,NA
4678,2010-07-09 21:34:38.820114,2017-06-06 15:20:58.547185,NA,NA
4677,2010-07-09 21:34:11.660992,2017-06-06 15:21:02.330945,NA,NA
4698,2010-07-13 15:41:21.559787,2017-06-06 15:22:58.248318,Cesar Constaín,NA
4711,2010-07-13 17:07:55.790765,2017-06-06 15:28:17.268857,Jaime Córdoba Henao,NA
4727,2010-07-15 14:19:58.272873,2017-06-06 15:51:13.258375,NA,NA
1764,2010-03-15 06:14:02.784907,2017-06-06 20:40:36.050860,NA,NA
4754,2010-08-09 16:26:43.862683,2010-08-09 16:26:43.862715,Juan Camilo Beltrán Domíngez,imgs/citados/Juan_Camilo_Bernañ.JPG
4771,2010-08-13 22:03:33.081055,2017-06-06 16:25:19.862602,Carlos Rodado Noriega,imgs/citados/rodado.jpg
4780,2010-08-20 20:24:49.886589,2017-06-06 16:26:01.325751,Diego Ernesto Molano Vega,imgs/citados/DiegoMolanoVegaQQ_01.jpg
4758,2010-08-09 16:49:39.468827,2010-08-09 16:49:39.468864,Claudia Carrizosa Ricaurte,imgs/citados/Claudia_Carrizosa.jpg
4759,2010-08-09 16:51:19.696961,2010-08-09 16:51:19.696996,Jorge Acevedo,NA
4769,2010-08-13 21:42:06.174594,2017-06-06 16:26:27.944355,Juan Camilo Restrepo Salazar,imgs/citados/Juan_Camilo_Restrepo.jpg
4752,2010-08-09 16:21:58.807490,2017-06-06 16:26:43.309488,Juan Carlos Echeverry,imgs/citados/JuanCarlosEcheverry.jpg
4794,2010-08-25 13:36:40.916841,2017-06-06 16:27:05.380449,Mariana Gárces Córdoba,imgs/citados/mariana_garces.jpg
4760,2010-08-09 16:55:40.283039,2017-06-07 20:42:56.457603,Plinio Alejandro Bernal,imgs/citados/Camara_de_comercio.jpg
4788,2010-08-20 20:56:49.087534,2017-06-07 21:12:19.905209,Javier Augusto Díaz Velasco,NA
5125,2011-04-07 14:45:02.310949,2011-04-07 14:45:02.311014,Sandra Bessudo Lion,imgs/citados/Bessudo.bmp
5148,2011-05-05 20:19:25.854604,2011-05-05 20:19:25.854674,Representante,imgs/citados/FOTO_DE_CARGADORA_Y_CAMION_MINERO.jpg
4765,2010-08-13 19:45:42.897490,2017-06-08 14:10:06.369685,Hernando José Gómez Restrepo,imgs/citados/dnp.gif
4793,2010-08-23 16:30:28.247419,2017-06-06 16:27:09.331153,Rodrigo Rivera Salazar,imgs/citados/Rodrigo_Rivera._Ministro_de_Defensa.jpg
3982,2010-04-30 15:23:05.050254,2017-06-08 14:30:21.708081,Gilberto Toro Giraldo,imgs/citados/descarga_6_3.jpg
3952,2010-04-27 21:02:37.324733,2017-06-06 17:02:30.361372,Jaime Bermúdez Merizalde,imgs/citados/jaime_bermúdez.jpg
4775,2010-08-13 22:50:46.517767,2010-08-25 14:06:14.141435,Jaime Alberto Arrubla,imgs/citados/Arrubla.jpg
4779,2010-08-13 23:39:49.326809,2017-06-06 18:58:40.417964,Beatriz Uribe Botero,imgs/citados/Beatriz_Uribe.php
4792,2010-08-23 16:11:06.483464,2017-06-06 19:06:59.046673,Beatriz Londoño Soto,imgs/citados/BEATRIZ_LONDONO_2.jpg
4805,2010-08-30 16:06:52.284344,2017-06-08 14:57:47.842360,Óscar Raúl Flórez Chávez,imgs/citados/gober.jpg
4791,2010-08-23 16:00:55.500233,2017-06-06 19:07:09.888640,Mauricio Santamaría Salamanca,imgs/citados/mauricio_santamaria.jpg
3706,2010-03-15 06:14:26.984467,2017-06-06 19:14:39.041416,NA,NA
4782,2010-08-20 20:27:49.084073,2010-08-29 17:20:53.138308,Douglas Sebastián Velásquez,imgs/citados/RTVC_.png
1773,2010-03-15 06:14:02.892680,2017-06-06 19:17:53.908431,NA,NA
1080,2010-03-15 06:13:53.466784,2017-06-06 19:19:29.238574,NA,NA
4787,2010-08-20 20:54:35.248786,2010-08-20 20:54:35.248818,Luis Fernando Caicedo Lince,imgs/citados/eco2.jpg
2188,2010-03-15 06:14:08.259083,2017-06-08 14:14:23.424785,NA,NA
4778,2010-08-13 23:33:45.849077,2017-06-08 15:19:59.722229,Juan Manuel Ospina,imgs/citados/INCODER.jpg
4764,2010-08-13 15:03:08.301492,2017-06-08 15:21:50.795389,Gloria Beatriz Álvarez Jaime,imgs/citados/inco.jpg
4763,2010-08-13 14:58:59.323857,2017-06-08 15:32:45.808592,Carlos Alberto Rosado Zúñiga,imgs/citados/Carlos_Rosado.jpg
4795,2010-08-30 15:16:25.838577,2010-08-30 15:16:25.838615,Jesael Antonio Giraldo Castaño,imgs/citados/Dr._Jesael_Giraldo_Final.jpg
4796,2010-08-30 15:19:03.650342,2010-08-30 15:19:03.650374,Jorge Antonio Castillo Rugeles,imgs/citados/Doctor_Castillo_u.jpg
4797,2010-08-30 15:20:31.950811,2010-08-30 15:20:31.950843,Jose Alfredo Escobar Araujo,imgs/citados/Doctor_Jose_Alfredo_Escobar.jpg
4798,2010-08-30 15:21:58.008962,2010-08-30 15:21:58.008995,Ricardo Hernando Monroy,imgs/citados/Doctor_Ricardo_Monroy.jpg
4799,2010-08-30 15:25:11.792273,2010-08-30 15:25:11.792305,Francisco Escobar Henriquez,imgs/citados/Dr._Francisco_Escobar_Final.jpg
4800,2010-08-30 15:26:58.301379,2010-08-30 15:26:58.301420,Julia Emma Garzón,imgs/citados/Doctora_Julia_Emma_Garzon.jpg
4801,2010-08-30 15:28:43.996571,2010-09-08 14:43:14.138353,Angelino Lizcano Rivera,NA
4802,2010-08-30 15:34:10.293591,2010-08-30 15:34:10.293630,Jorge Armando Otálora,imgs/citados/-1272-ImgArticulo_T1_39843_2006916_125503.jpg
4803,2010-08-30 15:37:07.786797,2010-08-30 15:37:07.786842,Henry Villarraga Oliveros,imgs/citados/4050905137_f5f7eb4054_s.jpg
4804,2010-08-30 15:38:35.364219,2010-08-30 15:38:35.364254,Maria Mercedes López Mora,imgs/citados/-Generales-ImgArticulo_T1_62173_2009520_195615.jpg
4806,2010-08-30 16:08:44.964706,2010-08-30 16:08:44.964741,Héctor Raúl Franco Roa,imgs/citados/alcalde.jpg
3738,2010-04-08 21:48:52.109505,2010-09-01 13:49:54.561177,Felipe Muñoz Gómez,imgs/citados/felipe-munoz.jpg
4757,2010-08-09 16:41:13.691477,2017-06-02 20:18:18.080128,Juan Luis Moreno Carreño,NA
4814,2010-09-06 20:57:03.114281,2010-09-06 20:57:03.114333,María Eugenia Pinto Borrego,imgs/citados/microsThumb.php.gif
4815,2010-09-06 21:01:57.324733,2010-09-06 21:01:57.324768,Eduardo Alvarado Santander,imgs/citados/alvarado
4790,2010-08-20 21:01:38.034725,2017-06-02 20:20:50.703405,Edigson Enrique Pérez,imgs/citados/images_1.jpg
4201,2010-06-08 21:38:58.743810,2010-09-08 14:29:58.061594,"""Administradoras de Riesgos Profesionales""",NA
4177,2010-06-08 18:35:03.729994,2010-09-08 14:36:21.959039,Alejandro Gaviria Uribe,imgs/citados/alejandro_gaviria.jpg
4485,2010-06-22 21:34:53.441974,2010-09-08 16:03:16.067636,Mauricio González Cuervo,imgs/citados/Mauricio_Gómez.jpg
4304,2010-06-10 22:30:34.437922,2010-09-09 22:34:13.113569,Hernán Arias Gaviria,NA
4789,2010-08-20 20:58:58.602731,2017-06-02 20:21:10.587011,Ricardo Rodríguez Yee,imgs/citados/79691425.jpg
4761,2010-08-09 17:07:02.990176,2017-06-02 20:50:55.259998,Consuelo Zapata,imgs/citados/Corposeptima.JPG
4816,2010-09-13 16:42:29.826552,2017-05-26 20:54:27.584263,NA,NA
4957,2010-11-08 15:39:33.796874,2017-06-02 20:53:16.025277,Jesús Hernán Guevara,NA
4106,2010-06-03 20:26:54.729074,2017-06-01 16:21:23.593315,Juan Guillermo Ángel Mejía,imgs/citados/juan-guillermo-angel-copia.jpg
4762,2010-08-09 17:09:28.978589,2017-06-02 21:03:47.034251,Mauricio Rico,imgs/citados/Corposeptima_.JPG
3903,2010-04-23 16:42:32.233675,2017-06-05 18:22:43.376079,Leonardo Calle,NA
4772,2010-08-13 22:23:39.807685,2017-06-06 15:13:06.818852,Julian Pertuz,imgs/citados/petróleo.jpg
4783,2010-08-20 20:36:47.736687,2017-06-06 15:13:10.698075,Julián Pertuz,NA
4776,2010-08-13 22:55:15.846523,2017-06-06 15:13:49.471083,Luis Fernando Álvarez,imgs/citados/alvarez.jpg
4786,2010-08-20 20:40:43.898582,2017-06-06 15:13:56.461080,Luis Jorge Sánchez García,imgs/citados/images.jpg
4774,2010-08-13 22:46:46.464143,2017-06-06 15:14:52.475969,Mauricio González Cuervo,imgs/citados/Mauricio-González-Cuervo..jpg
4773,2010-08-13 22:31:04.432283,2017-06-06 15:22:17.105701,Carlos Alberto Contreras,imgs/citados/carlos_contreras.jpg
4809,2010-09-03 19:09:08.370046,2017-06-01 18:17:30.029026,María Camila Uribe,imgs/citados/maria1.jpg
4756,2010-08-09 16:35:40.180126,2017-06-01 20:17:51.785337,Carlos Córdoba,imgs/citados/cARLOS_cÒRDOBA.jpg
4811,2010-09-06 15:57:47.330206,2017-06-01 21:02:55.756677,Sandra Morelli Rico,imgs/citados/sANDRA_mORELLI.bmp
4777,2010-08-13 23:01:50.478780,2017-06-01 21:05:11.491337,Roberto Pablo Hoyos Botero,imgs/citados/hoyos.jpg
4770,2010-08-13 21:58:13.923860,2017-06-01 21:05:14.378630,Roberto Pablo Hoyos Botero,imgs/citados/Contralor.gif
4812,2010-09-06 16:00:37.194838,2017-06-06 15:29:46.982906,Luis Lizcano Contreras,imgs/citados/LUIS_LIZCANO_CONTRERAS.jpg
2641,2010-03-15 06:14:13.864454,2017-06-06 17:03:02.289683,NA,NA
4821,2010-09-14 19:25:00.788124,2010-09-14 19:38:07.930606,Fernando Jiménez Rodríguez,imgs/citados/ministerio.gif
4823,2010-09-14 20:31:52.095805,2010-09-14 20:31:52.095841,NA,imgs/citados/aca.jpg
4824,2010-09-14 20:32:55.835155,2010-09-14 20:32:55.835192,NA,imgs/citados/logo_oit.jpg
4825,2010-09-14 20:34:52.527685,2010-09-14 20:34:52.527719,NA,imgs/citados/OISS-LOGO.jpg
4826,2010-09-14 20:35:49.956047,2010-09-14 20:35:49.956080,NA,NA
4827,2010-09-14 20:37:22.021230,2010-09-14 20:37:22.021266,NA,imgs/citados/bbva.jpg
4828,2010-09-14 20:38:45.648370,2010-09-14 20:38:45.648406,NA,imgs/citados/Porvenir-logo-225A2F1C5B-seeklogo.com.gif
4830,2010-09-14 20:41:10.045687,2010-09-14 20:41:10.045724,NA,imgs/citados/ING.jpg
4831,2010-09-14 20:42:13.338485,2010-09-14 20:42:13.338520,NA,imgs/citados/citicolfondos.jpg
4832,2010-09-14 20:43:34.001054,2010-09-14 20:43:34.001083,NA,imgs/citados/foncep.jpg
4833,2010-09-14 20:44:28.878529,2010-09-14 20:44:28.878562,NA,NA
4834,2010-09-14 20:46:22.551385,2010-09-14 20:46:22.551415,NA,imgs/citados/ANIF.jpg
4829,2010-09-14 20:39:48.458460,2010-09-14 20:50:53.966896,NA,imgs/citados/id_skandia_.jpg
4835,2010-09-16 17:04:30.686686,2010-09-16 17:04:30.686739,Felipe Negret Mosquera,imgs/citados/Negret-11A.gif
4836,2010-09-16 19:33:16.906729,2010-09-16 19:33:16.906773,María Mercedes Perry,imgs/citados/PERRY.jpg
4837,2010-09-16 19:37:48.772835,2010-09-16 19:37:48.772882,Germán Gómez,imgs/citados/Gómez.jpg
3354,2010-03-15 06:14:22.655115,2017-06-06 17:59:41.888407,NA,NA
3663,2010-03-15 06:14:26.475415,2017-06-06 18:21:11.276702,NA,NA
782,2010-03-15 06:13:48.792848,2017-06-06 18:27:28.347476,NA,NA
4841,2010-09-17 20:14:48.632723,2010-09-17 20:14:48.632764,Parlamento Andino,imgs/citados/PA.jpg
4679,2010-07-09 21:35:41.661713,2017-06-07 19:45:16.549894,José Ricardo Álvarez,imgs/citados/cana-de-azucar.jpg
4845,2010-09-20 16:13:25.273214,2010-09-20 16:13:25.273255,Carlos Ossa Escobar,imgs/citados/-1400-ImgArticulo_T1_60153_2009228_135119.jpg
4822,2010-09-14 20:28:37.088734,2017-06-07 20:52:30.012662,NA,NA
1458,2010-03-15 06:13:58.673272,2010-09-20 20:57:25.833760,NA,imgs/citados/Antioquia.jpg
4862,2010-09-23 20:33:59.139948,2017-06-08 14:28:07.293154,Elías Aponte Bustamante,imgs/citados/empleados.jpg
4846,2010-09-21 14:16:46.765716,2010-09-21 14:16:46.765759,NA,NA
4870,2010-09-27 20:27:18.866525,2017-06-08 15:37:50.526298,Silvia Helena Ramírez,imgs/citados/silvia.jpg
4850,2010-09-23 19:17:28.912571,2017-06-08 16:13:31.341941,Gerardo Hernández Correa,imgs/citados/valderrama.jpg
4840,2010-09-17 00:50:48.474991,2017-06-08 16:32:33.021210,Alirio del Mar Fonseca,NA
4864,2010-09-23 21:21:04.358521,2017-06-02 20:14:29.839786,Julia Miranda Londoño,imgs/citados/miranda.jpg
4885,2010-09-30 22:28:33.648394,2017-06-02 20:54:10.172478,Ricardo José Lozano Pinzón,imgs/citados/logo-ideam-001.jpg
4848,2010-09-23 19:07:14.506495,2017-06-02 21:07:17.059129,Juan Ricardo Ortega,imgs/citados/juan-ricardo-ortega.jpg
4849,2010-09-23 19:13:20.509304,2017-06-05 18:08:44.011621,Ricardo Arias Mora,imgs/citados/mora
4855,2010-09-23 19:57:35.844889,2010-09-23 19:57:35.844928,Alejandro Vanegas Franco,NA
4375,2010-06-15 18:23:20.276236,2017-06-05 18:24:18.236355,Diana Margarita Vivas,NA
4857,2010-09-23 20:09:47.883689,2010-09-23 20:09:47.883728,Jesús Hernando Álvarez Mora,imgs/citados/libre.jpg
2297,2010-03-15 06:14:09.613858,2017-06-06 15:47:08.570457,NA,NA
4867,2010-09-24 18:48:13.910284,2017-06-05 18:28:34.658555,Martha Lucía Villegas Botero,imgs/citados/villegas.jpg
2906,2010-03-15 06:14:17.038137,2017-06-05 18:33:24.993736,NA,NA
5416,2012-05-11 19:24:32.370771,2017-06-08 19:58:18.781599,Alejandro Santos Rubino,imgs/citados/ImgArticulo_T1_63385_200976_175108.jpg
4863,2010-09-23 21:18:29.358651,2017-06-05 18:39:43.391118,Andrés Ruíz Rodríguez,imgs/citados/ingeo.jpg
4844,2010-09-17 22:27:52.463127,2017-08-23 15:21:03.558039,Edmundo Ortíz,imgs/citados/images_1_.jpg
4873,2010-09-27 22:48:22.000084,2017-06-05 18:48:59.954801,NA,NA
4860,2010-09-23 20:23:27.525963,2017-06-05 18:59:57.599109,Héctor Hugo Aguilar Soto,imgs/citados/crediservicios.jpg
4813,2010-09-06 20:55:44.871020,2013-12-05 19:25:38.667686,Judith Pinedo Florez,imgs/citados/pinedooo.jpg
