id,control_politico_id,persona_id,asistencia_id,tipo_citado,activo,usercreated,usermodifed,created_at,updated_at
7255,100812,21191,NA,0,NA,NA,NA,NA,NA
7256,100812,20919,NA,0,NA,NA,NA,NA,NA
7257,100817,21372,NA,0,NA,NA,NA,NA,NA
7258,100817,20919,NA,0,NA,NA,NA,NA,NA
7259,100817,21500,NA,0,NA,NA,NA,NA,NA
7260,100817,21191,NA,0,NA,NA,NA,NA,NA
7261,101150,21372,NA,0,NA,NA,NA,NA,NA
7262,101150,21500,NA,0,NA,NA,NA,NA,NA
7263,101150,21191,NA,0,NA,NA,NA,NA,NA
7264,101150,20919,NA,0,NA,NA,NA,NA,NA
7265,101150,21520,NA,0,NA,NA,NA,NA,NA
7268,101204,21259,NA,0,NA,NA,NA,NA,NA
7269,101260,20919,NA,0,NA,NA,NA,NA,NA
7270,101260,21500,NA,0,NA,NA,NA,NA,NA
7271,101260,20258,NA,0,NA,NA,NA,NA,NA
7272,101260,18734,NA,0,NA,NA,NA,NA,NA
7273,101260,21541,NA,0,NA,NA,NA,NA,NA
7274,101286,21191,NA,0,NA,NA,NA,NA,NA
7275,101286,19696,NA,0,NA,NA,NA,NA,NA
7276,101291,21482,NA,0,NA,NA,NA,NA,NA
7277,101291,21444,NA,0,NA,NA,NA,NA,NA
7278,101291,21424,NA,0,NA,NA,NA,NA,NA
7279,101291,21257,NA,0,NA,NA,NA,NA,NA
7280,101291,21542,NA,0,NA,NA,NA,NA,NA
7281,101465,20919,2,0,NA,NA,NA,NA,NA
7282,101482,21372,NA,0,NA,NA,NA,NA,NA
7283,101482,20919,NA,0,NA,NA,NA,NA,NA
7284,101482,21543,NA,0,NA,NA,NA,NA,NA
7285,101505,21377,1,0,NA,NA,NA,NA,NA
7286,101507,21520,NA,0,NA,NA,NA,NA,NA
7287,101507,20919,NA,0,NA,NA,NA,NA,NA
7288,101507,21191,NA,0,NA,NA,NA,NA,NA
7289,101507,21500,NA,0,NA,NA,NA,NA,NA
7290,101507,21372,NA,0,NA,NA,NA,NA,NA
7291,101558,20919,NA,0,NA,NA,NA,NA,NA
7292,101558,21191,NA,0,NA,NA,NA,NA,NA
7293,101558,21501,NA,0,NA,NA,NA,NA,NA
7294,101559,21332,NA,0,NA,NA,NA,NA,NA
7295,101559,21397,NA,0,NA,NA,NA,NA,NA
7296,101559,21501,NA,0,NA,NA,NA,NA,NA
7297,101559,18639,NA,0,NA,NA,NA,NA,NA
7298,101577,21482,NA,0,NA,NA,NA,NA,NA
7299,101577,20919,NA,0,NA,NA,NA,NA,NA
7300,101577,21191,NA,0,NA,NA,NA,NA,NA
7301,101577,21500,NA,0,NA,NA,NA,NA,NA
7302,101577,21372,NA,0,NA,NA,NA,NA,NA
7303,101582,20919,NA,0,NA,NA,NA,NA,NA
7304,101582,21191,NA,0,NA,NA,NA,NA,NA
7305,101621,21370,NA,0,NA,NA,NA,NA,NA
7306,101621,21158,NA,0,NA,NA,NA,NA,NA
7307,101621,21152,NA,0,NA,NA,NA,NA,NA
7308,101621,21371,NA,0,NA,NA,NA,NA,NA
7309,101621,21245,NA,0,NA,NA,NA,NA,NA
7310,101621,19083,NA,0,NA,NA,NA,NA,NA
7311,101621,20415,NA,0,NA,NA,NA,NA,NA
7312,101621,21294,NA,0,NA,NA,NA,NA,NA
7313,101621,20591,NA,0,NA,NA,NA,NA,NA
7314,101650,21360,NA,0,NA,NA,NA,NA,NA
7315,101650,21518,NA,0,NA,NA,NA,NA,NA
7316,101650,21544,NA,0,NA,NA,NA,NA,NA
7317,101650,19276,NA,0,NA,NA,NA,NA,NA
7318,101650,21444,NA,0,NA,NA,NA,NA,NA
7319,101650,21332,NA,0,NA,NA,NA,NA,NA
7320,101650,21545,NA,0,NA,NA,NA,NA,NA
7321,101676,18984,2,0,NA,NA,NA,NA,NA
7322,101676,21378,1,0,NA,NA,NA,NA,NA
7323,101676,19516,1,0,NA,NA,NA,NA,NA
7324,101676,21352,2,0,NA,NA,NA,NA,NA
7325,101676,19839,NA,0,NA,NA,NA,NA,NA
7326,101676,19837,NA,0,NA,NA,NA,NA,NA
7327,101676,21382,1,0,NA,NA,NA,NA,NA
7328,101676,21221,1,0,NA,NA,NA,NA,NA
7329,101717,21482,NA,0,NA,NA,NA,NA,NA
7330,101717,20919,NA,0,NA,NA,NA,NA,NA
7331,101717,21191,NA,0,NA,NA,NA,NA,NA
7332,101717,21500,NA,0,NA,NA,NA,NA,NA
7333,101717,21372,NA,0,NA,NA,NA,NA,NA
7334,101745,20919,NA,0,NA,NA,NA,NA,NA
7335,101745,21191,NA,0,NA,NA,NA,NA,NA
7336,101745,21500,NA,0,NA,NA,NA,NA,NA
7337,101745,21372,NA,0,NA,NA,NA,NA,NA
7343,101885,21372,NA,0,NA,NA,NA,NA,NA
7344,101885,21500,NA,0,NA,NA,NA,NA,NA
7345,101885,21191,NA,0,NA,NA,NA,NA,NA
7346,101885,20919,NA,0,NA,NA,NA,NA,NA
7347,101885,21520,NA,0,NA,NA,NA,NA,NA
7348,101936,21482,NA,0,NA,NA,NA,NA,NA
7349,101936,20919,NA,0,NA,NA,NA,NA,NA
7350,101936,21191,NA,0,NA,NA,NA,NA,NA
7351,101936,21500,NA,0,NA,NA,NA,NA,NA
7352,101936,21372,NA,0,NA,NA,NA,NA,NA
7353,102111,21543,NA,0,NA,NA,NA,NA,NA
7234,100601,21191,2,0,NA,NA,NA,NA,NA
7026,97919,20401,1,0,NA,NA,NA,NA,NA
7354,98736,21439,1,0,NA,NA,NA,NA,NA
7355,98736,21333,1,0,NA,NA,NA,NA,NA
7356,98736,21313,1,0,NA,NA,NA,NA,NA
7357,102514,21340,NA,0,NA,NA,NA,NA,NA
7065,98373,21372,5,0,NA,NA,NA,NA,NA
7066,98373,21313,1,0,NA,NA,NA,NA,NA
7236,100679,21376,1,0,NA,NA,NA,NA,NA
7237,100679,21158,1,0,NA,NA,NA,NA,NA
7359,102588,21372,NA,0,NA,NA,NA,NA,NA
7358,102588,21191,2,0,NA,NA,NA,NA,NA
6911,95958,21380,1,0,NA,NA,NA,NA,NA
7360,102661,21191,NA,0,NA,NA,NA,NA,NA
7361,102661,21550,NA,0,NA,NA,NA,NA,NA
7362,102820,21372,NA,0,NA,NA,NA,NA,NA
7363,102820,20801,NA,0,NA,NA,NA,NA,NA
7364,102820,21552,NA,0,NA,NA,NA,NA,NA
7365,102820,21553,NA,0,NA,NA,NA,NA,NA
7366,102820,21554,NA,0,NA,NA,NA,NA,NA
7367,102820,21551,NA,0,NA,NA,NA,NA,NA
7368,102847,21314,NA,0,NA,NA,NA,NA,NA
7369,102847,18984,NA,0,NA,NA,NA,NA,NA
7370,102847,21332,NA,0,NA,NA,NA,NA,NA
7371,102847,21471,NA,0,NA,NA,NA,NA,NA
7372,102847,21362,NA,0,NA,NA,NA,NA,NA
6200,18045,19408,5,1,NA,NA,NA,NA,NA
6201,18045,19420,5,1,NA,NA,NA,NA,NA
6202,18045,19421,5,1,NA,NA,NA,NA,NA
6272,18196,19423,1,1,NA,NA,NA,NA,NA
6273,18196,19425,1,1,NA,NA,NA,NA,NA
6321,18318,19465,5,1,NA,NA,NA,NA,NA
6322,18318,18387,5,1,NA,NA,NA,NA,NA
6335,18375,19422,5,1,NA,NA,NA,NA,NA
6336,18375,19448,5,1,NA,NA,NA,NA,NA
6418,18635,18709,5,1,NA,NA,NA,NA,NA
6419,18635,19492,5,1,NA,NA,NA,NA,NA
6438,18738,19428,1,1,NA,NA,NA,NA,NA
6442,18774,19498,5,1,NA,NA,NA,NA,NA
6510,19220,18394,5,1,NA,NA,NA,NA,NA
6511,19220,18412,5,1,NA,NA,NA,NA,NA
7917,25618,19633,1,1,NA,NA,NA,NA,NA
6494,19110,19521,2,1,NA,NA,NA,NA,NA
6587,19523,19409,2,1,NA,NA,NA,NA,NA
6588,19523,19428,2,1,NA,NA,NA,NA,NA
6589,19523,19422,2,1,NA,NA,NA,NA,NA
6590,19523,18672,1,1,NA,NA,NA,NA,NA
6591,19523,19496,1,1,NA,NA,NA,NA,NA
6593,19523,19052,1,1,NA,NA,NA,NA,NA
6594,19523,19136,1,1,NA,NA,NA,NA,NA
6614,19684,19557,1,1,NA,NA,NA,NA,NA
6763,20428,19505,5,1,NA,NA,NA,NA,NA
6765,20428,19410,5,1,NA,NA,NA,NA,NA
6706,20169,19409,2,1,NA,NA,NA,NA,NA
6707,20169,19505,1,1,NA,NA,NA,NA,NA
6918,20994,19590,5,1,NA,NA,NA,NA,NA
6919,20994,19591,5,1,NA,NA,NA,NA,NA
6761,20428,19409,2,1,NA,NA,NA,NA,NA
6762,20428,19451,1,1,NA,NA,NA,NA,NA
6764,20428,19477,1,1,NA,NA,NA,NA,NA
6848,20636,19409,1,1,NA,NA,NA,NA,NA
6849,20636,19507,1,1,NA,NA,NA,NA,NA
6850,20636,18647,1,1,NA,NA,NA,NA,NA
7278,1535,18390,5,1,NA,NA,NA,NA,NA
7279,1535,19444,5,1,NA,NA,NA,NA,NA
6203,18046,19409,5,1,NA,NA,NA,NA,NA
6204,18046,18524,5,1,NA,NA,NA,NA,NA
6205,18046,18430,5,1,NA,NA,NA,NA,NA
6274,18197,19408,2,1,NA,NA,NA,NA,NA
6275,18197,19422,1,1,NA,NA,NA,NA,NA
6323,18322,19424,5,1,NA,NA,NA,NA,NA
6324,18322,19423,5,1,NA,NA,NA,NA,NA
6325,18322,19422,5,1,NA,NA,NA,NA,NA
6595,19547,19436,5,1,NA,NA,NA,NA,NA
6337,18393,19408,1,1,NA,NA,NA,NA,NA
6338,18393,19436,1,1,NA,NA,NA,NA,NA
6339,18393,19420,1,1,NA,NA,NA,NA,NA
6340,18393,19421,1,1,NA,NA,NA,NA,NA
6420,18647,18428,5,1,NA,NA,NA,NA,NA
6421,18647,18495,5,1,NA,NA,NA,NA,NA
6422,18647,18617,5,1,NA,NA,NA,NA,NA
6439,18764,15435,5,1,NA,NA,NA,NA,NA
6440,18764,18776,5,1,NA,NA,NA,NA,NA
4088,4319,18428,5,1,NA,NA,NA,NA,NA
6441,18764,18981,5,1,NA,NA,NA,NA,NA
6446,18779,18672,5,1,NA,NA,NA,NA,NA
6449,18779,18642,5,1,NA,NA,NA,NA,NA
6495,19110,19522,5,1,NA,NA,NA,NA,NA
6512,19220,18609,5,1,NA,NA,NA,NA,NA
6443,18779,19428,1,1,NA,NA,NA,NA,NA
6444,18779,19409,2,1,NA,NA,NA,NA,NA
6445,18779,19422,2,1,NA,NA,NA,NA,NA
6447,18779,18671,1,1,NA,NA,NA,NA,NA
6448,18779,19136,2,1,NA,NA,NA,NA,NA
6615,19706,18428,5,1,NA,NA,NA,NA,NA
6616,19706,18390,5,1,NA,NA,NA,NA,NA
6617,19706,18418,5,1,NA,NA,NA,NA,NA
6709,20209,19409,5,1,NA,NA,NA,NA,NA
6766,20429,19409,5,1,NA,NA,NA,NA,NA
6767,20429,19425,5,1,NA,NA,NA,NA,NA
6768,20429,18524,5,1,NA,NA,NA,NA,NA
6769,20429,18509,5,1,NA,NA,NA,NA,NA
6770,20429,18421,5,1,NA,NA,NA,NA,NA
6708,20209,19424,1,1,NA,NA,NA,NA,NA
6710,20209,19448,2,1,NA,NA,NA,NA,NA
6851,20534,18431,5,1,NA,NA,NA,NA,NA
6920,20998,19405,1,1,NA,NA,NA,NA,NA
7280,23366,19450,5,1,NA,NA,NA,NA,NA
7281,23366,19424,5,1,NA,NA,NA,NA,NA
7282,23366,19409,5,1,NA,NA,NA,NA,NA
6206,18047,19409,5,1,NA,NA,NA,NA,NA
6207,18047,19422,5,1,NA,NA,NA,NA,NA
6279,18210,18396,5,1,NA,NA,NA,NA,NA
6276,18210,19424,1,1,NA,NA,NA,NA,NA
6277,18210,19450,1,1,NA,NA,NA,NA,NA
6278,18210,19423,1,1,NA,NA,NA,NA,NA
6326,18332,18395,5,1,NA,NA,NA,NA,NA
6332,18356,18395,5,1,NA,NA,NA,NA,NA
6341,18397,19450,5,1,NA,NA,NA,NA,NA
6342,18397,19424,5,1,NA,NA,NA,NA,NA
6343,18397,19423,5,1,NA,NA,NA,NA,NA
6423,18713,18455,5,1,NA,NA,NA,NA,NA
6424,18713,18394,5,1,NA,NA,NA,NA,NA
6425,18713,18522,5,1,NA,NA,NA,NA,NA
6426,18713,18395,5,1,NA,NA,NA,NA,NA
6450,18840,18428,5,1,NA,NA,NA,NA,NA
6496,19110,19469,5,1,NA,NA,NA,NA,NA
6513,19241,18447,5,1,NA,NA,NA,NA,NA
6514,19241,19428,5,1,NA,NA,NA,NA,NA
6515,19241,18388,5,1,NA,NA,NA,NA,NA
6596,19553,19428,5,1,NA,NA,NA,NA,NA
6597,19553,19496,5,1,NA,NA,NA,NA,NA
6598,19553,19422,5,1,NA,NA,NA,NA,NA
6618,19719,18609,5,1,NA,NA,NA,NA,NA
6619,19719,18418,5,1,NA,NA,NA,NA,NA
6620,19719,18393,5,1,NA,NA,NA,NA,NA
6771,20448,18671,5,1,NA,NA,NA,NA,NA
6711,20213,19450,1,1,NA,NA,NA,NA,NA
6712,20213,19424,2,1,NA,NA,NA,NA,NA
6713,20213,19409,1,1,NA,NA,NA,NA,NA
6853,20646,18477,5,1,NA,NA,NA,NA,NA
6854,20646,18400,5,1,NA,NA,NA,NA,NA
6855,20646,18399,5,1,NA,NA,NA,NA,NA
6856,20646,16310,5,1,NA,NA,NA,NA,NA
6921,21067,19409,2,1,NA,NA,NA,NA,NA
6922,21067,19425,2,1,NA,NA,NA,NA,NA
6923,21067,18524,1,1,NA,NA,NA,NA,NA
7283,23483,18609,5,1,NA,NA,NA,NA,NA
7284,23483,18431,5,1,NA,NA,NA,NA,NA
7285,23483,18390,5,1,NA,NA,NA,NA,NA
7286,23483,18481,5,1,NA,NA,NA,NA,NA
7287,23483,19682,5,1,NA,NA,NA,NA,NA
6208,18060,19423,5,1,NA,NA,NA,NA,NA
6280,18211,19448,5,1,NA,NA,NA,NA,NA
6281,18211,19409,5,1,NA,NA,NA,NA,NA
6282,18211,18389,5,1,NA,NA,NA,NA,NA
6283,18211,19449,5,1,NA,NA,NA,NA,NA
6284,18211,19422,5,1,NA,NA,NA,NA,NA
6327,18336,19437,5,1,NA,NA,NA,NA,NA
6328,18336,19097,5,1,NA,NA,NA,NA,NA
6329,18336,19439,5,1,NA,NA,NA,NA,NA
6333,18360,18455,5,1,NA,NA,NA,NA,NA
6334,18360,18619,5,1,NA,NA,NA,NA,NA
6347,18430,19446,5,1,NA,NA,NA,NA,NA
6344,18430,19428,1,1,NA,NA,NA,NA,NA
6345,18430,19436,1,1,NA,NA,NA,NA,NA
6346,18430,18642,1,1,NA,NA,NA,NA,NA
6348,18430,19409,1,1,NA,NA,NA,NA,NA
6427,18718,18455,5,1,NA,NA,NA,NA,NA
6428,18718,18441,5,1,NA,NA,NA,NA,NA
6429,18718,18522,5,1,NA,NA,NA,NA,NA
6430,18718,18544,5,1,NA,NA,NA,NA,NA
6431,18718,18409,5,1,NA,NA,NA,NA,NA
6432,18718,18395,5,1,NA,NA,NA,NA,NA
6451,18843,19408,1,1,NA,NA,NA,NA,NA
6452,18843,19499,1,1,NA,NA,NA,NA,NA
6516,19249,19409,5,1,NA,NA,NA,NA,NA
6517,19249,19426,5,1,NA,NA,NA,NA,NA
6518,19249,19425,5,1,NA,NA,NA,NA,NA
6519,19249,19422,5,1,NA,NA,NA,NA,NA
6497,19167,19426,1,1,NA,NA,NA,NA,NA
6498,19167,19408,2,1,NA,NA,NA,NA,NA
6499,19167,19436,1,1,NA,NA,NA,NA,NA
6621,19730,19558,5,1,NA,NA,NA,NA,NA
6714,20290,17672,5,1,NA,NA,NA,NA,NA
6715,20290,18390,5,1,NA,NA,NA,NA,NA
6716,20290,19240,5,1,NA,NA,NA,NA,NA
6772,20449,18388,5,1,NA,NA,NA,NA,NA
6773,20449,18499,5,1,NA,NA,NA,NA,NA
6774,20449,18389,5,1,NA,NA,NA,NA,NA
6775,20449,18640,5,1,NA,NA,NA,NA,NA
6857,20647,18390,5,1,NA,NA,NA,NA,NA
6924,21129,18393,5,1,NA,NA,NA,NA,NA
6925,21129,18642,5,1,NA,NA,NA,NA,NA
6926,21129,18401,5,1,NA,NA,NA,NA,NA
7288,23513,19409,5,1,NA,NA,NA,NA,NA
7289,23513,19451,5,1,NA,NA,NA,NA,NA
7290,23513,19422,5,1,NA,NA,NA,NA,NA
6209,18060,19425,5,1,NA,NA,NA,NA,NA
6285,18223,14902,5,1,NA,NA,NA,NA,NA
6286,18223,19404,5,1,NA,NA,NA,NA,NA
6349,18439,19424,2,1,NA,NA,NA,NA,NA
6350,18439,19423,1,1,NA,NA,NA,NA,NA
6351,18439,19422,2,1,NA,NA,NA,NA,NA
6433,18723,18609,5,1,NA,NA,NA,NA,NA
6434,18723,18477,5,1,NA,NA,NA,NA,NA
6435,18723,19496,5,1,NA,NA,NA,NA,NA
6436,18723,19497,5,1,NA,NA,NA,NA,NA
6437,18723,18767,5,1,NA,NA,NA,NA,NA
6453,18849,18477,5,1,NA,NA,NA,NA,NA
6599,19553,18599,5,1,NA,NA,NA,NA,NA
6454,18849,18431,5,1,NA,NA,NA,NA,NA
6455,18849,18642,5,1,NA,NA,NA,NA,NA
6456,18849,18990,5,1,NA,NA,NA,NA,NA
6457,18849,18522,5,1,NA,NA,NA,NA,NA
6600,19565,19424,5,1,NA,NA,NA,NA,NA
6601,19565,19450,5,1,NA,NA,NA,NA,NA
6520,19260,19428,1,1,NA,NA,NA,NA,NA
6521,19260,19508,1,1,NA,NA,NA,NA,NA
6522,19260,19527,1,1,NA,NA,NA,NA,NA
6500,19168,19408,2,1,NA,NA,NA,NA,NA
6501,19168,19420,1,1,NA,NA,NA,NA,NA
6502,19168,19422,1,1,NA,NA,NA,NA,NA
6622,19735,18531,5,1,NA,NA,NA,NA,NA
6623,19735,18455,5,1,NA,NA,NA,NA,NA
6776,20464,18428,5,1,NA,NA,NA,NA,NA
6777,20464,18475,5,1,NA,NA,NA,NA,NA
6778,20464,15826,5,1,NA,NA,NA,NA,NA
6717,20297,19428,2,1,NA,NA,NA,NA,NA
6718,20297,18532,1,1,NA,NA,NA,NA,NA
6719,20297,19580,1,1,NA,NA,NA,NA,NA
6858,20648,18393,5,1,NA,NA,NA,NA,NA
6859,20648,18642,5,1,NA,NA,NA,NA,NA
6860,20648,18401,5,1,NA,NA,NA,NA,NA
6927,21138,18390,5,1,NA,NA,NA,NA,NA
6928,21138,19100,5,1,NA,NA,NA,NA,NA
6929,21138,16823,5,1,NA,NA,NA,NA,NA
7291,23552,18393,5,1,NA,NA,NA,NA,NA
7292,23552,18428,5,1,NA,NA,NA,NA,NA
7293,23552,18544,5,1,NA,NA,NA,NA,NA
7294,23552,19058,5,1,NA,NA,NA,NA,NA
7295,23552,19059,5,1,NA,NA,NA,NA,NA
7296,23552,19683,5,1,NA,NA,NA,NA,NA
6210,18057,19424,5,1,NA,NA,NA,NA,NA
6602,1416,19549,5,1,NA,NA,NA,NA,NA
6352,18448,19450,5,1,NA,NA,NA,NA,NA
6353,18448,18409,5,1,NA,NA,NA,NA,NA
6354,18448,18401,5,1,NA,NA,NA,NA,NA
6355,18448,18402,5,1,NA,NA,NA,NA,NA
6356,18448,18507,5,1,NA,NA,NA,NA,NA
6357,18448,19463,5,1,NA,NA,NA,NA,NA
6358,18448,18406,5,1,NA,NA,NA,NA,NA
6359,18448,19470,5,1,NA,NA,NA,NA,NA
6360,18448,19471,5,1,NA,NA,NA,NA,NA
6361,18448,18412,5,1,NA,NA,NA,NA,NA
6504,19173,19409,5,1,NA,NA,NA,NA,NA
6603,1416,19550,5,1,NA,NA,NA,NA,NA
6505,19173,19022,5,1,NA,NA,NA,NA,NA
6458,18876,19450,1,1,NA,NA,NA,NA,NA
6459,18876,19424,1,1,NA,NA,NA,NA,NA
6460,18876,19423,1,1,NA,NA,NA,NA,NA
6523,19261,19498,5,1,NA,NA,NA,NA,NA
6503,19173,19465,1,1,NA,NA,NA,NA,NA
6624,19736,19559,5,1,NA,NA,NA,NA,NA
6625,19736,18399,5,1,NA,NA,NA,NA,NA
6720,20298,19409,5,1,NA,NA,NA,NA,NA
6721,20298,19451,5,1,NA,NA,NA,NA,NA
6722,20298,19505,5,1,NA,NA,NA,NA,NA
6723,20298,19477,5,1,NA,NA,NA,NA,NA
6779,20465,19426,5,1,NA,NA,NA,NA,NA
6780,20465,19467,5,1,NA,NA,NA,NA,NA
6781,20465,19409,5,1,NA,NA,NA,NA,NA
6782,20465,19428,5,1,NA,NA,NA,NA,NA
6783,20465,19422,5,1,NA,NA,NA,NA,NA
6784,20465,19435,5,1,NA,NA,NA,NA,NA
6785,20465,18556,5,1,NA,NA,NA,NA,NA
6861,20649,18390,5,1,NA,NA,NA,NA,NA
6862,20649,18428,5,1,NA,NA,NA,NA,NA
6863,20649,18431,5,1,NA,NA,NA,NA,NA
6864,20649,18481,5,1,NA,NA,NA,NA,NA
6930,21143,19409,5,1,NA,NA,NA,NA,NA
6931,21143,19408,5,1,NA,NA,NA,NA,NA
6932,21143,19422,5,1,NA,NA,NA,NA,NA
6933,21143,19595,5,1,NA,NA,NA,NA,NA
6934,21143,19420,5,1,NA,NA,NA,NA,NA
7297,23552,19060,5,1,NA,NA,NA,NA,NA
6211,18070,19426,5,1,NA,NA,NA,NA,NA
6212,18070,19409,5,1,NA,NA,NA,NA,NA
6213,18070,19422,5,1,NA,NA,NA,NA,NA
6288,18228,15857,1,1,NA,NA,NA,NA,NA
6362,18465,19450,5,1,NA,NA,NA,NA,NA
6363,18465,18401,5,1,NA,NA,NA,NA,NA
6461,18877,18389,5,1,NA,NA,NA,NA,NA
6462,18877,18640,5,1,NA,NA,NA,NA,NA
6463,18877,18388,5,1,NA,NA,NA,NA,NA
6506,19190,18394,5,1,NA,NA,NA,NA,NA
6508,19190,18531,5,1,NA,NA,NA,NA,NA
6604,19662,19551,5,1,NA,NA,NA,NA,NA
6626,19739,19560,5,1,NA,NA,NA,NA,NA
6724,20301,19436,5,1,NA,NA,NA,NA,NA
6725,20301,19426,5,1,NA,NA,NA,NA,NA
6726,20301,19422,5,1,NA,NA,NA,NA,NA
6727,20301,19465,5,1,NA,NA,NA,NA,NA
6728,20301,19451,5,1,NA,NA,NA,NA,NA
6729,20301,19408,5,1,NA,NA,NA,NA,NA
6730,20301,19437,5,1,NA,NA,NA,NA,NA
6786,20466,18388,5,1,NA,NA,NA,NA,NA
6787,20466,18640,5,1,NA,NA,NA,NA,NA
6788,20466,18499,5,1,NA,NA,NA,NA,NA
6789,20466,15500,5,1,NA,NA,NA,NA,NA
6865,20650,18477,5,1,NA,NA,NA,NA,NA
6866,20650,16310,5,1,NA,NA,NA,NA,NA
6867,20650,18955,5,1,NA,NA,NA,NA,NA
6868,20650,19201,5,1,NA,NA,NA,NA,NA
6869,20650,18554,5,1,NA,NA,NA,NA,NA
6935,21198,19428,5,1,NA,NA,NA,NA,NA
6936,21198,19409,5,1,NA,NA,NA,NA,NA
7298,23629,18393,5,1,NA,NA,NA,NA,NA
7299,23629,18609,5,1,NA,NA,NA,NA,NA
7300,23629,18388,5,1,NA,NA,NA,NA,NA
7301,23629,19063,5,1,NA,NA,NA,NA,NA
7302,23629,19059,5,1,NA,NA,NA,NA,NA
6214,18079,19409,5,1,NA,NA,NA,NA,NA
6215,18079,19422,5,1,NA,NA,NA,NA,NA
6216,18079,18524,5,1,NA,NA,NA,NA,NA
6289,18228,19404,5,1,NA,NA,NA,NA,NA
6364,18476,19409,1,1,NA,NA,NA,NA,NA
6365,18476,19422,2,1,NA,NA,NA,NA,NA
6366,18476,19428,2,1,NA,NA,NA,NA,NA
6367,18476,19450,2,1,NA,NA,NA,NA,NA
6368,18476,19408,2,1,NA,NA,NA,NA,NA
6369,18476,19424,1,1,NA,NA,NA,NA,NA
6370,18476,19436,1,1,NA,NA,NA,NA,NA
6371,18476,18436,1,1,NA,NA,NA,NA,NA
6464,18908,18447,5,1,NA,NA,NA,NA,NA
6527,19310,19424,2,1,NA,NA,NA,NA,NA
6528,19310,19450,2,1,NA,NA,NA,NA,NA
6529,19310,19423,1,1,NA,NA,NA,NA,NA
6509,19173,19524,1,1,NA,NA,NA,NA,NA
6605,19679,18455,5,1,NA,NA,NA,NA,NA
6606,19679,18389,5,1,NA,NA,NA,NA,NA
6607,19679,19131,5,1,NA,NA,NA,NA,NA
6608,19679,19552,5,1,NA,NA,NA,NA,NA
6609,19679,19553,5,1,NA,NA,NA,NA,NA
6610,19679,19554,5,1,NA,NA,NA,NA,NA
6611,19679,19543,5,1,NA,NA,NA,NA,NA
6612,19679,19544,5,1,NA,NA,NA,NA,NA
6613,19679,18388,5,1,NA,NA,NA,NA,NA
6627,19740,19461,5,1,NA,NA,NA,NA,NA
6628,19740,18444,5,1,NA,NA,NA,NA,NA
6629,19740,18396,5,1,NA,NA,NA,NA,NA
6731,20307,18390,5,1,NA,NA,NA,NA,NA
6732,20307,19509,5,1,NA,NA,NA,NA,NA
6733,20307,19043,5,1,NA,NA,NA,NA,NA
6790,20467,18388,5,1,NA,NA,NA,NA,NA
6791,20467,18428,5,1,NA,NA,NA,NA,NA
6792,20467,18399,5,1,NA,NA,NA,NA,NA
6793,20467,18400,5,1,NA,NA,NA,NA,NA
6794,20467,15500,5,1,NA,NA,NA,NA,NA
6870,20658,18477,5,1,NA,NA,NA,NA,NA
6937,21226,19426,5,1,NA,NA,NA,NA,NA
6938,21226,19435,5,1,NA,NA,NA,NA,NA
6939,21226,19596,5,1,NA,NA,NA,NA,NA
6940,21226,18732,5,1,NA,NA,NA,NA,NA
6941,21226,19422,5,1,NA,NA,NA,NA,NA
7303,23637,18393,5,1,NA,NA,NA,NA,NA
7304,23637,19683,5,1,NA,NA,NA,NA,NA
7305,23637,19059,5,1,NA,NA,NA,NA,NA
7306,23637,19684,5,1,NA,NA,NA,NA,NA
6217,18085,19428,5,1,NA,NA,NA,NA,NA
6630,19743,18401,5,1,NA,NA,NA,NA,NA
6218,18085,19409,5,1,NA,NA,NA,NA,NA
6219,18085,19422,5,1,NA,NA,NA,NA,NA
6220,18085,18672,5,1,NA,NA,NA,NA,NA
6221,18085,18671,5,1,NA,NA,NA,NA,NA
6290,18229,19408,5,1,NA,NA,NA,NA,NA
6372,18465,19424,2,1,NA,NA,NA,NA,NA
6373,18465,19473,5,1,NA,NA,NA,NA,NA
7918,25618,19779,1,1,NA,NA,NA,NA,NA
6465,18911,19405,5,1,NA,NA,NA,NA,NA
6831,20624,19436,2,1,NA,NA,NA,NA,NA
6832,20624,19424,2,1,NA,NA,NA,NA,NA
6833,20624,19408,2,1,NA,NA,NA,NA,NA
6942,20624,19542,1,1,NA,NA,NA,NA,NA
7307,23637,19685,5,1,NA,NA,NA,NA,NA
6631,19743,18549,5,1,NA,NA,NA,NA,NA
6734,20313,18399,5,1,NA,NA,NA,NA,NA
6735,20313,18400,5,1,NA,NA,NA,NA,NA
6736,20313,18416,5,1,NA,NA,NA,NA,NA
6737,20313,18944,5,1,NA,NA,NA,NA,NA
6795,20485,19448,5,1,NA,NA,NA,NA,NA
6796,20485,18412,5,1,NA,NA,NA,NA,NA
6871,20663,18477,5,1,NA,NA,NA,NA,NA
7308,23637,18389,5,1,NA,NA,NA,NA,NA
6222,18085,18683,5,1,NA,NA,NA,NA,NA
6223,18085,18642,5,1,NA,NA,NA,NA,NA
6291,18229,19437,5,1,NA,NA,NA,NA,NA
6535,19357,19450,2,1,NA,NA,NA,NA,NA
6536,19357,19423,1,1,NA,NA,NA,NA,NA
6537,19357,19408,1,1,NA,NA,NA,NA,NA
6538,19357,19425,1,1,NA,NA,NA,NA,NA
6539,19357,19409,1,1,NA,NA,NA,NA,NA
