id,post_id,tag_id
17523,3156,572
17524,3156,218
17525,3156,180
17543,3157,1061
17544,3157,842
17545,3157,1138
17546,3157,87
17547,3157,315
17548,3157,988
17563,3147,1248
17564,3147,1220
17565,3147,180
17566,3147,315
17567,3147,1246
17568,3147,1247
17571,3159,544
17572,3159,103
17607,3161,41
17608,3161,210
17609,3161,685
17610,3161,1126
17611,3161,682
32371,5311,1281
32372,5311,766
32373,5311,513
33271,5546,544
33272,5546,847
33273,5546,1091
33274,5546,534
33275,5546,838
33276,5546,103
33277,5546,10
33278,5546,363
33279,5546,1627
33280,5546,695
33281,5546,759
33282,5546,1399
33283,5546,19
33284,5546,52
33285,5546,726
33286,5546,119
33287,5546,1368
33288,5546,1558
33289,5546,603
17860,3165,544
17861,3165,1252
17862,3165,1253
17863,3165,1254
17864,3165,1255
17865,3165,1256
17866,3165,553
17867,3165,554
17868,3165,1132
17869,3165,742
17870,3165,134
17873,3169,41
17902,3166,586
17903,3166,956
17904,3166,230
17905,3166,222
17936,3176,193
17937,3176,1229
17938,3176,1231
17939,3176,218
17940,3176,573
17941,3176,30
17942,3176,63
17944,3167,1226
17945,3155,720
17946,3155,1251
17947,3155,629
17948,3155,454
17949,3155,87
17950,3148,458
17951,3148,1191
17952,3148,637
17953,3148,341
17954,3145,257
17955,3145,1186
17956,3145,358
17957,3145,72
17958,3145,489
17959,3145,300
17960,3145,560
17961,3145,212
17962,3145,1243
17963,3145,1244
17964,3172,41
17968,3168,963
17969,3164,544
17970,3164,1254
17971,3164,1259
17972,3164,1252
17973,3164,1253
17974,3164,742
17975,3164,1255
17976,3164,1256
17977,3164,1257
17978,3164,1258
17979,3164,555
17980,3164,1132
17981,3164,567
17982,3164,55
17983,3164,568
17984,3164,553
17985,3164,134
17986,3164,543
17997,3190,126
31617,5133,443
31618,5133,71
18014,3196,908
18015,3196,222
18016,3196,454
18017,3196,1261
32374,5310,1481
32375,5310,1523
32376,5310,630
32377,5310,47
18030,3197,38
18031,3197,75
18032,3197,1068
18033,3197,1262
18034,3197,1263
18035,3197,189
33290,5556,458
33291,5556,637
33292,5556,702
18163,3199,64
18164,3199,996
18165,3199,838
18166,3199,391
18167,3199,30
18168,3199,558
18169,3199,208
18170,3199,595
18171,3199,1267
18172,3199,180
18173,3199,1269
18174,3199,1047
18175,3199,1268
18176,3199,605
18177,3199,185
18178,3199,63
18183,3188,544
18184,3188,103
18185,3177,992
18186,3177,482
18187,3177,1260
18188,3177,591
18189,3177,850
18190,3177,495
18191,3177,175
18192,3177,956
18193,3162,603
18194,3162,803
18203,3198,1264
18204,3198,1265
18205,3198,1266
18206,3198,1019
18211,3192,1241
18212,3192,83
18268,3205,1138
18269,3205,838
18270,3205,726
18271,3205,759
31619,5134,1176
31620,5134,1594
31621,5134,71
31622,5134,775
32730,5437,193
32731,5437,1763
32732,5437,228
32733,5437,10
32734,5437,1229
32735,5437,1006
32736,5437,113
32737,5437,19
32738,5437,1588
32739,5437,181
32740,5437,1572
32741,5437,668
32742,5437,1885
32743,5437,1886
18372,3200,225
18373,3200,421
18374,3200,81
18375,3200,296
18376,3200,1233
18377,3200,1235
18378,3200,1270
18379,3200,1271
18408,3206,960
18409,3206,1273
18410,3206,1274
18411,3206,126
18412,3212,1280
18413,3212,1226
18419,3210,1265
18420,3210,267
18421,3210,222
18422,3210,1278
18423,3210,1279
18449,3213,1281
18450,3213,1282
18451,3213,1283
18452,3213,4
18453,3213,1285
18454,3213,1286
18455,3213,1284
18456,3214,257
18457,3214,1287
18458,3214,1288
18459,3214,1289
18460,3214,1290
18461,3214,1291
18462,3214,1293
18463,3214,1294
18464,3214,210
18465,3214,181
18488,3216,36
18489,3216,1191
18490,3216,341
18491,3216,1220
18492,3216,1246
18493,3216,1247
18496,3219,601
18525,3224,1280
18526,3224,1297
18527,3224,954
18528,3224,1269
18566,3223,1126
18567,3223,519
18568,3223,1002
18569,3223,748
18570,3223,589
18571,3223,1198
18572,3223,847
18573,3223,1296
18574,3223,470
18575,3223,1242
18576,3223,1295
18577,3223,892
18578,3223,222
18579,3223,159
18580,3217,36
18581,3217,474
18582,3217,180
18583,3217,341
18584,3217,1220
18585,3211,315
18586,3211,940
18587,3211,443
18588,3211,214
18589,3209,458
18590,3209,604
18591,3209,637
18592,3209,1277
18593,3207,188
18594,3207,581
18595,3207,790
18596,3229,260
18597,3229,586
18598,3229,972
18599,3229,591
18600,3229,1300
18601,3229,1301
18602,3229,1302
18603,3229,1303
18604,3231,376
18605,3231,1271
18606,3232,44
18607,3232,1304
18608,3232,1305
18609,3232,1306
18610,3232,955
18611,3232,476
18612,3232,223
18613,3233,1312
18614,3233,560
18615,3233,1307
18616,3233,1309
18617,3233,1310
18618,3233,1311
31623,5135,1777
31624,5135,1668
31625,5135,1750
32025,5216,1798
32026,5216,1806
32027,5216,657
32028,5216,278
32029,5216,1431
32030,5216,154
32031,5216,155
32032,5216,38
32033,5216,427
32034,5216,940
32035,5216,1073
32036,5216,1593
32037,5216,444
32038,5216,189
32039,5216,1602
32040,5216,990
32041,5216,481
32042,5216,1383
32043,5216,1774
32044,5216,1263
32045,5216,1521
32046,5216,126
32744,5438,637
32745,5438,702
32746,5438,455
18683,3234,544
18684,3234,323
18685,3234,164
18686,3234,534
18687,3234,103
18688,3234,552
18689,3234,1130
18690,3234,1135
18691,3234,16
18692,3234,360
18693,3234,163
18694,3234,17
18695,3234,854
18696,3234,505
18697,3234,1021
18698,3234,853
18706,3236,1313
18707,3236,1314
18708,3236,1315
18709,3236,1316
18710,3236,233
18711,3236,209
18712,3236,917
18713,3237,1315
18714,3237,1317
18715,3237,1318
18716,3237,1319
18717,3237,367
18718,3237,434
18719,3237,87
18720,3238,1320
18721,3238,88
18722,3238,637
18724,3226,64
18725,3226,391
18726,3226,1194
18727,3226,1298
18728,3226,1047
18729,3226,185
18730,3226,605
18731,3227,300
18732,3227,652
18733,3227,1272
18734,3227,1299
18735,3227,181
18736,3227,745
18737,3227,184
18738,3227,222
18739,3243,761
18740,3243,637
18741,3243,454
18742,3243,1321
18743,3244,313
18744,3244,227
18745,3244,1295
18746,3247,322
18747,3247,340
18748,3247,637
18749,3247,246
18750,3247,455
18808,3249,64
18809,3249,71
18810,3249,1322
18811,3249,589
18812,3249,181
18813,3249,1143
18814,3249,58
18815,3249,61
18816,3249,63
18824,3250,36
18825,3250,72
18826,3250,1323
18827,3250,180
18828,3250,222
18829,3250,1246
18830,3250,1247
18831,3248,544
18832,3248,323
18833,3248,164
18834,3248,534
18835,3248,103
18836,3248,552
18837,3248,1130
18838,3248,1135
18839,3248,16
18840,3248,360
18841,3248,163
18842,3248,17
18843,3248,854
18844,3248,505
18845,3248,1021
18846,3248,853
18850,3242,210
42899,6427,803
42900,6427,1220
42901,6427,1896
18880,3258,601
32047,5209,775
18898,3269,1330
18899,3269,180
18900,3268,1264
18901,3268,180
18902,3268,1330
18903,3268,1220
18905,3271,174
18906,3272,704
18908,3274,209
18910,3280,1332
18911,3280,174
18912,3280,126
32602,5370,1879
32747,5441,637
32748,5441,454
32749,5441,702
18956,3289,64
18957,3289,1143
18958,3289,209
18959,3289,210
18960,3289,981
18961,3289,1334
18962,3289,1335
18971,3260,544
18972,3260,323
18973,3260,164
18974,3260,534
18975,3260,103
18976,3260,552
18977,3260,1130
18978,3260,1135
18979,3260,16
18980,3260,360
18981,3260,163
18982,3260,17
18983,3260,854
18984,3260,505
18985,3260,1021
18986,3260,853
18999,3286,443
19000,3286,940
19001,3286,1333
19002,3279,1331
19004,3273,125
19005,3261,223
19006,3296,761
19007,3296,637
19039,3303,1345
19040,3303,1036
19041,3303,125
19042,3303,1328
19043,3303,149
19044,3303,1174
19045,3303,1211
19046,3303,93
19098,3266,1328
19099,3266,1329
19100,3266,1264
19101,3266,1327
19102,3287,1333
19103,3309,637
19104,3309,454
19126,3311,458
19127,3311,308
19128,3311,838
19129,3311,222
19130,3311,1198
19139,3312,294
19140,3312,1227
19141,3312,174
19142,3312,304
19143,3312,278
19144,3312,633
19145,3312,218
19146,3312,446
19147,3307,384
19148,3307,481
19149,3307,75
19150,3307,236
19151,3307,653
19152,3307,158
19153,3298,601
19154,3297,458
19155,3297,626
19156,3297,246
19157,3297,637
32048,5208,1
32049,5208,603
32050,5208,315
32051,5208,1104
32052,5208,9
32053,5208,44
32054,5208,463
32055,5208,464
32056,5208,19
32057,5208,692
32058,5208,1429
32059,5208,1430
32060,5208,119
32061,5208,888
32062,5208,1627
32063,5208,816
19208,3313,1313
19209,3313,41
19210,3313,1354
19211,3313,1355
19212,3313,496
19213,3313,209
19214,3313,210
19215,3313,1335
19239,3316,696
19240,3316,1150
19241,3316,1356
19242,3316,1357
19243,3316,70
19279,3321,16
19280,3321,454
19281,3321,1359
19337,3323,201
19338,3323,1360
19339,3323,1361
19340,3323,1362
19341,3323,1363
19342,3323,1364
19343,3323,1365
19344,3323,1366
19345,3323,1367
19355,3319,16
19356,3319,626
19357,3319,236
19358,3319,637
19359,3319,455
19360,3318,16
19361,3318,458
19362,3318,1331
19363,3318,626
19364,3318,637
19365,3320,626
19366,3320,796
19367,3320,1358
19368,3320,454
19369,3322,173
19370,3314,1339
19371,3314,1220
19372,3314,790
19373,3306,1345
19374,3306,1346
19375,3306,1060
19376,3306,1061
19377,3306,88
19378,3306,218
19379,3306,1339
19380,3305,1350
19381,3305,71
19382,3305,494
19383,3305,1265
19384,3305,954
19385,3305,734
19386,3305,1279
19399,3331,209
19400,3331,1105
19401,3331,210
19402,3331,1171
19403,3331,1108
19404,3331,215
19405,3331,1369
19406,3331,1370
19407,3331,1371
19408,3331,1372
19430,3333,657
19431,3333,489
19432,3333,572
19433,3333,278
19434,3333,300
31664,5137,30
31665,5137,1348
31666,5137,1061
31667,5137,1809
31668,5137,842
31669,5137,87
19462,3328,1210
19463,3328,838
19464,3328,173
19465,3328,902
19466,3328,847
19467,3315,544
19468,3315,481
19469,3315,657
19470,3315,427
19471,3315,940
19472,3315,1073
19473,3315,278
19474,3315,103
19475,3315,444
19476,3315,126
31670,5137,1484
31671,5137,1485
31672,5137,783
31673,5137,273
31674,5137,658
31675,5137,659
31676,5137,1077
31677,5137,758
31678,5137,375
31679,5137,344
31680,5137,474
31681,5137,1339
31682,5137,1752
32608,4912,280
32609,4912,184
32610,4912,603
32611,4912,287
32612,4912,943
19523,3332,203
19524,3332,1126
19525,3332,519
19526,3332,75
19527,3332,397
19528,3332,763
19529,3332,956
19530,3332,1373
19538,3344,128
19539,3344,1153
19540,3344,34
19541,3344,4
19542,3344,230
19543,3344,1357
19544,3344,112
19545,3344,82
19546,3344,474
19547,3344,959
19550,3347,899
19551,3347,637
19576,3341,64
19577,3341,226
19578,3341,519
19579,3341,847
19580,3341,19
19581,3341,1242
19582,3341,315
19587,3334,64
19588,3334,443
19589,3334,519
19590,3334,940
19591,3334,589
19592,3334,214
19593,3334,184
19594,3334,697
19595,3334,315
19598,3346,112
19599,3346,226
19659,3356,1376
19660,3356,1377
19661,3356,69
19662,3356,97
19663,3356,940
19664,3356,941
19665,3356,13
19666,3356,657
19667,3356,126
19668,3356,278
19669,3356,633
19670,3356,988
19671,3356,446
19672,3356,1375
19681,3351,184
19683,3329,1368
19684,3348,1105
19685,3348,58
19686,3348,49
19687,3339,720
19688,3339,99
19689,3339,294
19690,3339,489
19691,3339,1296
19692,3339,19
19693,3339,1236
19694,3339,696
19695,3339,697
19696,3339,698
19697,3339,443
19698,3340,338
19699,3340,955
19700,3340,748
19701,3340,222
19729,3363,1378
19730,3363,230
19731,3363,1126
19732,3363,41
19733,3363,298
19734,3363,589
19735,3363,209
19736,3363,212
19737,3363,763
19738,3371,1105
19739,3371,315
19740,3371,161
19741,3371,39
31683,5140,654
31684,5140,16
31685,5140,17
31686,5140,534
31687,5140,1690
31688,5140,163
31689,5140,164
31690,5140,1189
19755,3354,8
19756,3353,1049
19757,3350,64
19758,3350,982
19759,3350,294
19760,3350,519
19761,3350,455
19762,3350,214
19763,3350,633
19764,3350,697
19765,3350,1374
31691,5140,552
31692,5140,1209
31693,5140,1473
31694,5140,323
31695,5140,1482
31696,5140,853
31697,5140,854
31698,5140,989
31699,5140,360
31700,5140,1130
31701,5140,236
31702,5140,1135
31703,5140,505
31704,5140,1021
19781,3380,257
19782,3380,1380
19783,3380,561
19784,3380,209
19785,3380,210
19786,3380,214
32613,5371,225
32614,5371,390
32615,5371,333
32616,5371,1167
32617,5371,82
32618,5371,218
32619,5371,591
19815,3384,748
19816,3384,591
19817,3384,720
19818,3384,307
19819,3384,308
19820,3384,469
19821,3384,655
19845,3379,575
19850,3383,322
19851,3383,227
19852,3383,1381
19853,3383,1382
19854,3383,71
19855,3383,41
19856,3383,203
19857,3383,236
19858,3383,1129
19859,3383,376
19860,3378,1379
19861,3378,443
19862,3378,1157
19863,3378,790
19864,3372,222
19865,3372,1242
19866,3372,315
19867,3372,1126
19868,3372,470
19869,3370,801
19870,3370,4
19871,3370,197
19872,3370,225
19873,3370,717
19874,3370,81
19875,3370,609
19876,3370,218
19878,3387,454
19879,3387,637
19880,3387,246
19881,3382,248
19882,3386,218
19899,3392,200
19900,3392,1385
19901,3392,1386
19902,3392,1387
19903,3392,1388
19904,3392,205
19905,3392,1384
19906,3392,184
19907,3395,236
19908,3395,181
19909,3395,1143
19910,3398,987
19911,3398,940
19912,3398,1389
19913,3398,885
19914,3398,443
19915,3398,444
19942,3403,257
19943,3403,994
19944,3403,1191
19945,3403,1390
19946,3403,1391
19947,3403,917
19948,3403,348
19949,3403,222
19953,3402,1345
19954,3402,1036
19955,3402,125
19956,3402,1328
19957,3402,336
19958,3402,149
19959,3402,1174
19960,3402,1211
19961,3402,93
19978,3408,1335
19979,3408,1380
19980,3408,41
19981,3408,427
19982,3408,1143
19983,3408,228
19984,3409,1219
19985,3409,1380
19986,3409,982
19987,3409,1335
19988,3410,640
19989,3410,1392
19990,3410,1393
19991,3410,1006
19992,3410,489
20018,3411,112
20019,3411,1377
20020,3411,1265
20021,3412,64
20022,3412,1378
20023,3412,41
20024,3412,210
20025,3412,209
20026,3412,1394
20027,3412,1395
20028,3412,218
31705,5144,775
20045,3419,704
20046,3419,1066
20047,3419,790
20048,3419,1143
20049,3404,163
20050,3404,796
20051,3404,621
20058,3429,746
20059,3429,1396
20060,3429,717
32454,5324,1859
32455,5324,70
32456,5324,71
32620,5373,16
32621,5373,704
32622,5373,458
32623,5373,637
32624,5373,1359
20070,3428,1220
20071,3428,342
32753,5443,1703
33311,2492,17
33312,2492,163
20075,3432,1265
20076,3440,312
20077,3440,746
20078,3440,251
20079,3440,1398
20080,3440,7
20081,3433,544
20082,3433,801
20083,3433,4
20084,3433,103
20085,3444,601
20086,3445,601
33313,2492,39
20141,3449,455
20142,3449,203
20143,3449,622
20144,3449,1398
20145,3449,25
20146,3449,57
20147,3449,796
20148,3449,222
20162,3448,1345
20163,3448,1067
20164,3448,1036
20165,3448,125
20166,3448,1328
20167,3448,336
20168,3448,149
20169,3448,1174
20170,3448,1211
20171,3448,93
20214,3454,261
20215,3454,7
20216,3454,267
20217,3454,277
20218,3454,1400
20219,3454,167
20248,3458,994
20249,3458,226
20250,3458,558
20251,3458,21
20252,3458,1401
20253,3458,1242
20254,3458,315
20255,3458,222
20270,3456,720
20271,3456,72
20272,3456,692
20273,3456,629
20284,3462,720
20285,3462,492
20286,3462,1126
20287,3462,1350
20312,3466,588
20313,3466,180
20314,3466,804
31706,5153,1348
31707,5153,1061
31708,5153,842
31709,5153,1484
31710,5153,1485
31711,5153,783
31712,5153,1809
31713,5153,658
31714,5153,659
31715,5153,30
20339,3464,960
20340,3464,166
20341,3464,589
20342,3464,1231
20343,3464,112
20344,3464,1242
20345,3464,763
20346,3464,222
31716,5153,87
31717,5153,344
31718,5153,474
31719,5153,1339
31720,5153,1752
20355,3459,1383
20356,3459,427
20357,3459,300
20358,3459,81
20359,3459,1402
20360,3459,1403
20361,3459,1404
20362,3455,458
20363,3455,637
20364,3455,246
20365,3447,896
20366,3447,169
20367,3447,763
20368,3447,470
20369,3447,297
32625,5383,629
32754,5449,637
32755,5449,454
32756,5449,702
20415,3471,987
20416,3471,444
20417,3471,1157
20418,3471,885
20423,3472,257
20424,3472,489
20425,3472,620
20426,3472,209
20427,3472,954
20428,3472,315
20441,3473,608
20442,3473,422
20443,3473,1406
20444,3473,1405
20445,3473,222
20446,3473,63
20447,3465,257
20448,3465,454
20449,3465,1350
20450,3465,7
20451,3465,1127
20452,3465,236
20453,3465,1265
20454,3465,600
20455,3457,544
20456,3457,1265
20457,3457,1398
20458,3457,103
20477,3478,601
20534,3482,41
20535,3482,215
20536,3482,1335
20537,3482,209
20538,3467,1345
20539,3467,1036
20540,3467,125
20541,3467,1328
20542,3467,149
20543,3467,1174
20544,3467,1211
20545,3467,93
20546,3484,1242
20547,3484,1174
20548,3484,70
20549,3484,71
20550,3485,1345
20551,3485,125
20552,3485,1174
20553,3485,149
20566,3488,112
20569,3488,166
20571,3491,1174
20572,3491,1242
20573,3491,230
20574,3491,70
20575,3491,71
20576,3492,163
20577,3492,164
20578,3492,70
20579,3492,71
20580,3492,552
20581,3492,16
20582,3492,17
20583,3492,1174
20598,3477,1345
20599,3477,125
20609,3493,899
20610,3493,36
20611,3493,637
20612,3494,345
20613,3494,637
20614,3494,455
20615,3500,166
20616,3501,544
20617,3501,103
20618,3501,72
20619,3501,75
20620,3501,104
20621,3501,1255
20622,3501,63
31721,5154,458
31722,5154,1668
31723,5154,637
31724,5154,1495
32117,5224,960
32118,5224,609
32119,5224,36
32120,5224,81
20631,3503,1408
20632,3503,763
20633,3503,1358
20634,3503,1407
20635,3502,184
20636,3502,162
20637,3502,1132
20638,3502,37
20639,3504,770
32121,5224,1264
32122,5224,752
32123,5224,1745
32124,5224,1428
32125,5224,1687
32126,5224,792
32127,5224,1220
32128,5224,603
32129,5224,1247
32477,5319,288
32478,5319,534
32479,5319,847
32480,5319,1091
32481,5319,710
32482,5319,838
32483,5319,1417
32484,5319,10
32485,5319,1399
32486,5319,1627
32487,5319,695
32488,5319,759
32489,5319,944
32490,5319,1368
32491,5319,19
32492,5319,52
32493,5319,726
32494,5319,119
32495,5319,280
20668,3495,345
20669,3495,637
20670,3495,455
32496,5319,603
32626,5400,1536
32627,5400,609
32628,5400,603
32629,5400,955
32630,5400,161
32631,5400,1264
32632,5400,1723
33317,5561,1272
33318,5561,225
33319,5561,1815
20686,3510,1132
20693,3513,1409
20694,3513,1410
20695,3513,1126
20696,3513,422
20697,3513,47
20716,3514,1126
20717,3514,391
20718,3514,878
20719,3514,338
20720,3514,218
20721,3514,605
20740,3515,1126
20741,3515,1143
20742,3515,633
20743,3515,58
20744,3515,218
20745,3515,63
20758,3512,189
20759,3505,994
20760,3505,226
20761,3505,1295
20762,3505,1242
20763,3505,315
20764,3505,348
20765,3505,1405
20766,3505,415
20771,3527,1265
20772,3527,1411
20773,3527,1412
20774,3527,1413
20775,3528,785
20776,3528,645
20777,3528,1414
20778,3528,1143
20795,3511,544
20796,3511,104
20797,3511,75
20798,3511,1255
20799,3511,103
20815,3531,522
20816,3531,581
20817,3531,790
20818,3526,166
20819,3525,456
20820,3525,899
20821,3525,637
20822,3540,1416
20823,3540,64
20824,3540,939
20825,3540,940
20826,3540,327
20843,3546,580
20844,3546,1417
20845,3546,1418
20846,3546,1419
20847,3546,1420
20848,3546,1421
20849,3546,1422
20850,3546,633
20857,3549,1379
20858,3549,1425
20859,3549,209
20860,3549,1426
20861,3549,1427
20862,3549,1236
20863,3549,726
20864,3549,696
20865,3549,697
20866,3549,315
20867,3534,544
20868,3534,103
20869,3534,72
20870,3534,75
20871,3534,109
20872,3534,104
20873,3534,1255
20874,3534,63
20875,3552,1428
20876,3552,637
20877,3555,185
20878,3555,226
20879,3555,31
20880,3556,128
20881,3556,1280
20882,3556,796
20883,3556,150
20892,3562,1430
20893,3562,8
20894,3562,842
20895,3562,1105
20896,3562,1429
20897,3562,182
20898,3562,1045
20901,3564,752
20902,3564,984
20903,3564,559
20909,3565,1432
20910,3565,1433
20911,3565,1431
20912,3565,940
20913,3565,279
20914,3557,911
20915,3569,248
20916,3570,64
20917,3570,940
20918,3570,692
20919,3570,279
20920,3570,1434
20921,3570,219
31725,5155,678
31726,5155,679
31727,5155,1352
31728,5155,430
31729,5155,1040
31730,5155,1621
31731,5155,793
31732,5155,185
31733,5155,1083
32130,1569,805
32131,1569,806
32132,1569,807
20941,3582,1209
20942,3582,188
20943,3582,581
20944,3582,790
20949,3587,1108
20950,3585,236
20957,3586,1040
20958,3589,637
20959,3576,1436
20960,3576,973
20961,3576,1127
20962,3579,544
20963,3579,1219
20964,3579,103
20965,3579,1289
20966,3579,427
20967,3579,210
20968,3579,1335
20969,3579,1372
20970,3578,71
20971,3595,851
20972,3595,1043
20973,3595,139
20974,3595,1437
20975,3595,159
20976,3596,224
20977,3596,483
20978,3596,230
20979,3596,7
20980,3596,717
20981,3596,1438
20985,3599,24
20986,3599,41
20987,3599,150
21004,3605,544
