id,proyecto_ley_estado_id,comision_id
9445,15659,9
9446,38583,1
9447,38583,7
9448,20351,14
9450,40437,12
9451,40440,5
9452,40441,5
9453,6290,2
9454,6291,2
9455,6294,14
9457,20354,1
9458,15664,7
9463,40456,7
9465,36750,14
9466,40458,2
9467,40459,2
9468,40464,7
9470,40468,6
9471,40469,12
9473,40471,13
9483,39429,13
9484,39464,13
9487,39466,13
9488,39599,13
9489,39414,13
9490,39554,13
9491,40233,1
9493,40118,1
9494,40191,1
9497,38872,12
9498,39408,11
9499,39410,11
9500,39459,11
9501,39411,11
9509,39276,11
9510,39352,11
9511,39486,11
9514,39270,11
9515,39288,11
9516,39271,11
9517,39272,11
9518,39273,11
9519,39274,11
9520,39275,11
13656,44689,9
13774,44762,13
13869,43763,10
13921,44952,4
13961,40682,8
9527,37540,12
9528,40502,11
9529,40503,8
9530,40504,1
9531,39412,1
14063,44008,14
9534,40508,13
9535,40511,12
9536,40512,12
14111,43900,4
9538,40525,4
9539,40526,4
9540,40527,4
9541,39914,4
9545,40021,4
9546,20326,1
9547,14893,8
9548,14893,10
9549,14893,12
9550,14893,13
9552,16295,9
9554,4232,5
9555,16296,9
9557,40534,11
9558,15668,7
9559,15667,7
9562,40538,14
9563,40539,14
9565,27123,8
9566,11348,13
9567,11347,13
9568,40542,14
9569,40543,13
9572,40549,1
9573,40267,4
9574,40274,4
9581,40558,13
9582,40559,8
9585,40569,13
9587,40571,13
9588,40570,13
9589,40409,1
9593,40577,3
9594,40578,11
9595,40583,4
9596,40584,7
9597,40585,6
9599,40590,11
9600,40591,11
9607,40604,11
9610,40607,9
9611,40608,4
9612,40609,10
9613,40610,2
9616,40289,1
9620,38947,8
9621,38947,10
9635,15670,2
9636,15675,8
9637,15674,8
9639,16623,3
9641,15317,14
9642,15314,2
9643,15313,2
9644,15318,14
9646,3557,16
9647,3557,9
9648,3557,4
9649,3557,7
9651,40633,7
9653,40636,14
9654,40637,11
9655,40638,3
9656,39409,11
9660,40643,8
9661,40644,1
9662,40648,7
9663,40649,6
9664,40650,7
9666,40655,12
9667,40656,2
9668,40657,2
9669,40658,6
9670,40659,4
9672,39263,11
9673,40417,11
9674,40642,1
9676,40667,11
9687,40686,3
9688,40687,8
9694,40693,2
9695,40694,7
9697,40698,4
9698,40380,4
9703,40706,4
9704,40707,6
9705,40692,7
9706,40708,9
9709,40717,6
9713,40393,2
9717,40397,2
9722,40383,11
9725,40386,11
9726,40387,11
9731,40700,2
9732,40700,14
9733,40773,11
9745,40723,2
9746,40798,3
9749,40801,1
9751,40803,3
9752,40804,8
9753,40805,11
13657,44690,9
13719,40418,11
9757,40815,6
9758,40816,5
9759,40817,5
9760,40385,11
13775,44763,13
13870,43865,1
9763,40820,13
9764,40822,1
13922,43786,1
13962,40866,8
9767,40825,12
9768,40827,11
14013,45121,1
14064,44297,14
14112,43920,4
9773,38859,14
9776,40474,1
9805,40719,6
9812,40879,14
9816,40381,1
9817,40892,1
9819,40027,13
9820,40895,13
9821,40896,2
9822,40897,2
9826,40376,4
9827,40832,7
9828,40903,6
9829,40904,4
9832,40913,2
9833,40914,2
9834,40915,6
9835,40916,7
9836,40917,12
9837,40918,12
9839,40920,2
9840,40921,2
9842,40781,6
9843,40394,2
9844,40935,6
9849,40936,6
9850,27983,4
9851,27917,7
9852,27914,7
9853,30533,1
9854,30338,1
9855,28011,7
9856,27913,7
9859,39368,10
9860,39234,10
9861,37003,8
9862,36952,8
9868,29209,4
9869,29090,4
9870,27907,11
9871,27769,11
9872,27898,12
9873,27961,8
9874,35231,4
9875,30757,4
9876,28852,11
9877,27786,11
9879,40831,14
9880,37323,2
9881,36947,2
9882,23513,11
9883,23523,10
9885,23522,10
9886,14970,10
9887,23763,1
9888,25484,11
9889,40956,6
9890,40957,7
9891,40117,3
9894,40960,3
9895,40480,3
9898,40963,6
9899,40964,4
9901,14453,14
9903,23494,10
9904,15019,10
9911,23159,1
9912,14271,7
9913,28015,4
9914,23512,11
9915,27870,4
9916,23510,11
9919,23479,14
9920,11034,2
9923,27654,4
9924,23269,11
9927,28182,12
9928,27752,12
9931,27816,36
9932,27816,10
9933,27816,28
9935,27550,11
9938,30090,7
9939,27780,1
9940,27630,1
9941,27792,1
9942,2578,4
9943,37039,6
9944,30762,3
9945,27751,3
9946,27504,7
9947,3209,11
9948,33785,4
9949,27783,12
9950,27783,13
9952,22531,6
9953,14459,3
9954,29427,8
9955,27188,13
9956,23173,12
9957,40973,13
9959,17424,2
9964,23335,5
9966,40987,6
9967,40988,6
9968,23762,1
9969,17129,8
9970,14310,10
9971,28031,14
9972,23347,2
9973,22958,4
9974,14509,11
9975,25344,7
9976,23491,1
9977,14477,3
9978,27584,8
9979,23189,10
9980,27838,8
9981,23433,10
9982,27698,13
9983,23332,11
9984,14196,4
9985,27790,11
9986,37539,4
9987,27788,11
9988,27559,11
9989,23339,8
9990,17157,10
9991,23567,10
9992,13561,11
9993,13561,4
13658,44691,9
13776,44764,13
13871,43551,14
9998,30694,4
9999,30293,4
10000,29177,11
10001,27682,11
10002,27753,9
10003,24157,4
10004,36933,8
10005,36933,10
10006,36933,12
10007,36933,13
10008,36881,8
10009,36881,10
10010,36881,12
10011,36881,13
10012,17426,13
10013,13877,12
13923,43856,7
13963,40867,8
14014,44583,10
10017,40994,4
10020,23334,1
10021,2749,16
14113,44165,4
10025,41000,16
10030,41004,17
10032,40457,7
10033,36396,1
10034,36262,1
10035,28021,6
10036,27814,6
10038,37008,6
10039,36910,6
10040,36911,6
10042,35230,2
10043,27998,14
10044,27934,14
10045,28313,14
10048,2639,6
10049,35811,17
10050,28246,6
10051,28245,6
10053,33528,9
10056,23011,11
10057,23011,4
10059,22955,11
10060,17753,4
10061,14507,11
10062,25311,4
10063,23055,11
10064,27661,4
10065,25476,11
10066,15552,4
10067,14145,11
10068,23013,11
10069,23013,4
10070,17583,4
10071,14160,11
10072,23012,11
10073,23012,4
10074,27494,4
10075,23492,11
10076,17849,2
10077,23485,5
10078,14198,12
10079,14198,13
10084,40857,14
10085,30000,4
10086,29676,4
10087,27784,11
10088,27503,11
10090,27882,2
10091,27637,2
10094,40384,11
10098,27739,7
10101,40396,2
10102,41028,5
10103,41029,11
10110,41034,4
10114,41038,4
10115,41040,10
10116,27884,2
10117,27577,2
10118,27577,12
10119,41041,12
10120,41042,12
10122,28012,4
10123,27622,4
10124,41044,12
10125,41045,2
10128,41047,1
10138,40398,2
10139,40850,14
10140,40684,14
10143,41070,5
10146,41073,8
10148,41078,5
10152,27702,14
10153,40272,7
10155,28028,8
10156,27962,8
10158,36346,4
10159,28318,11
10160,27463,11
10161,30753,4
10162,28072,11
10163,27674,11
10164,39201,1
10165,39138,1
10166,38442,7
10167,38004,7
10168,36801,1
10169,36679,1
10170,36350,18
10172,40984,14
10173,40961,8
10174,37022,2
10175,36920,2
10178,39370,12
10179,39227,12
10180,37150,13
10181,36894,13
10182,40290,1
10183,40103,1
10184,36922,7
10185,36681,7
10186,41090,1
10187,22755,7
10188,14005,1
10190,25182,4
10191,23767,11
10192,19078,7
10193,13937,1
10194,27660,4
10195,24384,11
10196,40614,1
10197,40555,1
10198,23267,4
10199,14506,11
10200,27657,4
10201,24905,11
10202,40252,7
10203,40251,7
10204,40425,7
10205,23054,11
10206,23036,1
10207,14270,7
10208,23753,1
10209,18290,14
10210,13859,2
10211,40424,7
10212,40548,7
10213,23345,2
10216,40673,13
10217,14109,1
10218,13519,7
10219,40291,14
10221,25530,1
10222,14503,11
10223,23130,1
10224,22694,7
10225,41105,14
10226,23169,7
10227,23192,10
10228,25509,1
10229,23170,7
10230,22735,1
10231,17132,8
10232,13196,10
10233,23168,7
13721,44719,11
10235,41113,10
10236,13610,1
10237,41115,6
13777,44765,13
10239,14207,6
13872,43751,14
13924,44063,7
13964,40868,8
10243,23525,12
10244,23274,12
10245,23340,14
10246,14075,2
10248,40876,6
10249,25495,13
10250,25416,13
10251,23273,12
10252,22972,12
10253,3980,17
10254,41121,2
10255,41123,12
10256,41124,6
10257,23352,11
10258,14072,4
10259,34850,17
10260,13576,18
10261,29895,4
10262,29817,4
10263,27643,11
10264,27465,11
13965,40688,8
10294,36587,4
10295,27860,11
10296,27566,11
10299,2355,14
10300,2797,14
10301,32705,14
10302,3731,14
10303,3273,11
10305,41158,11
14066,43029,1
14114,44167,4
10309,41162,4
10312,41164,6
10313,41166,11
10314,23191,10
10315,23514,11
10316,25130,3
10317,23028,6
10318,25131,3
10319,22620,6
10320,17428,13
10321,13684,12
10322,14206,6
10323,17265,1
10324,15580,7
10325,13651,1
10326,13470,7
10327,23019,7
10328,13618,1
10329,23155,1
10330,22646,7
10331,23022,7
10332,13938,1
10333,23806,4
10334,14272,7
10335,23265,13
10336,22341,12
10337,27444,11
10338,22575,7
10339,27877,2
10340,23268,2
10341,25712,3
10342,23029,6
10344,41011,11
10345,41188,11
10346,41190,11
10351,38765,8
10352,36428,10
10353,36080,10
10356,39081,7
10362,36543,14
10364,3076,14
10365,3580,14
10366,41209,6
10367,41210,6
10368,41215,6
10369,41216,6
10370,41218,6
10372,3083,14
10373,33099,14
10375,3071,2
10376,39456,6
10377,41223,6
10379,32243,14
10381,41229,6
10382,41231,6
10383,41233,6
10384,34583,14
10385,2120,14
10386,34448,14
10387,34813,14
10393,34181,1
10394,41249,6
10401,30082,4
10402,29795,4
10403,27642,11
10404,29286,11
10405,29287,3
10409,17343,11
10410,13919,4
10411,13560,11
10412,13560,4
10413,27828,13
10414,17622,11
10415,23272,12
10416,13559,4
10417,22977,12
10418,14204,6
10419,23271,12
10420,23225,12
10421,23562,5
10422,22655,5
10423,13620,11
10424,27610,3
10425,22619,6
10426,16963,8
10427,13687,10
10428,27893,13
10429,13622,11
10430,23526,12
10431,22754,1
13660,44692,2
10433,23197,2
10434,27871,4
10435,27684,4
10436,37138,7
10437,37034,7
10438,35695,4
10439,34152,4
10440,27538,11
10441,36537,1
10442,36371,1
10443,35575,7
10444,35480,7
10445,29807,7
10446,25677,1
10448,41270,14
13778,44766,13
10450,40849,14
10454,14365,1
10455,13947,9
13966,41251,8
10457,27585,8
10458,23439,10
10459,27655,4
10460,23654,11
10461,14202,12
10462,14202,13
10463,23101,3
10464,41284,6
14017,44191,1
10466,41286,4
10467,23164,2
14018,44191,7
10469,17513,7
10470,13608,1
10471,38809,4
10472,27944,4
10473,22952,11
10474,41290,8
10475,40028,11
10476,39278,3
10479,23351,12
10480,23210,4
10481,14500,11
10482,25370,13
10483,22704,12
10484,19057,9
10485,41297,17
10486,16962,8
10487,14312,10
14067,43808,7
10489,34331,17
10490,27653,4
10491,27652,4
10492,23493,11
10493,22901,11
10494,17007,4
10495,13585,11
10496,27946,4
10497,23511,11
10498,36042,17
10499,17378,13
10500,13746,12
10501,25350,4
10502,23652,11
10503,2669,17
14115,44336,4
10508,2674,17
10513,28597,12
10514,28594,13
10517,22705,10
10518,35392,17
10520,24694,11
10521,4520,17
10522,33825,17
10523,3663,17
10524,3495,17
10525,2849,1
10526,37084,3
10527,39221,6
10528,38863,6
10529,36651,3
10530,36292,3
10531,2345,1
10532,36010,1
10533,39010,2
10534,38975,2
10535,36934,14
10536,36684,14
10537,2873,1
10538,35014,1
10539,27883,2
10540,27253,2
10541,3012,1
10542,27955,14
10543,3487,1
10544,36465,3
10545,27749,3
10546,3376,1
10547,40427,1
10548,33823,1
10549,3979,1
10550,41306,1
10551,41307,1
10552,41308,1
10553,41309,1
10554,41310,1
10555,41311,1
10556,41312,1
10557,41313,1
10558,41314,1
10559,41315,1
10560,41316,1
10561,41317,1
10562,41318,1
10563,41319,1
10564,41320,1
10565,37075,1
10566,37049,1
10567,40273,7
10568,40171,7
10569,36997,1
10570,36886,1
10571,41325,5
10572,39277,11
10574,2900,17
10577,28025,6
10578,27905,6
10579,27140,1
10580,29710,10
10581,29394,10
10582,27590,8
10583,25598,8
10585,3296,13
10586,27887,2
10587,3959,9
10588,3959,5
10589,28032,14
10590,27802,14
10591,40119,11
10592,40119,4
10594,40116,11
10595,40116,4
10598,40513,4
10599,41226,6
10600,40634,4
10601,41349,7
10602,41036,4
10603,33572,3
10605,41352,3
10606,37955,3
10607,29263,7
10608,3156,7
10611,3160,17
10612,41409,11
10617,4501,11
10618,4494,11
10619,4145,11
10620,4008,11
10621,4524,11
10622,4158,11
10623,36640,12
10624,36640,13
10625,27475,11
10626,30844,6
10627,27468,3
10628,25575,3
10630,21894,1
10631,19948,1
10632,29837,4
10633,27517,11
10634,27455,11
10635,30084,13
10636,29783,13
10637,27266,12
10638,25546,12
10639,29296,11
10640,25517,11
10641,27482,6
10642,25637,6
10643,37007,6
10644,36834,6
10645,29297,3
10646,30711,13
10647,29847,13
10648,27662,12
10649,25696,12
10650,36745,7
10651,36590,7
10652,27857,1
10653,25235,1
10654,27782,11
10655,27782,4
10656,28763,11
10657,27560,11
13661,44693,2
13779,42979,4
13874,42978,5
10662,30023,7
10663,29875,7
10664,27858,1
10665,25268,1
10666,27391,14
10667,25329,14
10668,27427,6
13967,44086,1
10671,40552,2
10672,27603,12
10673,27248,12
10674,27873,12
10675,25507,12
10676,25209,2
10677,25119,2
10709,25351,4
10710,25253,4
10711,27646,8
10712,27487,8
10713,29677,7
10714,29377,7
10715,27513,1
10716,25333,1
10717,27605,2
10718,25284,2
10719,29084,6
14019,45160,4
14068,44224,7
14116,44159,4
10723,30831,4
10724,30181,4
10725,25320,11
10726,27395,6
10727,27394,4
10730,39095,4
10731,38914,4
10732,36843,11
10733,36388,11
10734,36264,11
10735,39302,4
10736,38757,4
10737,36937,11
10738,25644,12
10739,23177,13
10740,23104,4
10741,22666,11
10742,22821,2
10743,27926,7
10746,40052,7
10748,29431,4
10749,23231,13
10750,17576,12
10751,24739,2
10752,23469,14
10753,27830,8
10754,17616,10
10755,23144,10
10756,25355,10
10760,37070,2
10761,27999,14
10762,27801,14
10763,27421,1
10764,27604,2
10765,27251,2
10770,37066,2
10771,28030,14
10772,25646,14
10775,40475,1
10777,41521,14
10778,41522,14
10779,40681,1
10780,40595,2
10781,20734,10
10782,17614,10
10783,24073,14
10784,40625,2
10786,23015,3
10787,22709,1
10789,29366,12
10790,23463,1
10791,17839,2
10792,22618,6
10793,22576,4
10794,23745,1
10795,17613,10
10796,25595,9
10797,22649,7
10799,17609,11
10801,40465,4
10802,36662,11
10803,36464,11
10804,27834,8
10805,17732,10
10806,37021,2
10807,36832,2
10808,36589,7
10809,17746,14
10842,27279,8
10843,17733,10
10844,28000,14
10845,17568,2
10846,22477,4
10847,22529,6
10849,23266,7
10850,25562,4
10851,22807,11
10852,23426,4
10853,17434,6
10886,24338,2
10887,27832,8
10888,17868,10
10889,23509,11
10890,22548,12
10891,23218,3
10892,27868,7
10893,23308,1
10894,23376,3
10895,36569,4
10896,36382,4
10897,27861,11
10898,27537,11
10899,36081,4
10900,27859,11
10901,36384,4
10902,28563,11
10903,25241,11
10904,27591,11
10905,25630,11
10906,36299,4
10907,35380,4
10908,25607,11
10909,27459,12
10910,36366,7
10911,23016,3
10912,17544,12
10913,25180,7
10914,17712,1
10915,25568,13
10916,22464,12
10917,24358,11
10920,27336,1
10921,27332,7
10922,17432,2
10924,17620,11
10925,23166,7
10926,17612,10
10927,25432,13
10928,17485,12
10960,17870,10
10961,27392,14
10962,17872,2
10963,23336,1
10964,22832,11
10965,22577,4
10966,17138,11
10967,22692,5
10968,24440,8
10969,17487,10
10970,17764,2
10971,23962,8
10972,17875,10
10973,17086,10
10974,29019,8
10975,29015,10
10976,23071,1
10977,22623,7
10978,17596,1
10979,16911,7
10980,27397,6
10981,27528,2
10982,23100,14
10983,28023,6
10984,25357,2
10985,17430,14
10986,25354,10
10987,23381,1
10988,27600,10
10989,25248,10
10990,27526,2
10991,25348,4
10992,25044,4
13662,44694,7
13780,42980,4
13875,42977,5
13927,45013,2
13968,44303,1
14117,44227,4
10993,23338,14
10994,39223,12
10995,25506,12
10996,27398,6
10997,27157,6
10999,25169,12
11000,27524,7
11001,25108,7
11002,36394,7
11003,24351,11
11004,17163,4
11005,22861,2
11006,25203,14
11007,17489,2
11009,17384,11
11010,21133,2
11011,16934,14
11012,13396,2
11013,22825,10
11014,22960,2
11015,14194,4
11016,13209,11
11018,16004,2
11019,23480,14
11020,17051,2
11021,25569,14
11022,17396,2
11023,17879,2
11024,17394,4
11025,13699,11
11026,17493,2
11027,22979,6
11028,17200,3
11029,28940,11
11030,11515,4
11031,29509,3
11032,29505,6
11033,17393,4
11034,13773,11
11035,37063,2
11036,25609,14
11037,25267,14
11038,27663,12
11039,27626,12
11040,25371,13
11041,25200,13
11042,24611,11
11043,17610,4
11044,17201,2
11045,27587,8
11046,17494,10
11047,25556,7
11048,17123,1
11049,23172,12
11050,17645,13
13781,44768,9
13876,42874,5
13969,44579,10
11055,27599,10
11056,25151,10
11057,25541,8
11058,22496,10
11059,25283,11
11060,27521,7
11061,23460,1
11062,37035,7
11063,28101,1
11064,27177,1
11065,28020,6
11066,27533,6
11067,23167,7
11068,14048,1
11069,23228,25
11070,23190,4
11071,17241,11
11072,23020,7
11073,17049,1
11074,29325,2
11075,27265,12
11076,25387,12
11077,22465,12
11078,17119,14
11079,23484,5
11080,25353,10
11081,24774,10
11082,37065,2
11083,28320,14
11084,25492,14
11085,25682,2
11086,23158,14
11087,23171,12
11088,22610,8
11089,13686,10
11090,11712,12
11091,11712,13
11092,22707,13
11093,14203,12
11094,17386,11
11095,13491,4
11096,14208,6
11097,17427,13
11098,11701,12
11099,17500,7
11100,11334,1
14021,43590,6
14070,43921,7
11103,22998,9
11104,13752,5
11105,14195,4
11106,12379,11
11107,22834,1
11108,11422,7
11109,17745,11
11110,17745,4
14118,44321,4
11113,11692,12
11114,11692,13
11115,11413,7
11116,14186,7
11117,13878,12
11118,11944,13
11119,25681,2
11120,17722,14
11121,22611,8
11122,13158,13
11123,11683,12
11124,23437,10
11125,17128,8
11126,17020,3
11127,12299,6
11128,25539,8
11129,20953,10
11130,17395,2
11131,17050,14
11132,12911,2
11164,22685,6
11165,11519,3
11166,41529,7
11167,25336,6
11168,22869,3
11169,41530,7
11170,41531,7
11171,13077,4
11172,11857,11
11173,22710,7
11174,41055,14
11179,16969,4
11180,11472,11
11181,27523,7
11182,16964,1
11184,41252,14
11185,13920,4
11186,11846,11
11187,40623,2
11188,22708,13
11189,17219,12
11191,14107,4
11192,12927,11
11193,17382,5
11194,16909,9
11195,23457,5
11196,40362,1
11197,40297,1
11199,38894,8
11200,36089,10
11201,35381,4
11202,27741,3
11203,17726,6
11204,15901,7
11205,22546,6
11206,25478,13
11207,17540,12
11208,23482,5
11209,17341,5
11210,14193,4
11211,11865,11
11213,11830,11
11214,22962,1
11215,28603,4
11216,28601,11
11217,22753,1
11218,23559,1
11219,13922,4
11220,12565,11
11222,13762,4
11223,11834,11
11224,23644,14
11225,23438,10
11226,14552,8
11227,23346,2
11228,17431,14
11229,11404,7
11230,16503,7
11231,12655,6
11232,17695,14
11233,12542,3
11234,16504,7
11235,22965,1
11236,11398,7
11237,17242,11
11238,11393,7
11239,12252,12
11240,23264,12
11241,16959,11
11242,13625,13
11243,12253,12
11244,25312,6
11245,23214,3
11246,25013,4
11247,24738,2
11248,17400,14
11249,17409,14
11250,17502,10
11251,24071,14
11252,23017,14
11253,23734,1
11254,17768,10
11255,16110,1
11256,16968,1
11257,17617,1
11258,17121,5
11259,23481,14
11260,25208,12
11261,17376,13
11262,16966,1
11263,23156,14
11264,16910,2
11265,23656,14
11266,24439,8
11267,23961,8
11268,17505,10
11269,17102,10
11270,23342,2
11271,16108,7
11272,17883,2
11273,24382,11
11274,15809,4
11275,11672,12
11276,17570,7
11277,16900,1
11278,17838,2
11279,17827,14
11280,14307,2
11281,29548,2
11282,17730,2
11283,14269,7
11284,11966,1
11285,11953,1
11286,25313,6
11287,17401,3
11288,23341,2
11289,13642,14
11290,11655,12
11291,11655,13
11292,11386,7
11293,28287,2
11294,23270,14
11295,17676,14
11296,25586,8
11297,23965,8
11298,17511,10
11299,17510,10
11300,16957,6
11301,23010,14
11302,13925,2
11303,11775,2
11304,15899,1
11305,22863,4
11306,17601,11
11307,17122,11
11308,23499,3
11309,13775,6
11310,13941,9
11341,23337,1
11342,12169,1
11343,11274,7
11345,23027,4
11346,17454,11
11347,17707,1
11348,36720,1
11349,36596,1
11350,35464,7
11351,35379,7
11352,29999,4
11353,29655,4
11354,25608,11
11355,25403,11
11385,36491,7
11386,37064,2
11387,27390,14
11388,25316,14
11389,13957,4
11390,12125,11
11391,23195,9
11392,17054,5
11393,16965,1
11394,11385,7
11395,13496,2
11396,23026,4
11397,22589,4
11398,16523,11
11400,14484,5
11401,12511,9
11402,23161,7
11435,39455,9
11436,39455,5
11437,40556,13
11438,23165,7
11439,40557,13
11440,13171,3
11441,14151,6
11442,11801,3
11443,17721,3
11444,17721,6
11445,25542,5
11446,17563,9
11447,17254,13
11448,11654,12
11450,17425,11
11451,17571,4
11452,12532,11
11453,17693,1
11454,12562,13
11455,12325,1
11456,13605,14
11457,23025,4
11458,17048,11
11459,22617,6
11460,14315,3
11461,17566,13
11462,16941,13
11463,13562,12
11464,23454,9
11465,22541,5
11466,14053,14
11467,17429,13
11468,13923,12
11471,23483,5
11472,16952,5
11473,16956,6
11474,11638,3
11475,15832,1
11476,15891,2
11477,13639,14
11478,27496,4
11479,25501,4
11480,17621,11
11481,17546,11
11482,15490,7
11483,14074,4
11484,15693,11
11485,17694,14
11486,13499,2
11487,11495,4
11488,11509,4
11489,10851,11
11491,22664,11
11492,13811,8
11493,25204,14
11494,17334,2
11495,11377,7
11496,22494,2
11497,17120,14
11498,14098,2
11499,17257,14
11500,13817,2
11501,16913,14
11502,16961,8
11503,11787,10
11504,16960,8
11505,29499,2
11506,29495,14
11507,19036,2
11508,14073,4
11509,17304,1
11510,11504,7
11511,13820,12
11512,28931,10
11513,12140,13
11514,11555,12
11515,14147,5
11516,12448,9
11517,11780,10
11518,11369,7
11519,13682,12
11520,11805,13
11521,11524,1
11522,13414,14
11524,17060,7
11525,14049,1
11526,13034,2
11527,40713,1
11528,40487,7
11529,40486,7
11530,40488,7
11531,40485,7
11532,40484,7
11533,40275,12
11534,29715,14
11535,29713,2
11536,16315,2
11537,13640,14
11538,12298,6
11539,29487,1
11540,14493,11
11541,23205,2
11542,11547,14
11543,17130,8
11544,11768,10
11545,11989,1
11546,17131,8
11547,11774,10
11548,13693,3
11549,11240,6
11550,14020,14
11552,11607,14
11553,40428,6
13664,44696,7
11555,14486,13
11556,14264,2
11557,14076,2
11558,23344,2
11559,14052,14
11560,40728,2
11561,14426,14
13726,44721,4
11563,41472,2
11564,11875,5
11565,11220,7
11566,11914,1
11567,11445,1
11568,40802,1
11569,13156,13
11570,28600,5
11571,17664,8
11572,11772,10
11573,41564,14
11574,41566,14
11575,17240,13
11576,11545,12
11577,16967,1
11578,13387,4
11579,11855,11
11580,17521,2
11581,28598,14
11582,12933,5
11583,11619,9
11584,23024,4
11585,10894,2
11586,12516,4
11587,11082,14
11588,15157,6
11589,11797,3
11590,39578,3
11591,39578,6
11592,40382,7
13782,42981,4
13877,44428,1
13970,44580,10
11596,41053,14
11599,41244,10
11600,40835,7
11601,40922,6
11602,41652,6
11603,41601,4
14119,44322,4
11606,40933,6
11607,41761,11
11610,41811,4
11611,41280,14
11613,41852,11
11614,41867,4
11615,41908,13
11616,41923,4
11617,41924,4
11618,16290,17
11621,41966,7
11622,41967,4
11623,41968,4
11624,41969,7
11625,41970,7
11626,41975,7
11627,21918,17
11628,21864,17
11629,41986,11
11630,41995,1
11637,16324,16
11638,16324,17
11639,20432,16
11640,20432,17
11641,42003,17
11642,16316,7
11644,41998,7
11646,40288,1
11648,36544,7
11649,36423,7
11650,40102,1
11651,21895,7
11652,19461,7
11653,40606,6
11654,19850,7
11655,35884,7
11656,7773,16
11657,15335,16
11658,16474,16
11659,42039,1
11660,42046,7
11661,42054,14
11663,42068,7
11664,42069,4
11665,42070,4
11666,42071,12
11668,42073,4
11670,42077,4
11671,42081,1
11673,6045,1
11675,38422,1
11676,6093,1
11677,22399,1
11678,6097,1
11679,42086,1
11680,21916,1
11684,42104,7
11686,42107,12
11687,42108,4
11688,42109,7
11689,42111,7
11691,42093,4
11692,40893,1
11693,40939,1
11694,40937,1
11695,40875,6
11696,40841,7
11698,40840,7
11699,40938,7
11700,41008,1
11701,42124,16
11702,21952,17
11703,42129,11
11708,40587,10
11714,5418,6
11715,19840,6
11716,21817,6
11717,7626,7
