id,seguido_type_id,seguido_id,seguidor_id,fecha
1139,28,1990,1990,NA
1140,28,1248,1248,NA
1141,28,296,296,NA
1142,28,760,760,NA
1143,28,2033,2033,NA
1144,28,1382,1382,NA
1145,28,761,761,NA
1146,28,1386,1386,NA
1147,28,1129,1129,NA
1148,28,762,762,NA
1149,28,2100,2100,NA
1150,28,763,763,NA
1151,28,194,194,NA
1152,28,1911,1911,NA
1153,28,1747,1747,NA
1154,28,2243,2243,NA
1155,28,1551,1551,NA
1156,28,1114,1114,NA
1157,28,1963,1963,NA
1158,28,271,271,NA
1159,28,765,765,NA
1160,28,766,766,NA
1161,28,1930,1930,NA
1162,28,2001,2001,NA
1163,28,1713,1713,NA
1164,28,1822,1822,NA
1165,28,1699,1699,NA
1166,28,767,767,NA
1167,28,196,196,NA
1168,28,1383,1383,NA
1169,28,2097,2097,NA
1170,28,768,768,NA
1171,28,769,769,NA
1172,28,1408,1408,NA
1173,28,770,770,NA
1175,28,1753,1753,NA
1176,28,1152,1152,NA
1177,28,771,771,NA
1178,28,1560,1560,NA
1179,28,1704,1704,NA
1180,28,772,772,NA
1181,28,773,773,NA
1182,28,774,774,NA
1183,28,1984,1984,NA
1184,28,1576,1576,NA
1185,28,1812,1812,NA
1186,28,1461,1461,NA
1187,28,197,197,NA
1188,28,1527,1527,NA
1189,28,1839,1839,NA
1190,28,1333,1333,NA
1191,28,1813,1813,NA
1192,28,1874,1874,NA
1193,28,1705,1705,NA
1194,28,1781,1781,NA
1195,28,775,775,NA
1196,28,776,776,NA
1197,28,1722,1722,NA
1198,28,1660,1660,NA
1199,28,2240,2240,NA
1200,28,777,777,NA
1201,28,778,778,NA
1202,28,779,779,NA
1203,28,1396,1396,NA
1204,28,764,764,NA
1205,28,780,780,NA
1206,28,1904,1904,NA
1207,28,781,781,NA
1208,28,1392,1392,NA
1209,28,198,198,NA
1210,28,782,782,NA
1211,28,783,783,NA
1212,28,1434,1434,NA
1213,28,1915,1915,NA
1214,28,784,784,NA
1215,28,785,785,NA
1216,28,200,200,NA
1217,28,786,786,NA
1218,28,787,787,NA
1219,28,1909,1909,NA
1220,28,788,788,NA
1221,28,201,201,NA
1222,28,790,790,NA
1223,28,791,791,NA
1224,28,1758,1758,NA
1225,28,792,792,NA
1226,28,1369,1369,NA
1227,28,1172,1172,NA
1228,28,793,793,NA
1229,28,1136,1136,NA
1230,28,2334,2334,NA
1231,28,1629,1629,NA
1232,28,794,794,NA
1233,28,2332,2332,NA
1234,28,1873,1873,NA
1235,28,795,795,NA
1236,28,1754,1754,NA
1237,28,2308,2308,NA
1238,28,1201,1201,NA
1239,28,1362,1362,NA
1240,28,796,796,NA
1241,28,797,797,NA
1242,28,798,798,NA
1243,28,66,66,NA
1244,28,205,205,NA
1245,28,805,805,NA
1246,28,1222,1222,NA
1247,28,806,806,NA
1248,28,2235,2235,NA
1249,28,1353,1353,NA
1250,28,206,206,NA
1251,28,1798,1798,NA
1252,28,811,811,NA
1253,28,1542,1542,NA
1254,28,801,801,NA
1255,28,802,802,NA
1256,28,803,803,NA
1257,28,804,804,NA
1258,28,1483,1483,NA
1259,28,208,208,NA
1260,28,209,209,NA
1261,28,1636,1636,NA
1262,28,814,814,NA
1263,28,2126,2126,NA
1264,28,2366,2366,NA
1265,28,2011,2011,NA
1266,28,1433,1433,NA
1267,28,1976,1976,NA
1268,28,817,817,NA
1269,28,818,818,NA
1270,28,819,819,NA
1271,28,820,820,NA
1272,28,210,210,NA
1273,28,821,821,NA
1274,28,1277,1277,NA
1275,28,1970,1970,NA
1276,28,1572,1572,NA
1277,28,2302,2302,NA
1278,28,1815,1815,NA
1279,28,822,822,NA
1280,28,823,823,NA
1281,28,2219,2219,NA
2205,28,1525,3348,2011-01-19 23:30:45.350064
1283,28,211,211,NA
1284,28,1751,1751,NA
1285,28,2005,2005,NA
1286,28,1937,1937,NA
1287,28,824,824,NA
1288,28,212,212,NA
1289,28,825,825,NA
1290,28,826,826,NA
1291,28,285,285,NA
1292,28,2122,2122,NA
1293,28,2021,2021,NA
1294,28,1557,1557,NA
1295,28,213,213,NA
1296,28,1042,1042,NA
1297,28,1120,1120,NA
1298,28,1894,1894,NA
1299,28,1898,1898,NA
1300,28,1444,1444,NA
1301,28,2233,2233,NA
1302,28,827,827,NA
1303,28,828,828,NA
1304,28,214,214,NA
1305,28,1492,1492,NA
1306,28,1621,1621,NA
1307,28,2068,2068,NA
1308,28,207,207,NA
1309,28,2028,2028,NA
1310,28,808,808,NA
1311,28,2214,2214,NA
1312,28,1599,1599,NA
1313,28,809,809,NA
1314,28,2029,2029,NA
1315,28,810,810,NA
1316,28,148,148,NA
1317,28,2225,2225,NA
1318,28,1926,1926,NA
1319,28,2371,2371,NA
1320,28,2077,2077,NA
1321,28,829,829,NA
1322,28,1478,1478,NA
1323,28,2306,2306,NA
1324,28,830,830,NA
1325,28,831,831,NA
1326,28,832,832,NA
1327,28,2315,2315,NA
1328,28,833,833,NA
1329,28,834,834,NA
1330,28,835,835,NA
1331,28,1376,1376,NA
1332,28,1439,1439,NA
1333,28,1765,1765,NA
1334,28,836,836,NA
1335,28,1721,1721,NA
1336,28,848,848,NA
1337,28,849,849,NA
1338,28,850,850,NA
1339,28,1543,1543,NA
1340,28,275,275,NA
1341,28,1349,1349,NA
1342,28,837,837,NA
1343,28,838,838,NA
1344,28,2128,2128,NA
1345,28,1847,1847,NA
1346,28,1050,1050,NA
1347,28,840,840,NA
1348,28,841,841,NA
1349,28,1746,1746,NA
1350,28,1526,1526,NA
1351,28,842,842,NA
1352,28,1870,1870,NA
1353,28,843,843,NA
1354,28,1260,1260,NA
1355,28,1281,1281,NA
1356,28,844,844,NA
1357,28,1785,1785,NA
1358,28,845,845,NA
1359,28,2223,2223,NA
1360,28,846,846,NA
1361,28,839,839,NA
1362,28,1234,1234,NA
1363,28,2059,2059,NA
1364,28,1879,1879,NA
1365,28,2103,2103,NA
1366,28,851,851,NA
1367,28,852,852,NA
1368,28,853,853,NA
1369,28,1226,1226,NA
1370,28,1107,1107,NA
1371,28,854,854,NA
1372,28,1998,1998,NA
1373,28,1438,1438,NA
1374,28,1176,1176,NA
1375,28,1041,1041,NA
1376,28,2037,2037,NA
1377,28,855,855,NA
1378,28,1347,1347,NA
1379,28,856,856,NA
1380,28,1278,1278,NA
1381,28,1182,1182,NA
1382,28,74,74,NA
1383,28,75,75,NA
1384,28,857,857,NA
1385,28,1546,1546,NA
1386,28,1181,1181,NA
1387,28,858,858,NA
1388,28,1906,1906,NA
1389,28,274,274,NA
1390,28,1257,1257,NA
1391,28,1187,1187,NA
1392,28,1126,1126,NA
1393,28,1514,1514,NA
1395,28,1440,1440,NA
1396,28,1246,1246,NA
1397,28,859,859,NA
1398,28,1972,1972,NA
1399,28,1441,1441,NA
1400,28,860,860,NA
1401,28,1436,1436,NA
1402,28,861,861,NA
1403,28,1380,1380,NA
1404,28,2258,2258,NA
1405,28,1868,1868,NA
1406,28,862,862,NA
1407,28,863,863,NA
1408,28,864,864,NA
1409,28,865,865,NA
1410,28,866,866,NA
1411,28,1938,1938,NA
1412,28,867,867,NA
1413,28,1561,1561,NA
1414,28,868,868,NA
1415,28,1536,1536,NA
1416,28,77,77,NA
1417,28,2383,2383,NA
1418,28,869,869,NA
1419,28,1229,1229,NA
1420,28,1153,1153,NA
2206,28,2439,3348,2011-01-19 23:31:09.457859
1422,28,871,871,NA
1423,28,2030,2030,NA
1424,28,870,870,NA
1425,28,872,872,NA
1426,28,873,873,NA
1427,28,1359,1359,NA
1428,28,1178,1178,NA
1429,28,874,874,NA
1430,28,2213,2213,NA
1431,28,875,875,NA
1432,28,2071,2071,NA
1433,28,1395,1395,NA
1434,28,1255,1255,NA
1435,28,2349,2349,NA
1436,28,876,876,NA
1437,28,280,280,NA
1438,28,1341,1341,NA
1439,28,1741,1741,NA
1440,28,1669,1669,NA
1441,28,877,877,NA
1442,28,878,878,NA
1443,28,2113,2113,NA
1444,28,879,879,NA
1445,28,1927,1927,NA
1446,28,1503,1503,NA
1447,28,1401,1401,NA
1448,28,1635,1635,NA
1449,28,880,880,NA
1450,28,1956,1956,NA
1451,28,1953,1953,NA
1452,28,1334,1334,NA
1453,28,1797,1797,NA
1454,28,1655,1655,NA
1455,28,2129,2129,NA
1456,28,1714,1714,NA
1457,28,1266,1266,NA
1458,28,1620,1620,NA
1459,28,2259,2259,NA
1460,28,1100,1100,NA
1461,28,2228,2228,NA
1462,28,1076,1076,NA
1463,28,1225,1225,NA
1464,28,882,882,NA
1465,28,1286,1286,NA
1466,28,2298,2298,NA
1467,28,1245,1245,NA
1468,28,1929,1929,NA
1469,28,1740,1740,NA
1470,28,1995,1995,NA
1471,28,1509,1509,NA
1472,28,883,883,NA
1473,28,884,884,NA
1474,28,885,885,NA
1475,28,1138,1138,NA
1476,28,886,886,NA
1477,28,887,887,NA
1478,28,888,888,NA
1479,28,2207,2207,NA
1480,28,889,889,NA
1481,28,890,890,NA
1482,28,2340,2340,NA
1483,28,891,891,NA
1484,28,892,892,NA
1485,28,1217,1217,NA
1486,28,893,893,NA
1487,28,894,894,NA
1488,28,1934,1934,NA
1489,28,2026,2026,NA
1490,28,1220,1220,NA
1491,28,897,897,NA
1492,28,1651,1651,NA
1493,28,898,898,NA
1494,28,895,895,NA
1495,28,1761,1761,NA
1496,28,1626,1626,NA
1497,28,899,899,NA
1498,28,1565,1565,NA
1499,28,1365,1365,NA
1500,28,1343,1343,NA
1501,28,2254,2254,NA
1502,28,1755,1755,NA
1503,28,1449,1449,NA
1504,28,1177,1177,NA
1505,28,1538,1538,NA
1506,28,2027,2027,NA
1507,28,1384,1384,NA
1508,28,908,908,NA
1509,28,909,909,NA
1510,28,910,910,NA
1511,28,911,911,NA
1512,28,912,912,NA
1513,28,913,913,NA
1514,28,914,914,NA
1515,28,294,294,NA
1516,28,915,915,NA
1517,28,916,916,NA
1518,28,1841,1841,NA
1519,28,917,917,NA
1520,28,1716,1716,NA
1521,28,918,918,NA
1522,28,919,919,NA
1523,28,2318,2318,NA
1524,28,1499,1499,NA
1525,28,1473,1473,NA
1526,28,2070,2070,NA
1527,28,921,921,NA
1528,28,922,922,NA
1529,28,923,923,NA
1530,28,2078,2078,NA
1531,28,924,924,NA
1532,28,920,920,NA
1533,28,1405,1405,NA
1534,28,1842,1842,NA
1535,28,925,925,NA
1536,28,2094,2094,NA
1537,28,85,85,NA
1538,28,2080,2080,NA
1539,28,926,926,NA
1540,28,927,927,NA
1541,28,928,928,NA
1542,28,1125,1125,NA
1543,28,240,240,NA
1544,28,1994,1994,NA
1545,28,1715,1715,NA
1546,28,930,930,NA
1547,28,1916,1916,NA
1548,28,1115,1115,NA
1549,28,1657,1657,NA
1550,28,1487,1487,NA
1551,28,2096,2096,NA
1552,28,931,931,NA
1553,28,1752,1752,NA
1554,28,2226,2226,NA
1555,28,1490,1490,NA
1556,28,1867,1867,NA
1557,28,933,933,NA
1558,28,2316,2316,NA
1559,28,1891,1891,NA
1560,28,1805,1805,NA
1561,28,1907,1907,NA
1562,28,2343,2343,NA
1563,28,1453,1453,NA
1564,28,2072,2072,NA
1565,28,242,242,NA
1566,28,2261,2261,NA
1567,28,290,290,NA
1568,28,2327,2327,NA
1569,28,1876,1876,NA
1570,28,901,901,NA
1571,28,1866,1866,NA
1572,28,902,902,NA
1573,28,1525,1525,NA
1574,28,2249,2249,NA
1575,28,1493,1493,NA
1576,28,1425,1425,NA
1577,28,900,900,NA
1578,28,903,903,NA
1579,28,905,905,NA
1580,28,906,906,NA
1581,28,907,907,NA
1582,28,1166,1166,NA
1583,28,2025,2025,NA
1584,28,1403,1403,NA
1585,28,2058,2058,NA
1586,28,1409,1409,NA
1587,28,935,935,NA
1588,28,2263,2263,NA
1589,28,1209,1209,NA
1590,28,1390,1390,NA
1591,28,244,244,NA
1592,28,937,937,NA
1593,28,938,938,NA
1594,28,2048,2048,NA
1595,28,940,940,NA
1596,28,86,86,NA
1597,28,1534,1534,NA
1598,28,2132,2132,NA
1599,28,2295,2295,NA
1600,28,942,942,NA
1601,28,943,943,NA
1602,28,944,944,NA
1603,28,1061,1061,NA
1604,28,945,945,NA
1605,28,1528,1528,NA
1606,28,2313,2313,NA
1607,28,2014,2014,NA
1608,28,1742,1742,NA
1609,28,1954,1954,NA
1610,28,1162,1162,NA
1611,28,87,87,NA
1612,28,946,946,NA
1613,28,88,88,NA
1614,28,1097,1097,NA
1615,28,1961,1961,NA
1616,28,1845,1845,NA
1617,28,1861,1861,NA
1618,28,947,947,NA
1619,28,1712,1712,NA
1620,28,1363,1363,NA
1621,28,1717,1717,NA
1622,28,948,948,NA
1623,28,1156,1156,NA
1624,28,2246,2246,NA
1625,28,1474,1474,NA
1626,28,951,951,NA
1627,28,1661,1661,NA
1628,28,952,952,NA
1629,28,1253,1253,NA
1630,28,953,953,NA
1631,28,949,949,NA
1632,28,1838,1838,NA
1633,28,954,954,NA
1634,28,1484,1484,NA
1861,28,2501,2501,2010-04-22 20:29:16.008042
1636,28,2287,2287,NA
1637,28,1110,1110,NA
1638,28,956,956,NA
1639,28,1400,1400,NA
1640,28,245,245,NA
1641,28,89,89,NA
1642,28,2217,2217,NA
1643,28,957,957,NA
1644,28,2353,2353,NA
1645,28,959,959,NA
1646,28,958,958,NA
1647,28,961,961,NA
1648,28,1322,1322,NA
1649,28,1577,1577,NA
1650,28,332,332,NA
1651,28,962,962,NA
1652,28,246,246,NA
1653,28,964,964,NA
1654,28,1437,1437,NA
1655,28,2221,2221,NA
1656,28,247,247,NA
2207,28,2017,3348,2011-01-19 23:31:33.545045
1658,28,90,90,NA
1659,28,2017,2017,NA
1660,28,1789,1789,NA
1661,28,966,966,NA
1662,28,968,968,NA
1663,28,967,967,NA
1664,28,969,969,NA
1665,28,1647,1647,NA
1666,28,248,248,NA
1667,28,2339,2339,NA
1668,28,1832,1832,NA
1669,28,1819,1819,NA
1670,28,1825,1825,NA
1671,28,1639,1639,NA
1672,28,2046,2046,NA
1673,28,292,292,NA
1674,28,970,970,NA
1675,28,249,249,NA
1676,28,1064,1064,NA
1677,28,1458,1458,NA
1678,28,1718,1718,NA
1679,28,1479,1479,NA
1680,28,971,971,NA
1681,28,972,972,NA
1682,28,974,974,NA
1683,28,1566,1566,NA
1684,28,975,975,NA
1685,28,2342,2342,NA
1686,28,250,250,NA
1687,28,976,976,NA
1688,28,977,977,NA
1689,28,978,978,NA
1690,28,251,251,NA
1691,28,91,91,NA
1692,28,981,981,NA
1693,28,1925,1925,NA
1694,28,983,983,NA
1695,28,984,984,NA
1696,28,1575,1575,NA
1697,28,1971,1971,NA
1698,28,92,92,NA
1699,28,1419,1419,NA
1700,28,2220,2220,NA
1701,28,1103,1103,NA
1702,28,1069,1069,NA
1703,28,93,93,NA
1704,28,986,986,NA
1705,28,2075,2075,NA
1706,28,987,987,NA
1707,28,2083,2083,NA
1708,28,94,94,NA
1709,28,988,988,NA
1710,28,2082,2082,NA
1711,28,1160,1160,NA
1712,28,1494,1494,NA
1713,28,1889,1889,NA
1714,28,994,994,NA
1715,28,2255,2255,NA
1716,28,993,993,NA
1717,28,1828,1828,NA
1718,28,1914,1914,NA
1719,28,1508,1508,NA
1720,28,996,996,NA
1721,28,1806,1806,NA
1722,28,997,997,NA
1723,28,297,297,NA
1724,28,998,998,NA
1725,28,295,295,NA
1726,28,999,999,NA
1727,28,1000,1000,NA
1729,28,1001,1001,NA
1730,28,1002,1002,NA
1731,28,1003,1003,NA
1732,28,1004,1004,NA
1733,28,1005,1005,NA
1734,28,97,97,NA
1735,28,98,98,NA
1736,28,1807,1807,NA
1737,28,1271,1271,NA
1738,28,2210,2210,NA
1739,28,1623,1623,NA
1740,28,2019,2019,NA
1741,28,254,254,NA
1742,28,1007,1007,NA
1743,28,1008,1008,NA
1744,28,1093,1093,NA
1745,28,1009,1009,NA
1746,28,982,982,NA
1747,28,1640,1640,NA
1748,28,95,95,NA
1749,28,990,990,NA
1750,28,252,252,NA
1751,28,96,96,NA
1752,28,1010,1010,NA
1753,28,1420,1420,NA
1754,28,1052,1052,NA
1755,28,1011,1011,NA
1756,28,255,255,NA
1757,28,1468,1468,NA
1758,28,1952,1952,NA
1759,28,256,256,NA
1760,28,1012,1012,NA
1761,28,1092,1092,NA
1762,28,1674,1674,NA
1763,28,1013,1013,NA
1764,28,1532,1532,NA
1765,28,1677,1677,NA
1766,28,257,257,NA
1767,28,1946,1946,NA
1768,28,2040,2040,NA
1769,28,1015,1015,NA
1770,28,1500,1500,NA
1771,28,1017,1017,NA
1772,28,1517,1517,NA
1773,28,1018,1018,NA
1774,28,101,101,NA
1775,28,2229,2229,NA
1776,28,2347,2347,NA
1777,28,258,258,NA
1778,28,259,259,NA
1779,28,2031,2031,NA
1780,28,1652,1652,NA
1781,28,1077,1077,NA
1782,28,1023,1023,NA
1783,28,1019,1019,NA
1784,28,1024,1024,NA
1785,28,491,491,NA
1786,28,1292,1292,NA
1787,28,492,492,NA
1788,28,1356,1356,NA
1789,28,1480,1480,NA
1790,28,315,315,NA
1791,28,1908,1908,NA
1792,28,316,316,NA
1793,28,317,317,NA
1794,28,318,318,NA
1795,28,1381,1381,NA
1796,28,2085,2085,NA
1797,28,319,319,NA
1798,28,330,330,NA
1799,28,331,331,NA
1800,28,110,110,NA
1801,28,361,361,NA
1802,28,362,362,NA
1803,28,1118,1118,NA
1804,28,2425,2425,NA
1805,28,2431,2431,NA
1806,28,2439,2439,NA
1807,28,2442,2442,NA
1808,28,2443,2443,NA
1809,28,2447,2447,NA
1810,28,2448,2448,NA
1811,28,2449,2449,NA
1812,28,2450,2450,NA
1862,28,2502,2502,2010-04-23 15:26:21.303747
1814,28,2452,2452,NA
2208,28,1785,3348,2011-01-19 23:31:46.521862
1816,28,2455,2455,NA
1817,28,2456,2456,NA
1818,28,2458,2458,2010-04-15 19:06:18.571445
1819,28,2459,2459,2010-04-15 20:06:29.932369
2209,28,1952,3348,2011-01-19 23:31:58.239551
2210,28,1950,3348,2011-01-19 23:32:17.811399
1822,28,2462,2462,2010-04-15 21:22:04.224751
1823,28,2463,2463,2010-04-15 21:30:52.317185
2211,28,259,3348,2011-01-19 23:32:30.914143
1827,28,90,2434,2010-04-16 22:43:50.035339
1828,28,90,2375,2010-04-16 22:48:45.485547
1829,28,5619,2375,2010-04-16 22:53:17.136142
1830,28,5619,2469,2010-04-16 23:55:51.952503
1838,28,1,2133,2010-04-19 16:06:28.325531
1839,28,2474,2474,2010-04-19 18:27:48.849001
1840,28,2479,2479,2010-04-19 21:45:19.115069
1841,28,2480,2480,2010-04-19 22:01:09.617547
1842,28,5619,2133,2010-04-19 22:26:57.308908
1843,28,2483,2483,2010-04-20 14:44:34.782762
1844,28,2484,2484,2010-04-20 15:01:36.371874
1845,28,2485,2485,2010-04-20 15:33:20.729960
1846,28,2486,2486,2010-04-20 16:07:28.354657
1847,28,2487,2487,2010-04-20 16:50:01.511016
1848,28,5619,2423,2010-04-20 17:24:54.019817
1849,28,2488,2488,2010-04-20 18:24:39.445011
1850,28,2489,2489,2010-04-20 18:41:39.177460
1852,28,2491,2491,2010-04-20 20:35:35.348049
1853,28,2492,2492,2010-04-20 20:49:09.002292
1854,28,1219,2133,2010-04-20 20:56:19.250624
1855,28,2494,2494,2010-04-20 22:25:43.198605
1903,28,5654,2133,2010-05-14 22:33:01.744141
1904,28,2589,2589,2010-05-19 20:02:22.636390
2376,52,5769,3772,2011-05-07 23:29:39.164594
2212,28,2031,3348,2011-01-19 23:32:45.774744
2377,52,5671,3772,2011-05-07 23:34:19.459769
2378,28,25,3423,2011-05-09 20:01:07.418462
2379,28,283,3423,2011-05-09 20:01:12.014557
2380,28,290,3423,2011-05-09 20:01:45.072391
1864,28,2504,2504,2010-04-23 16:44:11.590009
1865,28,2505,2505,2010-04-23 17:06:16.106203
1866,28,2506,2506,2010-04-23 18:22:51.584570
1867,28,2507,2507,2010-04-23 18:45:37.527737
1868,28,2508,2508,2010-04-23 19:52:29.493050
1869,28,1096,1596,2010-04-24 22:29:11.450466
1870,28,2513,2513,2010-04-26 18:59:11.751541
1871,28,2514,2514,2010-04-26 20:20:53.174041
1872,28,2515,2515,2010-04-26 21:18:02.201790
1873,28,2516,2516,2010-04-26 22:04:44.312594
1874,28,2517,2517,2010-04-27 15:08:10.132782
1875,28,2520,2520,2010-04-27 20:19:21.661267
1876,28,2521,2521,2010-04-27 20:34:20.354438
1877,28,2522,2522,2010-04-27 21:33:17.048709
1878,28,2523,2523,2010-04-27 22:20:39.595084
1879,28,2530,2530,2010-04-28 15:11:22.504172
2381,28,87,3423,2011-05-09 20:03:45.425268
1881,28,1219,2532,2010-04-28 15:48:16.139710
1882,28,5643,2532,2010-04-28 15:49:29.264776
1883,28,2533,2533,2010-04-28 16:29:21.332857
1884,28,2534,2534,2010-04-28 16:44:01.609768
1885,28,2535,2535,2010-04-28 16:55:54.966990
1886,28,2536,2536,2010-04-28 18:06:39.881147
2382,28,997,3423,2011-05-09 20:10:54.893706
1888,28,2538,2538,2010-04-28 18:40:22.364905
1889,28,2539,2539,2010-04-28 18:55:56.755668
2383,28,101,3423,2011-05-09 20:11:26.726450
2384,28,2697,3423,2011-05-09 20:12:39.683626
2385,28,2231,3423,2011-05-09 20:12:42.509213
2386,28,127,3423,2011-05-09 20:12:46.721743
1897,28,2549,2549,2010-05-05 14:45:26.966384
1899,28,2553,2553,2010-05-06 18:05:22.911046
1900,28,5651,2556,2010-05-11 11:58:48.997663
1901,28,192,2557,2010-05-11 12:08:50.185080
1902,24,5,2557,2010-05-11 12:09:02.109937
1916,28,2600,2600,2010-05-25 15:33:56.059969
1921,28,5669,2643,2010-06-04 15:06:14.671170
1922,28,1219,1331,2010-06-04 16:42:24.635734
1923,28,2644,2644,2010-06-04 18:07:32.512906
1925,28,77,1331,2010-06-09 15:38:25.263099
1926,28,2656,2656,2010-06-10 21:37:07.786971
1930,28,2463,1331,2010-06-16 20:30:21.346109
1931,28,116,2564,2010-06-16 20:36:14.370042
1932,28,116,1331,2010-06-16 20:36:15.875960
1933,28,12,2564,2010-06-16 20:53:52.835656
1934,28,169,2564,2010-06-16 20:54:54.873333
1935,28,2462,2564,2010-06-16 20:55:33.478252
1936,28,16,2564,2010-06-16 20:56:07.006198
1937,28,177,2564,2010-06-16 20:57:10.900189
1938,28,1208,2564,2010-06-16 20:58:10.302059
1939,28,2447,2564,2010-06-16 20:58:43.872594
1940,28,33,2564,2010-06-16 20:59:11.270737
1941,28,2464,2564,2010-06-16 20:59:33.760143
1942,28,59,2564,2010-06-16 21:00:50.008421
1943,28,2376,2564,2010-06-16 21:01:11.632854
1944,28,39,2564,2010-06-16 21:01:41.565993
1945,28,791,2564,2010-06-16 21:06:26.505433
1946,28,1226,2564,2010-06-16 21:08:29.367519
1947,28,2458,2564,2010-06-16 21:09:01.497371
1948,28,2463,2564,2010-06-16 21:09:33.322334
1949,28,27,2564,2010-06-16 21:09:57.791137
1950,28,290,2564,2010-06-16 21:10:39.649657
1951,28,87,2564,2010-06-16 21:11:40.957127
1952,28,145,2564,2010-06-16 21:12:36.953942
1953,28,92,2564,2010-06-16 21:12:56.955421
1954,28,13,2564,2010-06-16 21:13:32.646761
1955,28,101,2564,2010-06-16 21:18:46.941503
1957,28,5640,2695,2010-06-23 23:36:25.655161
1958,28,36,2695,2010-06-24 13:36:20.063554
1959,28,2697,2697,2010-06-24 16:05:55.072866
1960,28,2734,2734,2010-07-19 15:12:06.404225
1961,28,5671,2743,2010-07-20 19:35:05.550469
1962,28,2759,2759,2010-07-23 19:50:26.823518
1963,28,2761,2761,2010-07-23 20:57:32.241337
1964,24,2,1595,2010-07-30 14:56:26.302613
1965,28,1219,1595,2010-07-30 14:57:10.949256
1966,28,2812,2812,2010-08-03 15:40:52.253253
1967,28,2813,2813,2010-08-03 16:19:17.343745
1968,28,2815,2815,2010-08-03 16:32:26.368703
1969,28,2816,2816,2010-08-03 16:54:24.894206
1970,28,2817,2817,2010-08-03 16:59:44.167818
1971,28,2818,2818,2010-08-03 19:28:48.194308
1973,28,1942,1596,2010-08-11 21:24:04.717256
1975,28,2842,2842,2010-08-12 17:06:13.786678
1976,24,2,1331,2010-08-13 20:11:15.224765
1977,28,5769,2875,2010-08-20 13:48:59.994561
1978,28,5769,2875,2010-08-20 14:02:06.132280
1981,24,6,1596,2010-08-27 16:09:53.792699
1982,28,182,2233,2010-08-29 14:21:36.979256
1983,28,5839,2880,2010-08-31 00:35:02.500057
1984,24,11,1596,2010-09-03 14:27:05.574090
1985,24,136,1596,2010-09-03 14:27:26.178282
1986,24,9,1596,2010-09-03 14:28:06.105008
1987,28,2395,1596,2010-09-03 14:30:03.147283
1988,28,5839,2880,2010-09-05 03:02:04.508970
1989,28,5860,2880,2010-09-05 03:02:42.749243
1990,28,1893,2936,2010-09-06 14:58:14.215470
1991,28,5767,2936,2010-09-06 14:59:13.170083
1996,24,2,2948,2010-09-09 14:05:23.612487
1997,28,791,2948,2010-09-09 14:05:43.711056
1998,28,318,2948,2010-09-09 16:22:06.470320
2000,28,2508,2948,2010-09-09 17:21:48.083730
2001,28,2958,2958,2010-09-10 17:13:39.226192
2002,28,2961,2961,2010-09-10 19:45:14.841069
2003,28,1950,1325,2010-09-13 14:08:12.082317
2004,24,2,1331,2010-09-13 21:06:55.573252
2005,28,5957,2990,2010-09-17 16:12:22.617648
2007,28,1912,2805,2010-09-17 20:45:34.239383
2008,28,763,2805,2010-09-17 20:45:49.161332
2009,28,2480,2805,2010-09-17 20:55:50.311341
2010,28,2479,2805,2010-09-17 20:56:41.226551
2011,28,214,2805,2010-09-17 21:03:28.863798
2012,28,1561,2805,2010-09-17 21:04:45.378025
2013,28,1334,2805,2010-09-17 21:07:14.697879
2014,28,77,2805,2010-09-17 21:22:54.686652
2015,28,2817,2972,2010-09-19 03:20:50.507991
2016,28,2238,2972,2010-09-19 03:39:34.124991
2017,28,2815,2972,2010-09-19 03:42:27.045052
2018,28,25,2972,2010-09-19 03:46:03.155219
2019,28,2496,2972,2010-09-19 03:47:16.853841
2020,28,547,2972,2010-09-19 03:47:42.894111
2021,28,2539,2972,2010-09-19 03:48:27.222573
2022,28,169,2972,2010-09-19 03:48:57.719608
2023,28,87,2972,2010-09-19 03:51:28.072008
2024,28,2458,2972,2010-09-19 03:52:55.753277
2025,28,2044,2972,2010-09-19 03:54:32.929263
2026,28,2452,2972,2010-09-19 03:55:34.026198
2027,28,5905,2972,2010-09-19 15:40:04.461559
2028,28,5850,2972,2010-09-19 15:42:11.687629
2029,28,5966,2972,2010-09-19 15:44:05.892268
2030,28,5905,2972,2010-09-19 15:56:14.554229
2031,28,25,2805,2010-09-20 12:36:29.172310
2032,28,2116,2972,2010-09-20 14:15:54.988352
2033,24,136,2972,2010-09-20 14:21:34.560926
2034,24,117,2972,2010-09-20 14:23:12.442057
2035,24,4,2972,2010-09-20 14:23:48.529749
2036,24,5,2972,2010-09-20 14:24:45.873855
2037,24,2,2972,2010-09-20 14:25:38.841511
2038,28,1149,2805,2010-09-20 14:48:40.451671
2039,24,11,1596,2010-09-20 15:12:41.551014
2040,24,136,1596,2010-09-20 15:12:54.154315
2041,24,9,1596,2010-09-20 15:13:28.946082
2042,28,5944,2805,2010-09-20 15:16:11.560419
2043,28,5636,2805,2010-09-20 15:26:42.473651
2044,28,1855,2805,2010-09-20 15:27:46.325930
2091,24,2,1595,2010-09-24 15:38:11.683370
2105,28,5905,3150,2010-10-27 14:41:15.532650
2093,28,2395,2805,2010-09-28 16:25:49.497921
2094,28,3032,3032,2010-09-28 17:31:14.862240
2096,28,5975,3039,2010-09-30 18:33:21.390287
2097,24,2,1595,2010-09-30 23:13:22.824929
